minimal_pair,paradigm,delta_score_42_childes,delta_score_13_childes,delta_score_30_childes,delta_score_42_wiki,delta_score_13_wiki,delta_score_30_wiki,delta_avg_childes,delta_avg_wiki
"die präsidenten , die die bauern vermeiden , spielen, der präsident , den die bauern vermeiden , spielen",obj_rel_across_anim,-0.2410631179809588,0.5317859649658203,-0.0989837646484375,1.431218147277832,0.8421001434326172,0.692747116088869,0.06391302744547467,0.988688468933106
"der präsident , den der bauer mag , kommt, die präsidenten , die der bauer mag , kommt",obj_rel_across_anim,-0.09820365905761896,-0.7809114456176758,-0.029120445251463067,2.24094295501709,1.7889981269836426,2.5351934432983416,-0.30274518330891925,2.1883781750996913
"der präsident , den die bauern mögen , kommt, die präsidenten , die die bauern mögen , kommt",obj_rel_across_anim,0.06466388702392578,-0.2755413055419922,0.14714717864990234,3.6795039176940936,2.333336353302002,1.8673753738403303,-0.02124341328938802,2.6267385482788086
"die präsidenten , die der bauer mag , kommen, der präsident , den der bauer mag , kommen",obj_rel_across_anim,0.3894968032836914,0.9959774017333984,-0.2604198455810547,1.2296380996704102,1.9952783584594727,2.0789999961853045,0.3750181198120117,1.7679721514383957
"die präsidenten , die die bauern mögen , kommen, der präsident , den die bauern mögen , kommen",obj_rel_across_anim,0.22179794311523438,0.7055292129516602,-0.1511363983154297,0.2703828811645508,1.0259490013122559,1.0915250778198242,0.2587302525838216,0.795952320098877
"der präsident , den der bauer vermeidet , kommt, die präsidenten , die der bauer vermeidet , kommt",obj_rel_across_anim,0.02136611938476385,-0.6903815269470215,0.09639167785644531,1.7954864501953125,1.5804429054260254,3.2331705093383807,-0.1908745765686041,2.203033288319906
"der präsident , den die bauern vermeiden , kommt, die präsidenten , die die bauern vermeiden , kommt",obj_rel_across_anim,-0.06279850006103338,-0.3438234329223633,0.8186225891113281,3.2241125106811523,2.6567134857177734,3.3035888671875,0.13733355204264383,3.061471621195475
"die präsidenten , die der bauer vermeidet , kommen, der präsident , den der bauer vermeidet , kommen",obj_rel_across_anim,0.3109102249145508,0.9450292587280273,-0.1817626953125,2.686266899108886,1.2293128967285156,1.7812266349792472,0.3580589294433594,1.8989354769388829
"die präsidenten , die die bauern vermeiden , kommen, der präsident , den die bauern vermeiden , kommen",obj_rel_across_anim,0.5259666442871076,0.9305667877197266,-0.4144611358642578,1.9928793907165527,0.9671931266784668,1.4933466911315918,0.34735743204752545,1.4844730695088704
"der kollege , den das mitglied mag , zweifelt, die kollegen , die das mitglied mag , zweifelt",obj_rel_across_anim,-0.0958485603332484,0.7555046081542933,0.3328151702880895,0.126756191253655,-0.9470129013061523,-0.43899106979370117,0.3308237393697115,-0.41974925994873286
"der kollege , den die mitglieder mögen , zweifelt, die kollegen , die die mitglieder mögen , zweifelt",obj_rel_across_anim,-0.07566595077514648,0.7874317169189453,0.10246944427490234,0.5909233093261719,-0.2312173843383789,0.312222957611084,0.2714117368062337,0.22397629419962564
"die kollegen , die das mitglied mag , zweifeln, der kollege , den das mitglied mag , zweifeln",obj_rel_across_anim,0.08823204040527344,-0.6684322357177734,-0.3573951721191406,0.13130760192871094,1.241363048553465,2.148730754852295,-0.3125317891438802,1.1738004684448236
"die kollegen , die die mitglieder mögen , zweifeln, der kollege , den die mitglieder mögen , zweifeln",obj_rel_across_anim,0.07788467407226918,-0.6908273696899379,-0.08798885345458984,-0.7568421363830566,0.7306981086730957,1.305505275726322,-0.23364384969075283,0.426453749338787
"der kollege , den das mitglied vermeidet , zweifelt, die kollegen , die das mitglied vermeidet , zweifelt",obj_rel_across_anim,0.019789695739746094,0.7326021194458008,0.2635383605957031,-0.4013438224792516,-0.7184882164001429,-0.4282722473144531,0.3386433919270833,-0.5160347620646158
"der kollege , den die mitglieder vermeiden , zweifelt, die kollegen , die die mitglieder vermeiden , zweifelt",obj_rel_across_anim,-0.024573326110839844,0.5240249633789062,0.16837406158447266,0.42724180221557617,0.12125062942504883,-0.054799556732177734,0.2226085662841797,0.16456429163614908
"die kollegen , die das mitglied vermeidet , zweifeln, der kollege , den das mitglied vermeidet , zweifeln",obj_rel_across_anim,-0.11454010009765625,-0.6154251098632812,-0.38122463226318004,0.36812925338745117,1.2610716819763184,2.3914546966552734,-0.37039661407470587,1.3402185440063477
"die kollegen , die die mitglieder vermeiden , zweifeln, der kollege , den die mitglieder vermeiden , zweifeln",obj_rel_across_anim,-0.026679992675774145,-0.42232036590575817,-0.22317981719971058,-0.439549922943117,-0.0936269760131836,1.772268295288086,-0.22406005859374764,0.41303046544392846
"der kollege , den das mitglied mag , konstruiert, die kollegen , die das mitglied mag , konstruiert",obj_rel_across_anim,0.02008152008056463,-0.7287931442260742,-0.5021657943725568,0.7288064956665039,-0.30734157562256037,0.8312063217163104,-0.4036258061726888,0.4175570805867513
"der kollege , den die mitglieder mögen , konstruiert, die kollegen , die die mitglieder mögen , konstruiert",obj_rel_across_anim,0.4274158477783203,-0.8046741485595703,-0.6613225936889648,0.40948009490966797,0.11696815490722656,0.6332969665527344,-0.3461936314900716,0.3865817387898763
"die kollegen , die das mitglied mag , konstruieren, der kollege , den das mitglied mag , konstruieren",obj_rel_across_anim,-0.03423595428466797,1.7377939224243164,0.9646434783935547,0.6949567794799787,1.9647378921508771,1.0029640197753888,0.8894004821777344,1.2208862304687482
"die kollegen , die die mitglieder mögen , konstruieren, der kollege , den die mitglieder mögen , konstruieren",obj_rel_across_anim,-0.3165540695190412,1.7821626663208008,1.1219253540039062,0.7441587448120099,1.4433917999267596,0.5719690322875977,0.862511316935222,0.9198398590087891
"der kollege , den das mitglied vermeidet , konstruiert, die kollegen , die das mitglied vermeidet , konstruiert",obj_rel_across_anim,0.12714004516601562,-0.5874733924865723,-0.8469018936157227,0.36487197875976385,-0.013916969299316406,1.3859672546386719,-0.4357450803120931,0.5789740880330397
"der kollege , den die mitglieder vermeiden , konstruiert, die kollegen , die die mitglieder vermeiden , konstruiert",obj_rel_across_anim,0.4226350784301758,-1.0701322555541992,-0.6917009353637695,0.2373828887939453,0.6004676818847656,0.9958620071411133,-0.44639937082926434,0.6112375259399414
"die kollegen , die das mitglied vermeidet , konstruieren, der kollege , den das mitglied vermeidet , konstruieren",obj_rel_across_anim,-0.244049072265625,1.4828743934631348,1.3699045181274396,1.171541213989256,2.314387321472168,1.8665914535522479,0.8695766131083165,1.7841733296712239
"die kollegen , die die mitglieder vermeiden , konstruieren, der kollege , den die mitglieder vermeiden , konstruieren",obj_rel_across_anim,-0.3521728515625,1.9999418258667028,1.1847991943359375,0.9622173309326172,1.3737840652465838,1.0625057220459002,0.9441893895467134,1.1328357060750338
"der kollege , den das mitglied mag , fürchtet, die kollegen , die das mitglied mag , fürchtet",obj_rel_across_anim,0.1748342514038086,-0.17356252670288086,0.05712890625,0.2617778778076172,0.27051830291748047,0.08168458938598633,0.019466876983642578,0.20466025670369467
"der kollege , den die mitglieder mögen , fürchtet, die kollegen , die die mitglieder mögen , fürchtet",obj_rel_across_anim,0.3155241012573242,-0.46636247634887695,-0.2829675674438441,-0.2765340805053693,0.17705249786376953,0.37093496322631836,-0.1446019808451323,0.09048446019490619
"die kollegen , die das mitglied mag , fürchten, der kollege , den das mitglied mag , fürchten",obj_rel_across_anim,0.6082954406738281,-0.39684629440307617,0.5312356948852575,1.2489256858825666,-0.13524913787841797,1.3947968482971191,0.2475616137186698,0.8361577987670893
"die kollegen , die die mitglieder mögen , fürchten, der kollege , den die mitglieder mögen , fürchten",obj_rel_across_anim,0.25585460662841797,-0.008573055267333984,0.7754201889038086,0.7697558403015119,0.15254640579223455,0.6036338806152362,0.34090058008829754,0.5086453755696608
"der kollege , den das mitglied vermeidet , fürchtet, die kollegen , die das mitglied vermeidet , fürchtet",obj_rel_across_anim,0.10941457748413086,-0.16085004806518732,0.07511758804321289,-0.43679380416870117,0.8693218231201172,-0.5792427062988281,0.007894039154052143,-0.0489048957824707
"der kollege , den die mitglieder vermeiden , fürchtet, die kollegen , die die mitglieder vermeiden , fürchtet",obj_rel_across_anim,0.06405782699584961,-0.46401357650756836,-0.29930543899536133,-0.1841940879821813,1.1222791671752894,0.052617549896240234,-0.23308706283569336,0.33023420969644945
"die kollegen , die das mitglied vermeidet , fürchten, der kollege , den das mitglied vermeidet , fürchten",obj_rel_across_anim,0.5997939109802246,-0.36514997482299805,0.5013003349304199,1.911854267120363,-0.08587121963500799,2.0226693153381365,0.24531475702921549,1.2828841209411639
"die kollegen , die die mitglieder vermeiden , fürchten, der kollege , den die mitglieder vermeiden , fürchten",obj_rel_across_anim,0.5078330039978063,0.009799957275388849,0.8790240287780762,0.8056416511535645,-0.47095298767089844,1.1440629959106445,0.46555233001709045,0.4929172197977702
"der kollege , den das mitglied mag , schält, die kollegen , die das mitglied mag , schält",obj_rel_across_anim,-1.2473998069763184,-0.25875091552734375,-0.9846467971801758,0.9297995567321777,-0.057923316955566406,-0.11054086685180664,-0.8302658398946127,0.25377845764160156
"der kollege , den die mitglieder mögen , schält, die kollegen , die die mitglieder mögen , schält",obj_rel_across_anim,-0.9087262153625488,-0.5352067947387678,-0.8192806243896484,1.0089411735534668,0.1767892837524414,-0.21421718597411932,-0.7544045448303217,0.3238377571105963
"die kollegen , die das mitglied mag , schälen, der kollege , den das mitglied mag , schälen",obj_rel_across_anim,0.9143762588500941,1.0135602951049805,0.28264522552490234,0.06279850006103516,1.3003416061401296,1.1853661537170392,0.7368605931599923,0.8495020866394013
"die kollegen , die die mitglieder mögen , schälen, der kollege , den die mitglieder mögen , schälen",obj_rel_across_anim,0.7787628173828125,1.3052816390991229,0.4195680618286133,0.039087772369384766,0.8873934745788574,0.9440708160400408,0.8345375061035162,0.6235173543294277
"der kollege , den das mitglied vermeidet , schält, die kollegen , die das mitglied vermeidet , schält",obj_rel_across_anim,-1.3529553413391113,-0.2792215347290039,-0.7035541534423828,0.6349039077758789,0.9242877960205114,-0.2773861885070801,-0.7785770098368326,0.4272685050964367
"der kollege , den die mitglieder vermeiden , schält, die kollegen , die die mitglieder vermeiden , schält",obj_rel_across_anim,-0.9047050476074219,-0.08162117004394709,-0.7165327072143555,0.7822232246398926,0.8983478546142543,0.12039709091186523,-0.5676196416219081,0.6003227233886707
"die kollegen , die das mitglied vermeidet , schälen, der kollege , den das mitglied vermeidet , schälen",obj_rel_across_anim,1.161458969116211,1.1892824172973615,0.2453012466430664,0.6455812454223633,1.0354361534118617,1.8427462577819824,0.865347544352213,1.1745878855387357
"die kollegen , die die mitglieder vermeiden , schälen, der kollege , den die mitglieder vermeiden , schälen",obj_rel_across_anim,0.8221969604492188,0.8179492950439453,0.24135971069335938,-0.20848321914672674,0.4779152870178258,0.7469496726989746,0.6271686553955078,0.3387939135233579
"der kollege , den das mitglied mag , taucht, die kollegen , die das mitglied mag , taucht",obj_rel_across_anim,-0.3699007034301758,-0.4562635421752912,-0.7695350646972656,0.2069110870361328,0.4275588989257795,0.1291012763977033,-0.5318997701009108,0.2545237541198719
"der kollege , den die mitglieder mögen , taucht, die kollegen , die die mitglieder mögen , taucht",obj_rel_across_anim,-0.21306896209716797,-0.3562126159667969,-0.5369663238525391,1.2279639244079608,0.5218577384948713,0.1544775962829572,-0.36874930063883465,0.6347664197285964
"die kollegen , die das mitglied mag , tauchen, der kollege , den das mitglied mag , tauchen",obj_rel_across_anim,-0.20465087890624645,0.7924528121948242,1.0094194412231428,0.271791934967041,0.550447463989256,0.6265621185302717,0.5324071248372402,0.48293383916218957
"die kollegen , die die mitglieder mögen , tauchen, der kollege , den die mitglieder mögen , tauchen",obj_rel_across_anim,0.043899536132814276,0.5051288604736328,1.113454818725586,-0.4976348876953143,0.45106029510498047,0.28123903274536133,0.5541610717773443,0.07822148005167584
"der kollege , den das mitglied vermeidet , taucht, die kollegen , die das mitglied vermeidet , taucht",obj_rel_across_anim,-0.3846120834350586,-0.38577079772949396,-0.9018402099609357,0.33130741119384766,0.8374361991882342,-0.5514454841613787,-0.5574076970418295,0.20576604207356772
"der kollege , den die mitglieder vermeiden , taucht, die kollegen , die die mitglieder vermeiden , taucht",obj_rel_across_anim,-0.30808544158935547,-0.521085739135744,-0.4073677062988281,1.774022102355957,0.6503496170043963,0.24623584747314453,-0.41217962900797583,0.8902025222778326
"die kollegen , die das mitglied vermeidet , tauchen, der kollege , den das mitglied vermeidet , tauchen",obj_rel_across_anim,-0.1760883331298846,0.7348861694335938,1.1503705978393555,0.6324310302734357,1.0298476219177246,2.181058406829834,0.5697228113810215,1.281112353006998
"die kollegen , die die mitglieder vermeiden , tauchen, der kollege , den die mitglieder vermeiden , tauchen",obj_rel_across_anim,-0.09613037109375,0.6814498901367205,1.1358203887939453,-0.7011380195617676,0.7318711280822772,0.6865224838256818,0.5737133026123052,0.23908519744873047
"der kollege , den das mitglied mag , kennt, die kollegen , die das mitglied mag , kennt",obj_rel_across_anim,0.5584630966186506,-0.3146781921386719,0.0269317626953125,1.5803089141845703,0.6088590621948242,1.6662979125976562,0.0902388890584304,1.2851552963256836
"der kollege , den die mitglieder mögen , kennt, die kollegen , die die mitglieder mögen , kennt",obj_rel_across_anim,0.5698823928833026,-0.09188079833984375,0.29773902893066406,1.2511253356933576,1.185490608215332,1.744401931762697,0.25858020782470764,1.3936726252237956
"die kollegen , die das mitglied mag , kennen, der kollege , den das mitglied mag , kennen",obj_rel_across_anim,-0.5782508850097638,0.6735720634460449,0.22982788085937678,0.9614791870117188,1.9578289985656738,1.7373762130737305,0.10838301976521929,1.5522281328837078
"die kollegen , die die mitglieder mögen , kennen, der kollege , den die mitglieder mögen , kennen",obj_rel_across_anim,-0.6849040985107422,0.6209144592285156,0.3110198974609375,1.3625192642211914,0.8825187683105469,1.364424705505371,0.08234341939290364,1.2031542460123699
"der kollege , den das mitglied vermeidet , kennt, die kollegen , die das mitglied vermeidet , kennt",obj_rel_across_anim,0.32822895050049006,-0.14151287078857067,-0.2548675537109375,1.3397459983825684,0.6399202346801758,2.549159049987791,-0.022717157999672704,1.5096084276835118
"der kollege , den die mitglieder vermeiden , kennt, die kollegen , die die mitglieder vermeiden , kennt",obj_rel_across_anim,0.3943853378295916,-0.1613941192626953,0.41039085388183594,1.5571088790893555,1.0893974304199219,2.152172088623045,0.21446069081624408,1.5995594660441075
"die kollegen , die das mitglied vermeidet , kennen, der kollege , den das mitglied vermeidet , kennen",obj_rel_across_anim,-0.4207754135131836,0.486691951751709,0.5270853042602557,2.2818069458007812,2.4865427017211914,1.6199235916137695,0.19766728083292703,2.1294244130452475
"die kollegen , die die mitglieder vermeiden , kennen, der kollege , den die mitglieder vermeiden , kennen",obj_rel_across_anim,-0.4760360717773455,0.5159239768981934,0.2558135986328125,2.339031219482422,1.1808633804321307,1.9477996826171875,0.09856716791788678,1.8225647608439133
"der kollege , den das mitglied mag , schreibt, die kollegen , die das mitglied mag , schreibt",obj_rel_across_anim,-0.06860923767090021,-0.8142490386962891,-0.7169704437255859,1.4693350791931152,1.2487859725952148,1.1184058189392072,-0.5332762400309251,1.2788422902425125
"der kollege , den die mitglieder mögen , schreibt, die kollegen , die die mitglieder mögen , schreibt",obj_rel_across_anim,0.028656005859376776,-0.5984592437744141,-0.6294975280761719,1.8524489402770996,1.515251159667967,1.2497673034667969,-0.3997669219970697,1.539155801137288
"die kollegen , die das mitglied mag , schreiben, der kollege , den das mitglied mag , schreiben",obj_rel_across_anim,-0.476162910461424,0.17770957946777344,0.15052127838134766,1.6435918807983398,1.1655492782592773,3.4840164184570312,-0.04931068420410097,2.097719192504883
"die kollegen , die die mitglieder mögen , schreiben, der kollege , den die mitglieder mögen , schreiben",obj_rel_across_anim,-0.49598693847655895,0.2874708175659162,0.43460845947265625,1.247426986694336,0.43169212341308594,2.014693260192871,0.0753641128540045,1.2312707901000977
"der kollege , den das mitglied vermeidet , schreibt, die kollegen , die das mitglied vermeidet , schreibt",obj_rel_across_anim,-0.22014522552490234,-0.6158714294433594,-0.8706502914428693,1.0638537406921387,1.3695459365844744,1.5224823951721191,-0.5688889821370436,1.3186273574829108
"der kollege , den die mitglieder vermeiden , schreibt, die kollegen , die die mitglieder vermeiden , schreibt",obj_rel_across_anim,-0.03615760803222656,-0.6714391708374006,-0.4097204208374041,1.5620265007019043,1.5302658081054688,1.9524950981140137,-0.37243906656901044,1.681595802307129
"die kollegen , die das mitglied vermeidet , schreiben, der kollege , den das mitglied vermeidet , schreiben",obj_rel_across_anim,-0.35075855255126953,0.008652687072753906,0.4699687957763672,1.9919371604919434,1.3782429695129412,3.282590389251708,0.04262097676595052,2.2175901730855307
"die kollegen , die die mitglieder vermeiden , schreiben, der kollege , den die mitglieder vermeiden , schreiben",obj_rel_across_anim,-0.35447788238525213,0.25203895568847656,0.4579610824584961,1.6178250312805176,0.36858654022216797,3.038180351257324,0.11850738525390685,1.6748639742533367
"der kollege , den das mitglied mag , erzählt, die kollegen , die das mitglied mag , erzählt",obj_rel_across_anim,0.35075950622558594,-0.7592906951904297,-0.266510009765625,1.2364568710327148,0.7768774032592773,1.688796043395996,-0.22501373291015625,1.2340434392293294
"der kollege , den die mitglieder mögen , erzählt, die kollegen , die die mitglieder mögen , erzählt",obj_rel_across_anim,0.29390716552734375,-0.5904064178466797,-0.26284885406493963,1.2512292861938477,0.9782295227050781,1.3433618545532209,-0.1864493687947585,1.1909402211507156
"die kollegen , die das mitglied mag , erzählen, der kollege , den das mitglied mag , erzählen",obj_rel_across_anim,-0.3772487640380895,0.34125614166259766,-0.3432445526123047,1.4412899017333984,1.2259597778320295,1.5315265655517578,-0.12641239166259885,1.3995920817057286
"die kollegen , die die mitglieder mögen , erzählen, der kollege , den die mitglieder mögen , erzählen",obj_rel_across_anim,-0.4338569641113281,0.5599107742309553,-0.14508914947509766,0.3199157714843732,0.44551944732666193,1.163745880126955,-0.0063451131184901755,0.6430603663126634
"der kollege , den das mitglied vermeidet , erzählt, die kollegen , die das mitglied vermeidet , erzählt",obj_rel_across_anim,0.2766876220703125,-0.4420862197875959,-0.29037380218506037,0.9770145416259766,0.8339118957519549,1.628471851348877,-0.15192413330078125,1.1464660962422695
"der kollege , den die mitglieder vermeiden , erzählt, die kollegen , die die mitglieder vermeiden , erzählt",obj_rel_across_anim,0.32097816467285156,-0.5657930374145508,-0.042881011962890625,1.5907716751098633,1.1178083419799805,1.4736337661743182,-0.09589862823486328,1.394071261088054
"die kollegen , die das mitglied vermeidet , erzählen, der kollege , den das mitglied vermeidet , erzählen",obj_rel_across_anim,-0.3046598434448242,-0.032278060913087714,0.14249706268310547,1.4824628829956037,0.9352855682373047,1.539396286010744,-0.06481361389160216,1.319048245747884
"die kollegen , die die mitglieder vermeiden , erzählen, der kollege , den die mitglieder vermeiden , erzählen",obj_rel_across_anim,-0.36628246307373225,0.3896360397338867,0.04357719421386719,0.7217340469360334,0.26857566833496094,1.2337951660156268,0.02231025695800722,0.741368293762207
"der kollege , den das mitglied mag , spielt, die kollegen , die das mitglied mag , spielt",obj_rel_across_anim,0.06394958496093928,-0.6622457504272461,-0.36176013946533203,2.7639665603637713,1.372957706451416,2.589759826660158,-0.32001876831054626,2.2422280311584486
"der kollege , den die mitglieder mögen , spielt, die kollegen , die die mitglieder mögen , spielt",obj_rel_across_anim,0.0665702819824201,-0.4656705856323242,-0.2669076919555664,3.1872158050537127,1.6136827468872053,2.805062294006346,-0.22200266520182352,2.5353202819824214
"die kollegen , die das mitglied mag , spielen, der kollege , den das mitglied mag , spielen",obj_rel_across_anim,-0.4949121475219709,-0.033496856689453125,0.07250308990478693,0.9802026748657227,1.4284052848815918,2.518136978149416,-0.15196863810221237,1.6422483126322434
"die kollegen , die die mitglieder mögen , spielen, der kollege , den die mitglieder mögen , spielen",obj_rel_across_anim,-0.41342926025390625,0.20873641967773438,0.12444686889648438,0.1583995819091797,0.6638898849487296,1.226984977722168,-0.0267486572265625,0.6830914815266924
"der kollege , den das mitglied vermeidet , spielt, die kollegen , die das mitglied vermeidet , spielt",obj_rel_across_anim,-0.1350727081298846,-0.6170949935913086,-0.6763582229614258,2.9771223068237305,1.4007701873779297,3.567660331726074,-0.4761753082275397,2.648517608642578
"der kollege , den die mitglieder vermeiden , spielt, die kollegen , die die mitglieder vermeiden , spielt",obj_rel_across_anim,-0.06668567657470881,-0.7033777236938477,-0.0572052001953125,4.093663215637209,1.82513427734375,3.952484130859375,-0.275756200154623,3.290427207946778
"die kollegen , die das mitglied vermeidet , spielen, der kollege , den das mitglied vermeidet , spielen",obj_rel_across_anim,-0.33469676971435547,-0.044139862060546875,0.6819686889648455,1.2451276779174822,1.91046142578125,2.3058156967163086,0.1010440190633144,1.8204682668050136
"die kollegen , die die mitglieder vermeiden , spielen, der kollege , den die mitglieder vermeiden , spielen",obj_rel_across_anim,-0.24586105346679865,0.3287334442138672,0.28852367401123225,0.2699775695800781,0.7986645698547363,1.4846258163452148,0.12379868825276692,0.8510893185933431
"der kollege , den das mitglied mag , kommt, die kollegen , die das mitglied mag , kommt",obj_rel_across_anim,0.28996753692626953,-0.8954982757568359,-0.0302886962890625,2.7822647094726562,1.4557042121887207,3.104127883911133,-0.21193981170654297,2.4473656018575034
"der kollege , den die mitglieder mögen , kommt, die kollegen , die die mitglieder mögen , kommt",obj_rel_across_anim,0.3193244934082031,-0.5983114242553711,0.47292613983154297,2.988380432128908,1.5453081130981445,2.8156495094299316,0.06464640299479167,2.449779351552328
"die kollegen , die das mitglied mag , kommen, der kollege , den das mitglied mag , kommen",obj_rel_across_anim,-0.00872802734375,0.5819363594055176,-0.06922912597655895,0.6378412246704102,1.1073732376098633,2.203681468963623,0.16799306869506955,1.3162986437479656
"die kollegen , die die mitglieder mögen , kommen, der kollege , den die mitglieder mögen , kommen",obj_rel_across_anim,-0.053421974182128906,0.5253829956054688,-0.22341442108154475,0.22587203979492188,0.5916996002197266,1.3145942687988281,0.08284886678059837,0.7107219696044922
"der kollege , den das mitglied vermeidet , kommt, die kollegen , die das mitglied vermeidet , kommt",obj_rel_across_anim,-0.0017223358154296875,-0.7369861602783203,-0.050342559814453125,2.5140109062194824,1.4010682106018066,3.6715168952941912,-0.2630170186360677,2.5288653373718266
"der kollege , den die mitglieder vermeiden , kommt, die kollegen , die die mitglieder vermeiden , kommt",obj_rel_across_anim,0.11060237884521484,-0.761932373046875,0.7054157257080078,3.545639991760254,2.0048999786376953,4.121090888977051,0.01802857716878255,3.223876953125
"die kollegen , die das mitglied vermeidet , kommen, der kollege , den das mitglied vermeidet , kommen",obj_rel_across_anim,0.3054847717285156,0.5760202407836914,0.3906087875366211,1.6310219764709473,1.3020873069763184,2.2524118423461914,0.4240379333496094,1.7285070419311523
"die kollegen , die die mitglieder vermeiden , kommen, der kollege , den die mitglieder vermeiden , kommen",obj_rel_across_anim,0.26471519470214844,0.6186361312866211,-0.10480785369873047,1.0014901161193839,0.3536972999572754,1.7324070930480957,0.2595144907633464,1.0291981697082517
"der kollege , den der bauer mag , zweifelt, die kollegen , die der bauer mag , zweifelt",obj_rel_across_anim,-0.16145753860473633,0.9922971725463867,-0.020660400390625,-0.5345101356506348,-1.0223832130432093,0.4162578582763672,0.2700597445170085,-0.380211830139159
"der kollege , den die bauern mögen , zweifelt, die kollegen , die die bauern mögen , zweifelt",obj_rel_across_anim,0.014984607696533203,1.215500831604004,-0.06483840942382812,0.418276309967041,-0.19963979721069336,0.26830101013183594,0.388549009958903,0.16231250762939453
"die kollegen , die der bauer mag , zweifeln, der kollege , den der bauer mag , zweifeln",obj_rel_across_anim,-0.028753280639648438,-0.9305510520935059,0.00350189208984375,0.08909368515014648,1.6433634757995605,1.7383975982666016,-0.3186008135477702,1.1569515864054363
"die kollegen , die die bauern mögen , zweifeln, der kollege , den die bauern mögen , zweifeln",obj_rel_across_anim,-0.22355222702026367,-1.0282001495361328,0.1275167465209961,-0.8810110092163086,0.34949159622192383,1.6687960624694824,-0.3747452100118001,0.3790922164916992
"der kollege , den der bauer vermeidet , zweifelt, die kollegen , die der bauer vermeidet , zweifelt",obj_rel_across_anim,-0.19485187530517578,0.6710214614868164,-0.06966781616210938,-1.039675235748291,-0.11691284179687855,0.08821296691894176,0.1355005900065104,-0.35612503687540925
"der kollege , den die bauern vermeiden , zweifelt, die kollegen , die die bauern vermeiden , zweifelt",obj_rel_across_anim,0.06691789627075195,0.84393215179443,0.039315223693847656,0.0576853752136266,-0.029793739318844104,-0.15743589401245472,0.3167217572530099,-0.04318141937255741
"die kollegen , die der bauer vermeidet , zweifeln, der kollege , den der bauer vermeidet , zweifeln",obj_rel_across_anim,-0.13499879837036133,-0.6631336212158203,-0.06435871124267578,0.4695148468017578,1.0293183326721174,2.411486148834232,-0.28749704360961914,1.3034397761027023
"die kollegen , die die bauern vermeiden , zweifeln, der kollege , den die bauern vermeiden , zweifeln",obj_rel_across_anim,-0.2676153182983434,-0.6862325668334961,-0.05492210388183594,-0.1655154228210467,-0.017496109008787286,2.310733795166012,-0.3362566630045585,0.7092407544453927
"der kollege , den der bauer mag , konstruiert, die kollegen , die der bauer mag , konstruiert",obj_rel_across_anim,-0.1038675308227539,-1.0444049835205078,-0.7434673309326172,0.878720283508299,-0.009154319763183594,0.5233345031738281,-0.630579948425293,0.4643001556396478
"der kollege , den die bauern mögen , konstruiert, die kollegen , die die bauern mögen , konstruiert",obj_rel_across_anim,0.3182668685913086,-0.6395683288574219,-0.9219331741333008,0.6144590377807617,0.24787616729736328,0.6189403533935547,-0.4144115447998047,0.4937585194905599
"die kollegen , die der bauer mag , konstruieren, der kollege , den der bauer mag , konstruieren",obj_rel_across_anim,0.1554059982299787,2.3113632202148438,1.3780670166015625,1.1216211318969727,2.1764469146728516,1.3553533554077148,1.281612078348795,1.5511404673258464
"die kollegen , die die bauern mögen , konstruieren, der kollege , den die bauern mögen , konstruieren",obj_rel_across_anim,-0.24457740783691406,1.8857812881469727,1.5009965896606445,0.597265243530277,1.4797487258911133,0.7253999710083008,1.0474001566569011,0.9341379801432304
"der kollege , den der bauer vermeidet , konstruiert, die kollegen , die der bauer vermeidet , konstruiert",obj_rel_across_anim,0.23850536346435547,-1.1225805282592773,-0.7254190444946307,0.6455364227294922,-0.06455421447753906,1.3124523162841797,-0.5364980697631841,0.6311448415120443
"der kollege , den die bauern vermeiden , konstruiert, die kollegen , die die bauern vermeiden , konstruiert",obj_rel_across_anim,0.5182971954345703,-0.9111862182617188,-0.6895656585693359,0.3662986755371094,0.3877210617065412,1.1757125854492188,-0.36081822713216144,0.6432441075642897
"die kollegen , die der bauer vermeidet , konstruieren, der kollege , den der bauer vermeidet , konstruieren",obj_rel_across_anim,-0.4064645767211914,2.1829576492309553,1.2925891876220668,1.3441352844238281,2.728872299194336,2.287994384765625,1.0230274200439435,2.120333989461263
"die kollegen , die die bauern vermeiden , konstruieren, der kollege , den die bauern vermeiden , konstruieren",obj_rel_across_anim,-0.4509477615356463,2.026464462280277,1.3769197463989276,1.1897830963134766,1.9495811462402362,1.2519617080688477,0.984145482381186,1.4637753168741867
"der kollege , den der bauer mag , fürchtet, die kollegen , die der bauer mag , fürchtet",obj_rel_across_anim,0.4106330871582031,-0.33306598663330256,-0.1930828094482422,-0.5109477043151855,0.31990289688109996,0.09298181533813477,-0.03850523630778054,-0.03268766403198361
"der kollege , den die bauern mögen , fürchtet, die kollegen , die die bauern mögen , fürchtet",obj_rel_across_anim,0.3945913314819336,-0.5311508178710938,-0.38489818572998047,0.17589664459228693,0.048410892486572266,0.36702489852905096,-0.17381922403971353,0.19711081186930338
"die kollegen , die der bauer mag , fürchten, der kollege , den der bauer mag , fürchten",obj_rel_across_anim,0.38742828369140625,-0.34052228927612305,0.6315660476684535,1.1430907249450684,0.8334994316101056,1.146166801452635,0.22615734736124557,1.040918986002603
