sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
"die architekten , die die mitglieder mögen , zweifeln",-19.945467948913574,-19.038410186767578,-19.07408046722412,-16.139968395233154,-17.53853750228882,-12.712391376495361
"der architekt , der die mitglieder mag , zweifeln",-19.06972646713257,-18.0883150100708,-18.655343055725098,-18.195523738861084,-18.60874080657959,-16.09196949005127
"der architekt , der das mitglied vermeidet , zweifelt",-16.659871578216553,-16.771488189697266,-19.825237274169922,-20.095062255859375,-24.148927688598633,-22.33204460144043
"die architekten , die das mitglied vermeiden , zweifelt",-17.961483001708984,-18.13602638244629,-20.309810638427734,-22.744406700134277,-26.539965629577637,-21.788092136383057
"der architekt , der die mitglieder vermeidet , zweifelt",-16.545925617218018,-16.788058757781982,-20.233959197998047,-19.52743625640869,-22.1350736618042,-20.33385705947876
"die architekten , die die mitglieder vermeiden , zweifelt",-17.716678142547607,-17.6953706741333,-20.415103912353516,-22.4600830078125,-26.767888069152832,-21.23243284225464
"die architekten , die das mitglied vermeiden , zweifeln",-20.212310791015625,-18.83206558227539,-19.747264862060547,-17.115085124969482,-17.783388137817383,-14.157037734985352
"der architekt , der das mitglied vermeidet , zweifeln",-19.047067642211914,-18.118727684020996,-18.942907333374023,-17.558891773223877,-19.995880603790283,-18.003207206726074
"die architekten , die die mitglieder vermeiden , zweifeln",-19.94057273864746,-18.392075538635254,-19.74061679840088,-16.97565984725952,-18.109708786010742,-14.01806354522705
"der architekt , der die mitglieder vermeidet , zweifeln",-18.86510944366455,-18.2330379486084,-19.288750648498535,-16.79561138153076,-18.250545024871826,-16.250835418701172
"der architekt , der das mitglied mag , konstruiert",-15.787524223327637,-15.21783447265625,-19.29166889190674,-12.31489086151123,-12.51642894744873,-10.407605171203613
"die architekten , die das mitglied mögen , konstruiert",-16.497000694274902,-14.119720458984375,-19.40872287750244,-11.994879722595215,-15.211114883422852,-11.789770126342773
"der architekt , der die mitglieder mag , konstruiert",-15.928915023803711,-14.928892135620117,-18.981173515319824,-12.889482498168945,-14.455192565917969,-11.546918869018555
"die architekten , die die mitglieder mögen , konstruiert",-16.844904899597168,-14.238968849182129,-18.881818771362305,-11.785361289978027,-16.877022743225098,-12.610852241516113
"die architekten , die das mitglied mögen , konstruieren",-16.41580581665039,-14.327105522155762,-21.04626178741455,-13.077610969543457,-13.99216079711914,-12.263191223144531
"der architekt , der das mitglied mag , konstruieren",-15.530173301696777,-15.507295608520508,-20.02894401550293,-16.618264198303223,-14.664220809936523,-14.19433879852295
"die architekten , die die mitglieder mögen , konstruieren",-16.659323692321777,-14.693077087402344,-20.277546882629395,-12.661863327026367,-15.746245384216309,-13.341643333435059
"der architekt , der die mitglieder mag , konstruieren",-15.59404182434082,-15.633593559265137,-19.64734649658203,-16.779951095581055,-15.764357566833496,-14.839005470275879
"der architekt , der das mitglied vermeidet , konstruiert",-15.644670486450195,-13.339430809020996,-17.745319366455078,-10.719024658203125,-11.108530044555664,-10.85269832611084
"die architekten , die das mitglied vermeiden , konstruiert",-15.299213409423828,-12.457106590270996,-18.72184944152832,-11.958300590515137,-13.642675399780273,-12.323559761047363
"der architekt , der die mitglieder vermeidet , konstruiert",-15.747429847717285,-12.783544540405273,-17.552071571350098,-11.101354598999023,-12.215779304504395,-11.83543586730957
"die architekten , die die mitglieder vermeiden , konstruiert",-15.739343643188477,-11.849020004272461,-18.28568458557129,-12.324463844299316,-15.024255752563477,-13.86786937713623
"die architekten , die das mitglied vermeiden , konstruieren",-15.839588165283203,-12.50632095336914,-20.03291368484497,-12.669188499450684,-12.07167911529541,-11.973575592041016
"der architekt , der das mitglied vermeidet , konstruieren",-16.53219699859619,-14.015087127685547,-18.72507095336914,-15.247527122497559,-13.945842742919922,-15.088236808776855
"die architekten , die die mitglieder vermeiden , konstruieren",-16.121827125549316,-12.321894645690918,-19.381667137145996,-12.706855773925781,-13.511314392089844,-13.353476524353027
"der architekt , der die mitglieder vermeidet , konstruieren",-16.615761756896973,-14.012548446655273,-18.418006896972656,-15.457059860229492,-14.344490051269531,-15.747843742370605
"der architekt , der das mitglied mag , fürchtet",-15.881916999816895,-17.90191411972046,-15.406877994537354,-17.105226039886475,-17.357701301574707,-21.589186668395996
"die architekten , die das mitglied mögen , fürchtet",-16.525535583496094,-18.770458698272705,-14.69126844406128,-14.406938552856445,-13.619138717651367,-19.9037184715271
"der architekt , der die mitglieder mag , fürchtet",-16.499836921691895,-18.480843544006348,-15.296001434326172,-16.82016944885254,-17.959956169128418,-22.125175952911377
"die architekten , die die mitglieder mögen , fürchtet",-16.97647762298584,-18.60362434387207,-14.749668598175049,-14.071508884429932,-14.788886070251465,-19.744866847991943
"die architekten , die das mitglied mögen , fürchten",-17.720541954040527,-18.09202814102173,-13.254862785339355,-12.881510734558105,-11.48900842666626,-12.501879692077637
"der architekt , der das mitglied mag , fürchten",-17.823147773742676,-17.715078830718994,-13.706979751586914,-16.042065143585205,-14.878699779510498,-15.407325267791748
"die architekten , die die mitglieder mögen , fürchten",-18.199722290039062,-18.373038291931152,-13.499405860900879,-12.921281337738037,-11.98423433303833,-11.830971240997314
"der architekt , der die mitglieder mag , fürchten",-18.415539741516113,-18.448527336120605,-13.95487642288208,-15.72721242904663,-14.102668285369873,-15.361656188964844
"der architekt , der das mitglied vermeidet , fürchtet",-16.475784301757812,-17.83748960494995,-14.488819122314453,-16.427457332611084,-15.16321325302124,-17.973515510559082
"die architekten , die das mitglied vermeiden , fürchtet",-16.92975425720215,-18.048851490020752,-14.744555950164795,-17.155662059783936,-16.81274700164795,-19.921748638153076
"der architekt , der die mitglieder vermeidet , fürchtet",-17.06791591644287,-18.013062477111816,-14.577632904052734,-15.261214256286621,-15.121145725250244,-18.02825164794922
"die architekten , die die mitglieder vermeiden , fürchtet",-17.293242931365967,-17.534345626831055,-14.568246841430664,-16.593515396118164,-17.05179262161255,-20.072387218475342
"die architekten , die das mitglied vermeiden , fürchten",-17.819581985473633,-17.282954692840576,-13.821963787078857,-13.71651554107666,-13.918709754943848,-12.389118194580078
"der architekt , der das mitglied vermeidet , fürchten",-17.950257301330566,-17.58340883255005,-13.004004001617432,-18.08305025100708,-17.180874824523926,-14.114235877990723
"die architekten , die die mitglieder vermeiden , fürchten",-18.130765438079834,-17.001380920410156,-13.849656105041504,-13.61994981765747,-13.52682876586914,-11.762800216674805
"der architekt , der die mitglieder vermeidet , fürchten",-18.40786361694336,-17.949195861816406,-13.321757316589355,-17.17620277404785,-15.756397724151611,-13.85023307800293
"der architekt , der das mitglied mag , schält",-21.33610725402832,-14.634079933166504,-16.15870952606201,-18.387361526489258,-17.273441314697266,-17.421714782714844
"die architekten , die das mitglied mögen , schält",-18.838793754577637,-14.700326919555664,-15.569602012634277,-17.14712953567505,-15.990779876708984,-19.1219801902771
"der architekt , der die mitglieder mag , schält",-20.800261974334717,-13.739925384521484,-15.98051929473877,-18.262028694152832,-16.589048385620117,-17.59002161026001
"die architekten , die die mitglieder mögen , schält",-18.578178882598877,-13.659286499023438,-15.048497200012207,-17.08080768585205,-16.070821285247803,-18.921315670013428
"die architekten , die das mitglied mögen , schälen",-18.07115650177002,-15.147771835327148,-13.61359691619873,-15.476320266723633,-12.078764915466309,-18.20296859741211
"der architekt , der das mitglied mag , schälen",-20.377838134765625,-15.120885848999023,-13.466668128967285,-19.099650382995605,-15.28980827331543,-21.595024585723877
"die architekten , die die mitglieder mögen , schälen",-17.608206748962402,-14.28741455078125,-12.804701805114746,-14.703460693359375,-12.582688331604004,-17.431704998016357
"der architekt , der die mitglieder mag , schälen",-19.282544136047363,-14.09076976776123,-12.868816375732422,-17.377371788024902,-14.539665222167969,-19.61276340484619
"der architekt , der das mitglied vermeidet , schält",-19.080225467681885,-13.473776817321777,-15.35954761505127,-17.228732109069824,-17.42685890197754,-17.464754104614258
"die architekten , die das mitglied vermeiden , schält",-18.640836715698242,-13.549795150756836,-15.583117485046387,-16.420394897460938,-15.72379732131958,-20.253026962280273
"der architekt , der die mitglieder vermeidet , schält",-19.01096820831299,-12.977094650268555,-15.01134967803955,-16.639955520629883,-17.18333911895752,-18.075926780700684
"die architekten , die die mitglieder vermeiden , schält",-18.328251361846924,-12.598807334899902,-15.224233627319336,-16.574159622192383,-15.83857250213623,-20.895761489868164
"die architekten , die das mitglied vermeiden , schälen",-18.27360725402832,-15.03409481048584,-12.561174392700195,-15.494910717010498,-13.214519023895264,-17.804590702056885
"der architekt , der das mitglied vermeidet , schälen",-19.131596088409424,-15.563693046569824,-14.758776664733887,-17.76585578918457,-15.416593551635742,-20.61969518661499
"die architekten , die die mitglieder vermeiden , schälen",-17.79829216003418,-14.442172050476074,-12.047198295593262,-14.64485788345337,-13.640486717224121,-18.16486358642578
"der architekt , der die mitglieder vermeidet , schälen",-18.60579490661621,-14.972478866577148,-14.046119689941406,-16.037728309631348,-15.10089635848999,-19.64450740814209
"der architekt , der das mitglied mag , taucht",-12.606646537780762,-13.42813491821289,-13.101966857910156,-11.791895389556885,-11.33096170425415,-11.437735080718994
"die architekten , die das mitglied mögen , taucht",-10.919195175170898,-13.791741371154785,-13.794683456420898,-11.94715929031372,-10.521311283111572,-12.190269947052002
"der architekt , der die mitglieder mag , taucht",-12.788315773010254,-13.637194633483887,-13.362852096557617,-11.4729323387146,-11.885473251342773,-11.85481882095337
"die architekten , die die mitglieder mögen , taucht",-11.097201347351074,-14.422469139099121,-14.157793045043945,-12.278903007507324,-11.286923885345459,-12.580965042114258
"die architekten , die das mitglied mögen , tauchen",-11.906664848327637,-12.275373458862305,-11.968816757202148,-10.400288105010986,-11.105445384979248,-14.197313785552979
"der architekt , der das mitglied mag , tauchen",-12.551570892333984,-11.516812324523926,-12.809100151062012,-12.088727474212646,-13.638675212860107,-16.934638023376465
"die architekten , die die mitglieder mögen , tauchen",-12.286030769348145,-12.268365859985352,-11.798900604248047,-9.914727210998535,-10.777856349945068,-13.711760997772217
"der architekt , der die mitglieder mag , tauchen",-12.948246002197266,-11.388139724731445,-12.510026931762695,-11.27121114730835,-12.963189125061035,-15.950572490692139
"der architekt , der das mitglied vermeidet , taucht",-12.305466651916504,-12.7755708694458,-12.856178283691406,-9.882428169250488,-10.403045654296875,-9.783545970916748
"die architekten , die das mitglied vermeiden , taucht",-10.920907974243164,-12.516166687011719,-13.223823547363281,-10.718159675598145,-9.38032054901123,-11.372607231140137
"der architekt , der die mitglieder vermeidet , taucht",-12.38870906829834,-13.193500518798828,-12.696317672729492,-9.554365158081055,-10.133749008178711,-10.256726264953613
"die architekten , die die mitglieder vermeiden , taucht",-10.974639892578125,-13.005194664001465,-13.12984561920166,-11.61043119430542,-10.431164264678955,-12.47357177734375
"die architekten , die das mitglied vermeiden , tauchen",-12.100435256958008,-11.514683723449707,-12.384778022766113,-9.54465389251709,-9.91844367980957,-12.92994737625122
"der architekt , der das mitglied vermeidet , tauchen",-12.859784126281738,-11.182493209838867,-13.196961402893066,-10.27198314666748,-13.282017707824707,-14.772350788116455
"die architekten , die die mitglieder vermeiden , tauchen",-12.425201416015625,-11.278242111206055,-12.079630851745605,-9.665877342224121,-10.084491729736328,-12.226442337036133
"der architekt , der die mitglieder vermeidet , tauchen",-13.243450164794922,-11.172771453857422,-12.954323768615723,-9.580079078674316,-12.205092430114746,-13.784914016723633
"der architekt , der das mitglied mag , kennt",-10.411477088928223,-8.251952171325684,-9.267468452453613,-9.282670974731445,-9.982007026672363,-8.261259078979492
"die architekten , die das mitglied mögen , kennt",-9.824344635009766,-8.818350791931152,-9.721565246582031,-10.6475191116333,-11.738265037536621,-11.102624893188477
"der architekt , der die mitglieder mag , kennt",-10.577796936035156,-8.456665992736816,-9.053534507751465,-11.765172958374023,-11.921944618225098,-10.13645076751709
"die architekten , die die mitglieder mögen , kennt",-9.922637939453125,-9.255411148071289,-9.663223266601562,-11.225447654724121,-12.33051872253418,-12.402688026428223
"die architekten , die das mitglied mögen , kennen",-9.755134582519531,-9.507752418518066,-7.671536922454834,-9.162109375,-8.70535659790039,-7.400892734527588
"der architekt , der das mitglied mag , kennen",-10.044864654541016,-8.99642276763916,-8.020342826843262,-9.832817077636719,-10.90562629699707,-8.988445281982422
"die architekten , die die mitglieder mögen , kennen",-9.87785530090332,-9.300235748291016,-7.41926908493042,-8.505252838134766,-8.569807052612305,-8.413259506225586
"der architekt , der die mitglieder mag , kennen",-9.903221130371094,-8.693031311035156,-7.8462042808532715,-9.467070579528809,-10.363312721252441,-8.828601837158203
"der architekt , der das mitglied vermeidet , kennt",-10.020512580871582,-7.5637922286987305,-8.689077377319336,-7.179164409637451,-7.794841289520264,-8.661636352539062
"die architekten , die das mitglied vermeiden , kennt",-9.682332038879395,-7.1164984703063965,-9.120328903198242,-10.240998268127441,-11.101880073547363,-10.91887378692627
"der architekt , der die mitglieder vermeidet , kennt",-10.071732521057129,-7.789566993713379,-8.552698135375977,-8.074644088745117,-8.699087142944336,-9.738746643066406
"die architekten , die die mitglieder vermeiden , kennt",-9.704750061035156,-7.188501358032227,-8.706231117248535,-10.471088409423828,-11.27801513671875,-12.066299438476562
"die architekten , die das mitglied vermeiden , kennen",-9.603167533874512,-7.948427677154541,-7.948825836181641,-9.115331649780273,-8.712896347045898,-7.334765911102295
"der architekt , der das mitglied vermeidet , kennen",-10.024935722351074,-8.54279613494873,-8.939494132995605,-10.799051284790039,-12.376445770263672,-12.008803367614746
"die architekten , die die mitglieder vermeiden , kennen",-9.53648853302002,-7.47166109085083,-7.623782634735107,-8.533357620239258,-8.582154273986816,-8.660690307617188
"der architekt , der die mitglieder vermeidet , kennen",-9.958782196044922,-8.43703842163086,-8.809005737304688,-10.038813591003418,-12.687400817871094,-11.674432754516602
"der architekt , der das mitglied mag , schreibt",-10.128666877746582,-10.153111457824707,-12.45417308807373,-8.759166717529297,-7.966185569763184,-9.854802131652832
"die architekten , die das mitglied mögen , schreibt",-9.165570259094238,-10.631865501403809,-12.152676582336426,-9.533102989196777,-8.67012882232666,-11.622027397155762
"der architekt , der die mitglieder mag , schreibt",-10.248373031616211,-10.221054077148438,-12.194798469543457,-9.754735946655273,-8.146919250488281,-10.719690322875977
"die architekten , die die mitglieder mögen , schreibt",-9.307663917541504,-10.59918212890625,-11.99213695526123,-9.592544555664062,-8.466583251953125,-12.023345947265625
"die architekten , die das mitglied mögen , schreiben",-10.524277687072754,-11.104303359985352,-10.66917610168457,-9.556177139282227,-7.993551254272461,-9.840442657470703
"der architekt , der das mitglied mag , schreiben",-10.177790641784668,-9.352333068847656,-9.420673370361328,-13.95964241027832,-11.576883316040039,-12.176691055297852
"die architekten , die die mitglieder mögen , schreiben",-10.577261924743652,-10.041425704956055,-10.548300743103027,-9.46556282043457,-8.589605331420898,-10.50935173034668
"der architekt , der die mitglieder mag , schreiben",-9.902092933654785,-8.962665557861328,-9.599444389343262,-13.220945358276367,-11.138057708740234,-12.322965621948242
"der architekt , der das mitglied vermeidet , schreibt",-9.275654792785645,-9.914072036743164,-11.967500686645508,-6.2206525802612305,-7.4947614669799805,-8.850231170654297
"die architekten , die das mitglied vermeiden , schreibt",-8.194160461425781,-9.939699172973633,-11.81391716003418,-8.417062759399414,-7.975979804992676,-11.843412399291992
"der architekt , der die mitglieder vermeidet , schreibt",-9.151662826538086,-9.763057708740234,-11.684168815612793,-5.980187892913818,-6.893578052520752,-9.103055953979492
"die architekten , die die mitglieder vermeiden , schreibt",-8.072327613830566,-9.58056640625,-11.1937894821167,-8.538331031799316,-7.6337666511535645,-12.199055671691895
"die architekten , die das mitglied vermeiden , schreiben",-10.161511421203613,-11.037550926208496,-11.419952392578125,-8.422086715698242,-7.209826469421387,-8.619863510131836
"der architekt , der das mitglied vermeidet , schreiben",-10.671165466308594,-11.344917297363281,-11.763218879699707,-11.016956329345703,-10.930864334106445,-11.323444366455078
"die architekten , die die mitglieder vermeiden , schreiben",-9.990157127380371,-10.446878433227539,-11.04256534576416,-7.887217044830322,-7.597377777099609,-9.371009826660156
"der architekt , der die mitglieder vermeidet , schreiben",-10.576936721801758,-11.366271018981934,-11.853169441223145,-9.604220390319824,-10.856107711791992,-11.25879955291748
"der architekt , der das mitglied mag , erzählt",-11.850927352905273,-9.958475112915039,-11.289634704589844,-9.531753540039062,-10.473821640014648,-9.649291038513184
"die architekten , die das mitglied mögen , erzählt",-11.878084182739258,-10.355860710144043,-11.13559627532959,-10.055498123168945,-12.54590129852295,-13.29890251159668
"der architekt , der die mitglieder mag , erzählt",-11.957834243774414,-9.927082061767578,-10.34305191040039,-10.614115715026855,-11.83559513092041,-11.40997314453125
"die architekten , die die mitglieder mögen , erzählt",-12.037458419799805,-10.280675888061523,-10.227864265441895,-10.926140785217285,-13.481311798095703,-14.8617582321167
"die architekten , die das mitglied mögen , erzählen",-12.137025833129883,-12.452432632446289,-11.585098266601562,-10.127885818481445,-12.021988868713379,-9.645671844482422
"der architekt , der das mitglied mag , erzählen",-11.825572967529297,-10.67397403717041,-10.239848136901855,-13.082547187805176,-13.806973457336426,-12.084165573120117
"die architekten , die die mitglieder mögen , erzählen",-11.97199821472168,-11.659439086914062,-11.259992599487305,-10.306650161743164,-12.892099380493164,-9.848328590393066
"der architekt , der die mitglieder mag , erzählen",-11.183175086975098,-10.089728355407715,-9.950357437133789,-12.887001991271973,-13.397051811218262,-11.394518852233887
"der architekt , der das mitglied vermeidet , erzählt",-11.052803993225098,-9.591073036193848,-10.833151817321777,-8.635428428649902,-9.521989345550537,-10.809860229492188
"die architekten , die das mitglied vermeiden , erzählt",-10.700441360473633,-9.070362091064453,-10.707100868225098,-9.944218635559082,-12.37578296661377,-14.024571418762207
"der architekt , der die mitglieder vermeidet , erzählt",-11.056160926818848,-9.47450065612793,-9.929716110229492,-9.842312812805176,-10.03663682937622,-12.058719635009766
"die architekten , die die mitglieder vermeiden , erzählt",-10.764013290405273,-8.614419937133789,-9.565274238586426,-11.377285957336426,-13.59320068359375,-15.809200286865234
"die architekten , die das mitglied vermeiden , erzählen",-11.535370826721191,-11.713135719299316,-11.481823921203613,-9.494977951049805,-11.442672729492188,-8.964142799377441
"der architekt , der das mitglied vermeidet , erzählen",-11.829383850097656,-12.277026176452637,-11.083024024963379,-11.771981239318848,-13.621837615966797,-11.198442459106445
"die architekten , die die mitglieder vermeiden , erzählen",-11.092957496643066,-10.976061820983887,-10.87437915802002,-9.670858383178711,-12.365105628967285,-9.681482315063477
"der architekt , der die mitglieder vermeidet , erzählen",-11.369648933410645,-11.99958610534668,-10.923489570617676,-11.197872161865234,-13.722257614135742,-11.26544189453125
"der architekt , der das mitglied mag , spielt",-9.98289966583252,-9.348491668701172,-8.169013023376465,-8.944415092468262,-8.916250228881836,-7.663157939910889
"die architekten , die das mitglied mögen , spielt",-10.095755577087402,-9.94512939453125,-8.866353034973145,-13.754344940185547,-11.909249305725098,-12.841498374938965
"der architekt , der die mitglieder mag , spielt",-10.201122283935547,-8.971855163574219,-8.082744598388672,-11.644651412963867,-10.8447265625,-9.322212219238281
"die architekten , die die mitglieder mögen , spielt",-10.315674781799316,-9.73946762084961,-8.735593795776367,-14.693280220031738,-13.349349975585938,-13.622491836547852
"die architekten , die das mitglied mögen , spielen",-11.864809036254883,-9.908304214477539,-10.230199813842773,-10.663883209228516,-11.581321716308594,-8.153815269470215
"der architekt , der das mitglied mag , spielen",-10.625418663024902,-8.899308204650879,-9.041008949279785,-10.883155822753906,-13.124669075012207,-9.537681579589844
"die architekten , die die mitglieder mögen , spielen",-11.929215431213379,-8.836807250976562,-10.151252746582031,-10.576796531677246,-12.098479270935059,-9.005447387695312
"der architekt , der die mitglieder mag , spielen",-10.360587120056152,-7.780179977416992,-9.234613418579102,-10.797484397888184,-12.287721633911133,-9.412787437438965
"der architekt , der das mitglied vermeidet , spielt",-9.331961631774902,-9.292221069335938,-7.579354286193848,-7.769904613494873,-8.616881370544434,-8.642034530639648
"die architekten , die das mitglied vermeiden , spielt",-9.339970588684082,-9.541180610656738,-8.67216682434082,-12.496503829956055,-11.70584774017334,-13.969756126403809
"der architekt , der die mitglieder vermeidet , spielt",-9.399606704711914,-8.994816780090332,-7.300005912780762,-9.350282669067383,-9.7059326171875,-8.888202667236328
"die architekten , die die mitglieder vermeiden , spielt",-9.346274375915527,-9.220985412597656,-8.085187911987305,-13.717808723449707,-13.017306327819824,-14.70571517944336
"die architekten , die das mitglied vermeiden , spielen",-11.932049751281738,-10.427497863769531,-11.770574569702148,-8.992297172546387,-10.113944053649902,-7.928128719329834
"der architekt , der das mitglied vermeidet , spielen",-11.59970760345459,-11.212343215942383,-11.818839073181152,-10.354365348815918,-12.422350883483887,-9.973063468933105
"die architekten , die die mitglieder vermeiden , spielen",-11.787909507751465,-9.715222358703613,-11.30424976348877,-9.115825653076172,-10.593354225158691,-8.61884880065918
"der architekt , der die mitglieder vermeidet , spielen",-11.57430648803711,-10.801216125488281,-11.811287879943848,-9.976940155029297,-12.415523529052734,-9.303543090820312
"der architekt , der das mitglied mag , kommt",-10.172575950622559,-10.108170509338379,-8.661687850952148,-9.494889259338379,-7.666433811187744,-7.312154769897461
"die architekten , die das mitglied mögen , kommt",-9.596662521362305,-9.803823471069336,-8.771598815917969,-12.167560577392578,-9.230537414550781,-11.105513572692871
"der architekt , der die mitglieder mag , kommt",-10.22942066192627,-9.923094749450684,-8.490829467773438,-12.270962715148926,-9.359627723693848,-8.9970703125
"die architekten , die die mitglieder mögen , kommt",-9.629850387573242,-10.436911582946777,-8.930790901184082,-12.939751625061035,-9.854508399963379,-12.272859573364258
"die architekten , die das mitglied mögen , kommen",-10.302891731262207,-10.404097557067871,-8.979011535644531,-7.749320983886719,-5.680039882659912,-8.068639755249023
"der architekt , der das mitglied mag , kommen",-10.512266159057617,-9.383857727050781,-9.043261528015137,-10.186888694763184,-8.924877166748047,-9.976860046386719
"die architekten , die die mitglieder mögen , kommen",-10.205178260803223,-9.655345916748047,-9.09619140625,-7.93011474609375,-6.10797643661499,-8.931404113769531
"der architekt , der die mitglieder mag , kommen",-10.151101112365723,-8.333266258239746,-9.14470100402832,-10.996183395385742,-8.310422897338867,-10.103553771972656
"der architekt , der das mitglied vermeidet , kommt",-9.412771224975586,-8.500616073608398,-7.253526210784912,-6.886459827423096,-6.473358154296875,-7.238139629364014
"die architekten , die das mitglied vermeiden , kommt",-8.791865348815918,-8.066831588745117,-7.841837406158447,-10.396225929260254,-9.493359565734863,-11.646785736083984
"der architekt , der die mitglieder vermeidet , kommt",-9.149067878723145,-8.271323204040527,-6.976953983306885,-7.442234039306641,-7.228854179382324,-8.380624771118164
"die architekten , die die mitglieder vermeiden , kommt",-8.524538040161133,-8.158270835876465,-7.551199913024902,-11.141030311584473,-10.395435333251953,-12.471423149108887
"die architekten , die das mitglied vermeiden , kommen",-10.373673439025879,-9.501100540161133,-9.142342567443848,-6.268410682678223,-5.192498207092285,-7.620002746582031
"der architekt , der das mitglied vermeidet , kommen",-10.91845703125,-10.458086013793945,-9.61032772064209,-7.306830406188965,-7.960723400115967,-9.528575897216797
"die architekten , die die mitglieder vermeiden , kommen",-10.017996788024902,-8.34600830078125,-8.777961730957031,-6.23176908493042,-5.483658313751221,-8.130369186401367
"der architekt , der die mitglieder vermeidet , kommen",-10.55123519897461,-9.682487487792969,-9.405707359313965,-6.489751815795898,-8.261364936828613,-9.304707527160645
"der architekt , der der bauer mag , zweifelt",-15.811297416687012,-18.081613540649414,-17.41547393798828,-19.622979164123535,-19.054020404815674,-23.134256839752197
"die architekten , die der bauer mögen , zweifelt",-17.71590232849121,-18.688014030456543,-18.088682174682617,-17.554787635803223,-21.16438102722168,-22.07137393951416
"der architekt , der die bauern mag , zweifelt",-16.78999137878418,-18.529512405395508,-18.5945987701416,-20.086753845214844,-19.797956943511963,-18.98926877975464
"die architekten , die die bauern mögen , zweifelt",-18.248157501220703,-19.485835075378418,-19.051243782043457,-18.25838851928711,-22.111996173858643,-20.06932783126831
"die architekten , die der bauer mögen , zweifeln",-19.91651153564453,-19.045674324035645,-17.501867294311523,-16.893746852874756,-18.196725368499756,-13.963356494903564
"der architekt , der der bauer mag , zweifeln",-17.227379322052002,-18.56786823272705,-16.450645446777344,-19.37805938720703,-20.26399040222168,-17.782175540924072
"die architekten , die die bauern mögen , zweifeln",-19.95330047607422,-19.515522956848145,-18.38543701171875,-17.652242183685303,-17.00015115737915,-12.573835372924805
"der architekt , der die bauern mag , zweifeln",-17.56856393814087,-19.07339096069336,-17.65196704864502,-19.694740772247314,-18.540637493133545,-15.793394088745117
"der architekt , der der bauer vermeidet , zweifelt",-15.8100905418396,-17.02451515197754,-17.90275764465332,-19.58925437927246,-21.44135284423828,-21.61937427520752
"die architekten , die der bauer vermeiden , zweifelt",-17.76767587661743,-17.154321670532227,-18.656062126159668,-21.574056148529053,-23.327401161193848,-24.491496562957764
"der architekt , der die bauern vermeidet , zweifelt",-16.611080169677734,-17.0212459564209,-19.094053268432617,-18.954805850982666,-21.16863441467285,-20.520612716674805
"die architekten , die die bauern vermeiden , zweifelt",-18.220296382904053,-17.93290615081787,-19.713635444641113,-21.471994876861572,-25.064080715179443,-21.07779836654663
"die architekten , die der bauer vermeiden , zweifeln",-20.181434631347656,-18.399819374084473,-18.544845581054688,-18.430919647216797,-18.850979804992676,-15.402634620666504
"der architekt , der der bauer vermeidet , zweifeln",-18.11255931854248,-18.709766387939453,-17.65627670288086,-18.588257789611816,-21.051076412200928,-17.459660053253174
"die architekten , die die bauern vermeiden , zweifeln",-20.242759704589844,-18.779486656188965,-19.20533561706543,-17.95004177093506,-17.058741569519043,-15.170753479003906
"der architekt , der die bauern vermeidet , zweifeln",-18.235601902008057,-18.687694549560547,-18.536489486694336,-18.248603343963623,-18.023725509643555,-16.42014741897583
"der architekt , der der bauer mag , konstruiert",-16.165621757507324,-14.798327445983887,-18.456414222717285,-12.2322416305542,-16.023600578308105,-11.079092025756836
"die architekten , die der bauer mögen , konstruiert",-16.5247163772583,-16.056440353393555,-18.83193302154541,-11.99457836151123,-16.706137657165527,-11.880989074707031
"der architekt , der die bauern mag , konstruiert",-16.638644218444824,-14.856987953186035,-19.153202056884766,-12.715481758117676,-14.186544418334961,-11.212600708007812
"die architekten , die die bauern mögen , konstruiert",-17.46585464477539,-16.18774700164795,-19.59882164001465,-12.087787628173828,-16.663375854492188,-12.44478702545166
"die architekten , die der bauer mögen , konstruieren",-16.27446460723877,-16.483405113220215,-20.41257333755493,-13.81932544708252,-16.088723182678223,-13.658493041992188
"der architekt , der der bauer mag , konstruieren",-15.011880874633789,-14.853349685668945,-18.676369667053223,-18.141407012939453,-19.20127296447754,-16.34516429901123
"die architekten , die die bauern mögen , konstruieren",-16.75963592529297,-15.91087532043457,-21.102510929107666,-12.993467330932617,-15.874866485595703,-13.484756469726562
"der architekt , der die bauern mag , konstruieren",-15.046822547912598,-14.684773445129395,-19.42444133758545,-17.16775894165039,-16.326074600219727,-14.946495056152344
"der architekt , der der bauer vermeidet , konstruiert",-15.502532005310059,-14.88065242767334,-17.825727462768555,-11.101921081542969,-12.918644905090332,-11.267539978027344
"die architekten , die der bauer vermeiden , konstruiert",-14.979548454284668,-14.056629180908203,-18.946154594421387,-12.377275466918945,-16.06660270690918,-12.969915390014648
"der architekt , der die bauern vermeidet , konstruiert",-15.736884117126465,-14.27910327911377,-18.56356716156006,-11.269728660583496,-12.388689041137695,-11.330787658691406
"die architekten , die die bauern vermeiden , konstruiert",-15.647521018981934,-13.931341171264648,-19.750584602355957,-12.671452522277832,-14.730527877807617,-13.388160705566406
"die architekten , die der bauer vermeiden , konstruieren",-15.911564826965332,-14.7841215133667,-20.613965034484863,-13.463607788085938,-15.505919456481934,-13.026737213134766
