sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
die präsidenten schälen den reifen grünen apfel und tauchen in das wasser des meeres,-8.334776878356934,-8.078269481658936,-11.763616561889648,-11.388691902160645,-10.290525913238525,-10.270146369934082
der präsident schält den reifen grünen apfel und tauchen in das wasser des meeres,-9.371001243591309,-8.424732685089111,-11.996501922607422,-11.72287893295288,-11.267758846282959,-13.299065113067627
der präsident schält den reifen grünen apfel und kennt die antwort auf die frage,-12.526935577392578,-11.78258228302002,-11.097782135009766,-9.822232246398926,-12.742578506469727,-12.537371635437012
die präsidenten schälen den reifen grünen apfel und kennt die antwort auf die frage,-14.432167053222656,-13.030780792236328,-13.09023666381836,-12.219690322875977,-14.25690746307373,-13.019580841064453
die präsidenten schälen den reifen grünen apfel und kennen die antwort auf die frage,-14.664008140563965,-13.634075164794922,-13.138713836669922,-11.00015926361084,-11.229279518127441,-12.969324111938477
der präsident schält den reifen grünen apfel und kennen die antwort auf die frage,-14.439321517944336,-14.207490921020508,-14.966092109680176,-12.165228843688965,-13.089459419250488,-15.275106430053711
der präsident schält den reifen grünen apfel und schreibt einen brief an verwandte,-11.487558364868164,-10.997559547424316,-11.723488807678223,-9.531610488891602,-9.906795501708984,-9.572460174560547
die präsidenten schälen den reifen grünen apfel und schreibt einen brief an verwandte,-12.897686004638672,-12.873039245605469,-14.27796745300293,-11.58761215209961,-13.267534255981445,-11.899856567382812
die präsidenten schälen den reifen grünen apfel und schreiben einen brief an verwandte,-12.146428108215332,-13.223440170288086,-13.19034481048584,-10.797572135925293,-9.887107849121094,-10.809078216552734
der präsident schält den reifen grünen apfel und schreiben einen brief an verwandte,-12.576924324035645,-13.046034812927246,-14.02199649810791,-12.759373664855957,-11.25393009185791,-13.118790626525879
der präsident schält den reifen grünen apfel und erzählt eine geschichte über die ferien,-12.19451904296875,-12.586820602416992,-12.484530448913574,-10.461205959320068,-11.550210952758789,-8.953027725219727
die präsidenten schälen den reifen grünen apfel und erzählt eine geschichte über die ferien,-13.257772445678711,-13.607651710510254,-14.300848960876465,-12.545683860778809,-14.422361373901367,-11.148783683776855
die präsidenten schälen den reifen grünen apfel und erzählen eine geschichte über die ferien,-13.650620460510254,-13.400667190551758,-12.799110412597656,-13.401895523071289,-14.794755935668945,-13.211906433105469
der präsident schält den reifen grünen apfel und erzählen eine geschichte über die ferien,-12.984424591064453,-13.923388481140137,-13.025999069213867,-14.948582649230957,-13.984600067138672,-15.26041030883789
der präsident schält den reifen grünen apfel und spielt mit dem ball auf dem hof,-12.716032981872559,-11.753108978271484,-10.950345039367676,-10.160075187683105,-11.859859466552734,-12.285207748413086
die präsidenten schälen den reifen grünen apfel und spielt mit dem ball auf dem hof,-14.880517959594727,-14.134952545166016,-14.25831413269043,-12.672810554504395,-15.329473495483398,-14.454113006591797
die präsidenten schälen den reifen grünen apfel und spielen mit dem ball auf dem hof,-11.75132942199707,-12.777570724487305,-12.234281539916992,-8.474082946777344,-9.59823226928711,-8.9190673828125
der präsident schält den reifen grünen apfel und spielen mit dem ball auf dem hof,-12.101775169372559,-13.048126220703125,-12.996532440185547,-10.163803100585938,-11.411703109741211,-12.385437965393066
der präsident schält den reifen grünen apfel und kommt mit dem bus zum tennisplatz,-8.504610061645508,-9.246715545654297,-9.497369766235352,-9.506585121154785,-9.226676940917969,-8.86170768737793
die präsidenten schälen den reifen grünen apfel und kommt mit dem bus zum tennisplatz,-9.892350196838379,-11.401167869567871,-12.056661605834961,-11.866548538208008,-11.364479064941406,-10.784022331237793
die präsidenten schälen den reifen grünen apfel und kommen mit dem bus zum tennisplatz,-9.397007942199707,-11.728081703186035,-11.209210395812988,-8.627766609191895,-7.933492660522461,-8.40239143371582
der präsident schält den reifen grünen apfel und kommen mit dem bus zum tennisplatz,-8.892133712768555,-12.002496719360352,-12.40333366394043,-9.996191024780273,-10.782100677490234,-11.02779769897461
der präsident taucht in das wasser des meeres und kennt die antwort auf die frage,-9.425825119018555,-9.140223503112793,-9.670759201049805,-7.415740489959717,-11.165205001831055,-10.834833145141602
die präsidenten tauchen in das wasser des meeres und kennt die antwort auf die frage,-11.99528694152832,-12.041704177856445,-11.25687026977539,-9.91793441772461,-11.966031074523926,-12.26346206665039
die präsidenten tauchen in das wasser des meeres und kennen die antwort auf die frage,-13.110152244567871,-12.013751983642578,-10.534921646118164,-8.8076753616333,-10.41321849822998,-10.687027931213379
der präsident taucht in das wasser des meeres und kennen die antwort auf die frage,-13.345695495605469,-13.321249961853027,-13.046883583068848,-11.338765144348145,-14.207060813903809,-13.525766372680664
der präsident taucht in das wasser des meeres und schreibt einen brief an verwandte,-9.582542419433594,-8.983510971069336,-8.773813247680664,-8.896106719970703,-11.39655876159668,-11.353222846984863
die präsidenten tauchen in das wasser des meeres und schreibt einen brief an verwandte,-12.150494575500488,-12.630791664123535,-12.226034164428711,-10.674154281616211,-13.907511711120605,-11.86262035369873
die präsidenten tauchen in das wasser des meeres und schreiben einen brief an verwandte,-12.499027252197266,-11.737970352172852,-11.523787498474121,-9.760884284973145,-10.976040840148926,-12.169709205627441
der präsident taucht in das wasser des meeres und schreiben einen brief an verwandte,-12.777718544006348,-13.168147087097168,-11.495696067810059,-13.579991340637207,-13.240931510925293,-15.905962944030762
der präsident taucht in das wasser des meeres und erzählt eine geschichte über die ferien,-8.147605895996094,-10.896612167358398,-8.145304679870605,-8.768893718719482,-10.636809825897217,-11.251184463500977
die präsidenten tauchen in das wasser des meeres und erzählt eine geschichte über die ferien,-10.405097007751465,-11.863677978515625,-10.30981159210205,-11.585840225219727,-12.615551471710205,-15.172667980194092
die präsidenten tauchen in das wasser des meeres und erzählen eine geschichte über die ferien,-11.178495407104492,-10.469245910644531,-10.741983413696289,-11.304207801818848,-12.445998191833496,-11.789676666259766
der präsident taucht in das wasser des meeres und erzählen eine geschichte über die ferien,-10.672778129577637,-12.51230525970459,-9.425189971923828,-13.155364036560059,-12.798694610595703,-14.340879440307617
der präsident taucht in das wasser des meeres und spielt mit dem ball auf dem hof,-8.470813751220703,-6.666506290435791,-8.318216323852539,-7.062190055847168,-8.306767463684082,-7.701333045959473
die präsidenten tauchen in das wasser des meeres und spielt mit dem ball auf dem hof,-12.206961631774902,-10.047004699707031,-11.278576850891113,-10.296092987060547,-11.44861888885498,-11.198400497436523
die präsidenten tauchen in das wasser des meeres und spielen mit dem ball auf dem hof,-10.964455604553223,-8.479944229125977,-11.334148406982422,-7.708352088928223,-9.791993141174316,-8.021997451782227
der präsident taucht in das wasser des meeres und spielen mit dem ball auf dem hof,-12.133858680725098,-11.656688690185547,-12.045892715454102,-11.478840827941895,-12.151925086975098,-9.983316421508789
der präsident taucht in das wasser des meeres und kommt mit dem bus zum tennisplatz,-6.596838474273682,-5.719227313995361,-6.434185028076172,-4.709711074829102,-6.574220657348633,-3.3655757904052734
die präsidenten tauchen in das wasser des meeres und kommt mit dem bus zum tennisplatz,-9.135009765625,-8.888413429260254,-8.17283821105957,-8.443151473999023,-8.153596878051758,-5.684568405151367
die präsidenten tauchen in das wasser des meeres und kommen mit dem bus zum tennisplatz,-8.78018856048584,-9.5035400390625,-9.049589157104492,-5.811820030212402,-7.3577704429626465,-6.1043195724487305
der präsident taucht in das wasser des meeres und kommen mit dem bus zum tennisplatz,-9.22036361694336,-10.05721664428711,-10.365659713745117,-8.810407638549805,-10.433513641357422,-9.400674819946289
der präsident kennt die antwort auf die frage und schreibt einen brief an verwandte,-6.70247220993042,-5.898648738861084,-6.739413261413574,-6.632948398590088,-8.455948829650879,-7.679989337921143
die präsidenten kennen die antwort auf die frage und schreibt einen brief an verwandte,-8.143956184387207,-7.935204029083252,-7.776867866516113,-6.660945415496826,-9.907023429870605,-8.442161560058594
die präsidenten kennen die antwort auf die frage und schreiben einen brief an verwandte,-6.877008438110352,-5.075020790100098,-7.188974380493164,-9.526559829711914,-6.715007781982422,-8.480463981628418
der präsident kennt die antwort auf die frage und schreiben einen brief an verwandte,-8.689672470092773,-7.3488078117370605,-8.312297821044922,-11.05356216430664,-7.689933776855469,-9.809478759765625
der präsident kennt die antwort auf die frage und erzählt eine geschichte über die ferien,-6.911185264587402,-5.9068427085876465,-5.841684818267822,-10.913716316223145,-11.909035682678223,-11.31338119506836
die präsidenten kennen die antwort auf die frage und erzählt eine geschichte über die ferien,-8.437093734741211,-7.739637851715088,-7.347343444824219,-11.199437141418457,-12.596747398376465,-11.814087867736816
die präsidenten kennen die antwort auf die frage und erzählen eine geschichte über die ferien,-8.05972957611084,-6.624448776245117,-7.41611385345459,-11.6968412399292,-11.969049453735352,-11.020353317260742
der präsident kennt die antwort auf die frage und erzählen eine geschichte über die ferien,-8.452075958251953,-7.851653099060059,-6.850327014923096,-13.81684398651123,-13.247020721435547,-12.131707191467285
der präsident kennt die antwort auf die frage und spielt mit dem ball auf dem hof,-7.2530903816223145,-5.556116104125977,-6.841265678405762,-9.297740936279297,-11.761014938354492,-9.189355850219727
die präsidenten kennen die antwort auf die frage und spielt mit dem ball auf dem hof,-10.053424835205078,-8.805191040039062,-9.274940490722656,-9.885910034179688,-12.906637191772461,-10.774099349975586
die präsidenten kennen die antwort auf die frage und spielen mit dem ball auf dem hof,-8.853544235229492,-8.703364372253418,-11.69172477722168,-9.593209266662598,-9.928834915161133,-10.817931175231934
der präsident kennt die antwort auf die frage und spielen mit dem ball auf dem hof,-10.193181991577148,-10.206826210021973,-11.96272087097168,-10.971685409545898,-11.046405792236328,-11.25128173828125
der präsident kennt die antwort auf die frage und kommt mit dem bus zum tennisplatz,-6.7474212646484375,-5.33233642578125,-7.574240684509277,-6.320313453674316,-6.855173587799072,-8.027111053466797
die präsidenten kennen die antwort auf die frage und kommt mit dem bus zum tennisplatz,-8.230772972106934,-7.792165756225586,-8.336901664733887,-7.0470757484436035,-8.368738174438477,-8.805673599243164
die präsidenten kennen die antwort auf die frage und kommen mit dem bus zum tennisplatz,-6.902914524078369,-7.863917827606201,-9.061217308044434,-6.3514227867126465,-7.053610324859619,-9.765499114990234
der präsident kennt die antwort auf die frage und kommen mit dem bus zum tennisplatz,-9.346872329711914,-9.477283477783203,-10.905498504638672,-7.550806045532227,-7.6675496101379395,-10.184685707092285
der präsident schreibt einen brief an verwandte und erzählt eine geschichte über die ferien,-7.030924320220947,-7.969681739807129,-6.518515110015869,-8.550878524780273,-9.67219352722168,-7.309622764587402
die präsidenten schreiben einen brief an verwandte und erzählt eine geschichte über die ferien,-9.19110107421875,-9.631603240966797,-9.217565536499023,-9.969239234924316,-11.013232231140137,-8.867268562316895
die präsidenten schreiben einen brief an verwandte und erzählen eine geschichte über die ferien,-8.340805053710938,-7.264270305633545,-6.846315860748291,-10.08439826965332,-8.136292457580566,-10.529664993286133
der präsident schreibt einen brief an verwandte und erzählen eine geschichte über die ferien,-9.687784194946289,-9.103261947631836,-7.132639408111572,-10.053059577941895,-8.344565391540527,-11.665352821350098
der präsident schreibt einen brief an verwandte und spielt mit dem ball auf dem hof,-8.398839950561523,-5.994899272918701,-5.653322219848633,-10.767605781555176,-10.539570808410645,-10.563396453857422
die präsidenten schreiben einen brief an verwandte und spielt mit dem ball auf dem hof,-12.142005920410156,-10.238262176513672,-8.87496280670166,-15.262941360473633,-12.935567855834961,-10.618128776550293
die präsidenten schreiben einen brief an verwandte und spielen mit dem ball auf dem hof,-9.183491706848145,-7.550389289855957,-8.26209545135498,-9.056413650512695,-8.086673736572266,-8.146516799926758
der präsident schreibt einen brief an verwandte und spielen mit dem ball auf dem hof,-11.136520385742188,-9.916669845581055,-10.030499458312988,-11.632582664489746,-9.755051612854004,-10.90277099609375
der präsident schreibt einen brief an verwandte und kommt mit dem bus zum tennisplatz,-6.090310573577881,-5.902347087860107,-7.113438606262207,-8.92053508758545,-10.463857650756836,-8.931663513183594
die präsidenten schreiben einen brief an verwandte und kommt mit dem bus zum tennisplatz,-8.147756576538086,-8.892558097839355,-8.368952751159668,-12.479109764099121,-12.14965534210205,-9.694479942321777
die präsidenten schreiben einen brief an verwandte und kommen mit dem bus zum tennisplatz,-5.297281265258789,-6.979109287261963,-8.536614418029785,-8.125348091125488,-8.1357421875,-7.84959602355957
der präsident schreibt einen brief an verwandte und kommen mit dem bus zum tennisplatz,-6.6454339027404785,-9.644752502441406,-10.808993339538574,-10.117721557617188,-9.880090713500977,-9.19503402709961
der präsident erzählt eine geschichte über die ferien und spielt mit dem ball auf dem hof,-9.568092346191406,-8.842720031738281,-8.833147048950195,-8.838861465454102,-10.255473136901855,-8.165396690368652
die präsidenten erzählen eine geschichte über die ferien und spielt mit dem ball auf dem hof,-10.900321960449219,-10.622465133666992,-9.876068115234375,-12.50360107421875,-13.959300994873047,-12.223259925842285
die präsidenten erzählen eine geschichte über die ferien und spielen mit dem ball auf dem hof,-8.487934112548828,-6.547423362731934,-7.015715599060059,-6.939030170440674,-9.510282516479492,-5.924059867858887
der präsident erzählt eine geschichte über die ferien und spielen mit dem ball auf dem hof,-9.676654815673828,-7.458334922790527,-9.009241104125977,-10.420147895812988,-9.539299011230469,-9.341170310974121
der präsident erzählt eine geschichte über die ferien und kommt mit dem bus zum tennisplatz,-7.893802642822266,-8.276813507080078,-6.8762688636779785,-5.821589469909668,-6.289798259735107,-5.97686767578125
die präsidenten erzählen eine geschichte über die ferien und kommt mit dem bus zum tennisplatz,-8.543854713439941,-9.508962631225586,-7.943924903869629,-11.25473403930664,-9.891079902648926,-10.474250793457031
die präsidenten erzählen eine geschichte über die ferien und kommen mit dem bus zum tennisplatz,-5.681416988372803,-7.054510593414307,-7.754095077514648,-7.253358364105225,-6.560781478881836,-6.005477428436279
der präsident erzählt eine geschichte über die ferien und kommen mit dem bus zum tennisplatz,-6.431138038635254,-8.053293228149414,-8.799089431762695,-8.183145523071289,-7.814422607421875,-7.589987754821777
der präsident spielt mit dem ball auf dem hof und kommt mit dem bus zum tennisplatz,-5.8411407470703125,-6.662285327911377,-6.864497184753418,-6.179540634155273,-6.172401428222656,-6.693358421325684
die präsidenten spielen mit dem ball auf dem hof und kommt mit dem bus zum tennisplatz,-8.494357109069824,-10.094401359558105,-9.217889785766602,-8.405606269836426,-8.320768356323242,-7.7834343910217285
die präsidenten spielen mit dem ball auf dem hof und kommen mit dem bus zum tennisplatz,-5.929169178009033,-10.758367538452148,-9.67770004272461,-8.372274398803711,-8.46543025970459,-7.674244403839111
der präsident spielt mit dem ball auf dem hof und kommen mit dem bus zum tennisplatz,-8.94493579864502,-12.130295753479004,-11.681471824645996,-10.180039405822754,-11.479374885559082,-9.692299842834473
der kollege zweifelt am wetter und konstruiert ein modell,-11.655052185058594,-14.96800422668457,-13.306821823120117,-14.893317222595215,-14.149055480957031,-13.829133033752441
die kollegen zweifeln am wetter und konstruiert ein modell,-13.516624450683594,-13.084136009216309,-12.603363037109375,-14.755061149597168,-19.19473171234131,-15.302251815795898
die kollegen zweifeln am wetter und konstruieren ein modell,-12.266558647155762,-11.75723934173584,-12.129780769348145,-13.0485258102417,-13.439692497253418,-13.205936431884766
der kollege zweifelt am wetter und konstruieren ein modell,-11.40991497039795,-15.354848861694336,-13.991535186767578,-16.41117763519287,-14.297685623168945,-15.496875762939453
der kollege zweifelt am wetter und fürchtet den starken sturm,-13.659788131713867,-13.494184970855713,-11.565478324890137,-15.756753921508789,-14.265549182891846,-17.478302001953125
die kollegen zweifeln am wetter und fürchtet den starken sturm,-14.573294162750244,-15.380367279052734,-12.661743640899658,-16.49058437347412,-16.00138282775879,-20.966902256011963
die kollegen zweifeln am wetter und fürchten den starken sturm,-12.695528030395508,-15.22188949584961,-11.867587089538574,-11.122582912445068,-12.696789741516113,-10.480894088745117
der kollege zweifelt am wetter und fürchten den starken sturm,-13.788485527038574,-14.836437702178955,-12.190641403198242,-12.702713966369629,-13.583356857299805,-11.986911296844482
der kollege zweifelt am wetter und schält den reifen grünen apfel,-14.435349464416504,-11.760862350463867,-12.20307445526123,-16.398794651031494,-15.842031478881836,-15.524048805236816
die kollegen zweifeln am wetter und schält den reifen grünen apfel,-14.954489707946777,-11.880361557006836,-13.40408992767334,-16.181177616119385,-17.396241188049316,-15.543409824371338
die kollegen zweifeln am wetter und schälen den reifen grünen apfel,-12.900487899780273,-12.109819412231445,-12.275459289550781,-15.18708086013794,-14.59598970413208,-14.277976512908936
der kollege zweifelt am wetter und schälen den reifen grünen apfel,-13.548452377319336,-14.834830284118652,-13.112983703613281,-16.903679847717285,-14.587506771087646,-15.92514944076538
der kollege zweifelt am wetter und taucht in das wasser des meeres,-9.517301559448242,-8.454926490783691,-9.4325590133667,-13.382760047912598,-11.562034606933594,-11.144029140472412
die kollegen zweifeln am wetter und taucht in das wasser des meeres,-12.137532234191895,-10.022804260253906,-10.128022193908691,-13.274855136871338,-12.50023889541626,-12.161754608154297
die kollegen zweifeln am wetter und tauchen in das wasser des meeres,-10.793063163757324,-9.635139465332031,-11.404176712036133,-9.812760829925537,-10.194973468780518,-9.767875671386719
der kollege zweifelt am wetter und tauchen in das wasser des meeres,-10.748769760131836,-10.617831230163574,-11.159465789794922,-10.787160396575928,-10.330360412597656,-12.034607410430908
der kollege zweifelt am wetter und kennt die antwort auf die frage,-9.801663398742676,-8.868597030639648,-9.508870124816895,-10.934871673583984,-9.683016777038574,-11.180455207824707
die kollegen zweifeln am wetter und kennt die antwort auf die frage,-11.714706420898438,-11.295137405395508,-11.79644775390625,-11.549509048461914,-11.56059741973877,-13.017873764038086
die kollegen zweifeln am wetter und kennen die antwort auf die frage,-11.93301773071289,-9.758777618408203,-10.020393371582031,-11.297449111938477,-13.922667503356934,-9.975011825561523
der kollege zweifelt am wetter und kennen die antwort auf die frage,-11.989319801330566,-11.975647926330566,-11.852202415466309,-14.002427101135254,-14.876932144165039,-12.252345085144043
der kollege zweifelt am wetter und schreibt einen brief an verwandte,-10.10168170928955,-9.012569427490234,-9.744563102722168,-12.430146217346191,-10.48531723022461,-9.080596923828125
die kollegen zweifeln am wetter und schreibt einen brief an verwandte,-12.583001136779785,-12.236553192138672,-11.133357048034668,-12.319217681884766,-13.819245338439941,-11.75870132446289
die kollegen zweifeln am wetter und schreiben einen brief an verwandte,-9.457866668701172,-7.902744293212891,-8.432287216186523,-10.501052856445312,-10.148833274841309,-10.069507598876953
der kollege zweifelt am wetter und schreiben einen brief an verwandte,-10.460412979125977,-11.08552074432373,-11.129417419433594,-13.689651489257812,-10.021409034729004,-11.157089233398438
der kollege zweifelt am wetter und erzählt eine geschichte über die ferien,-9.476006507873535,-8.562715530395508,-8.15454387664795,-10.54660415649414,-9.933165550231934,-11.06851577758789
die kollegen zweifeln am wetter und erzählt eine geschichte über die ferien,-12.650086402893066,-10.899518966674805,-10.382060050964355,-9.750850677490234,-14.624174118041992,-13.869778633117676
die kollegen zweifeln am wetter und erzählen eine geschichte über die ferien,-11.67364501953125,-10.082254409790039,-8.041667938232422,-12.291306495666504,-12.278340339660645,-11.937381744384766
der kollege zweifelt am wetter und erzählen eine geschichte über die ferien,-11.048030853271484,-12.173628807067871,-8.368492126464844,-15.249808311462402,-12.144125938415527,-13.09434700012207
der kollege zweifelt am wetter und spielt mit dem ball auf dem hof,-7.986391067504883,-6.3748087882995605,-6.9466023445129395,-9.157001495361328,-9.077625274658203,-8.523590087890625
die kollegen zweifeln am wetter und spielt mit dem ball auf dem hof,-11.233043670654297,-10.81048583984375,-9.703215599060059,-10.93104076385498,-13.329771041870117,-12.408051490783691
die kollegen zweifeln am wetter und spielen mit dem ball auf dem hof,-8.111696243286133,-6.771614074707031,-5.898803234100342,-7.410055637359619,-8.695892333984375,-6.232233047485352
der kollege zweifelt am wetter und spielen mit dem ball auf dem hof,-9.886157989501953,-9.684296607971191,-8.342741012573242,-10.530669212341309,-9.555294036865234,-7.7458953857421875
der kollege zweifelt am wetter und kommt mit dem bus zum tennisplatz,-6.726257801055908,-6.180022239685059,-6.199422836303711,-9.232254028320312,-6.873367786407471,-7.104461669921875
die kollegen zweifeln am wetter und kommt mit dem bus zum tennisplatz,-8.894230842590332,-9.032148361206055,-8.161293029785156,-10.306231498718262,-10.137174606323242,-10.740157127380371
die kollegen zweifeln am wetter und kommen mit dem bus zum tennisplatz,-7.739497184753418,-7.418149948120117,-7.852293014526367,-8.623493194580078,-9.081125259399414,-7.262664318084717
der kollege zweifelt am wetter und kommen mit dem bus zum tennisplatz,-8.69105052947998,-10.052290916442871,-9.956774711608887,-11.763259887695312,-10.252378463745117,-8.071258544921875
der kollege konstruiert ein modell und fürchtet den starken sturm,-15.586265087127686,-13.672707557678223,-13.871071338653564,-18.380345821380615,-19.249059200286865,-19.414603233337402
die kollegen konstruieren ein modell und fürchtet den starken sturm,-16.198018074035645,-14.339242458343506,-14.213103771209717,-19.03192710876465,-20.17298460006714,-21.030492782592773
die kollegen konstruieren ein modell und fürchten den starken sturm,-14.93821382522583,-14.015313625335693,-14.083765506744385,-16.097970962524414,-17.32719087600708,-14.589370727539062
der kollege konstruiert ein modell und fürchten den starken sturm,-16.31308603286743,-14.863151550292969,-15.140644073486328,-18.508760929107666,-18.56843614578247,-15.4457368850708
der kollege konstruiert ein modell und schält den reifen grünen apfel,-14.827242851257324,-10.585909843444824,-13.65687084197998,-14.237954139709473,-16.768397331237793,-16.650103092193604
die kollegen konstruieren ein modell und schält den reifen grünen apfel,-14.686534881591797,-10.879210472106934,-13.975544929504395,-14.807806015014648,-17.45996379852295,-16.580681800842285
die kollegen konstruieren ein modell und schälen den reifen grünen apfel,-14.291289329528809,-11.43914794921875,-13.059334754943848,-14.161632537841797,-15.625191688537598,-16.031984329223633
der kollege konstruiert ein modell und schälen den reifen grünen apfel,-15.28433895111084,-13.359980583190918,-14.041552543640137,-15.41421365737915,-18.306577682495117,-19.01697826385498
der kollege konstruiert ein modell und taucht in das wasser des meeres,-8.774650573730469,-8.979242324829102,-10.240777015686035,-7.854838848114014,-8.121703147888184,-8.029579639434814
die kollegen konstruieren ein modell und taucht in das wasser des meeres,-9.464942932128906,-10.572091102600098,-12.120328903198242,-8.954280853271484,-10.001437187194824,-9.444485187530518
die kollegen konstruieren ein modell und tauchen in das wasser des meeres,-8.651926040649414,-8.570219039916992,-9.159737586975098,-10.187541007995605,-8.793216705322266,-11.136507511138916
der kollege konstruiert ein modell und tauchen in das wasser des meeres,-8.874008178710938,-8.493399620056152,-8.795536518096924,-10.980828285217285,-9.139594554901123,-12.418941020965576
der kollege konstruiert ein modell und kennt die antwort auf die frage,-9.853656768798828,-8.110554695129395,-10.32266902923584,-7.335999965667725,-6.776853561401367,-6.639614582061768
die kollegen konstruieren ein modell und kennt die antwort auf die frage,-11.22851276397705,-9.809575080871582,-12.867104530334473,-7.311958312988281,-8.147562026977539,-7.2983551025390625
die kollegen konstruieren ein modell und kennen die antwort auf die frage,-11.621061325073242,-9.100054740905762,-10.471137046813965,-8.642643928527832,-12.763415336608887,-11.007399559020996
der kollege konstruiert ein modell und kennen die antwort auf die frage,-12.026604652404785,-11.39203929901123,-11.927447319030762,-10.624772071838379,-14.981761932373047,-13.036133766174316
der kollege konstruiert ein modell und schreibt einen brief an verwandte,-9.291191101074219,-8.47846794128418,-10.053168296813965,-6.661070346832275,-7.30547571182251,-6.721897125244141
die kollegen konstruieren ein modell und schreibt einen brief an verwandte,-10.5328950881958,-10.620694160461426,-12.41351318359375,-7.805123805999756,-10.696274757385254,-8.889886856079102
die kollegen konstruieren ein modell und schreiben einen brief an verwandte,-9.975900650024414,-7.618704795837402,-9.682353019714355,-6.049483776092529,-6.088561058044434,-6.240379333496094
der kollege konstruiert ein modell und schreiben einen brief an verwandte,-10.768839836120605,-9.904306411743164,-10.917841911315918,-9.308262825012207,-7.192978382110596,-9.140608787536621
der kollege konstruiert ein modell und erzählt eine geschichte über die ferien,-9.778716087341309,-9.29188346862793,-10.51435375213623,-7.582259178161621,-9.682195663452148,-9.658159255981445
die kollegen konstruieren ein modell und erzählt eine geschichte über die ferien,-11.024718284606934,-11.480725288391113,-12.814386367797852,-9.020425796508789,-12.671574592590332,-11.702897071838379
die kollegen konstruieren ein modell und erzählen eine geschichte über die ferien,-11.482804298400879,-9.652313232421875,-11.762384414672852,-9.349855422973633,-10.440826416015625,-9.990764617919922
der kollege konstruiert ein modell und erzählen eine geschichte über die ferien,-11.722073554992676,-10.866581916809082,-11.034809112548828,-10.332447052001953,-11.47177505493164,-11.152840614318848
der kollege konstruiert ein modell und spielt mit dem ball auf dem hof,-9.148565292358398,-8.307289123535156,-8.930181503295898,-8.64869499206543,-9.855550765991211,-8.936370849609375
die kollegen konstruieren ein modell und spielt mit dem ball auf dem hof,-10.495965957641602,-11.130617141723633,-12.058697700500488,-11.502939224243164,-13.098662376403809,-12.518491744995117
die kollegen konstruieren ein modell und spielen mit dem ball auf dem hof,-10.411415100097656,-8.434467315673828,-10.020247459411621,-8.288437843322754,-7.93500280380249,-7.339054584503174
der kollege konstruiert ein modell und spielen mit dem ball auf dem hof,-11.89161491394043,-10.889100074768066,-11.276346206665039,-11.399782180786133,-9.527868270874023,-9.8162841796875
der kollege konstruiert ein modell und kommt mit dem bus zum tennisplatz,-7.009321689605713,-7.967031955718994,-8.506671905517578,-6.774291515350342,-6.41506290435791,-7.634809494018555
die kollegen konstruieren ein modell und kommt mit dem bus zum tennisplatz,-7.989145278930664,-10.673890113830566,-10.477705955505371,-9.253885269165039,-8.990856170654297,-10.30046272277832
die kollegen konstruieren ein modell und kommen mit dem bus zum tennisplatz,-7.499964714050293,-8.932812690734863,-9.650898933410645,-6.478781700134277,-6.236999034881592,-6.265967845916748
der kollege konstruiert ein modell und kommen mit dem bus zum tennisplatz,-8.244656562805176,-10.402572631835938,-10.76148509979248,-8.956710815429688,-8.286447525024414,-8.558600425720215
der kollege fürchtet den starken sturm und schält den reifen grünen apfel,-14.203084945678711,-12.345260620117188,-12.625495910644531,-14.694044589996338,-16.37069606781006,-14.782552719116211
die kollegen fürchten den starken sturm und schält den reifen grünen apfel,-16.048596382141113,-13.761555671691895,-14.270862579345703,-15.097105979919434,-17.474162578582764,-14.427102088928223
die kollegen fürchten den starken sturm und schälen den reifen grünen apfel,-14.726099967956543,-13.49418830871582,-13.025540351867676,-13.802743911743164,-14.660091400146484,-13.302061080932617
der kollege fürchtet den starken sturm und schälen den reifen grünen apfel,-13.86865520477295,-12.839327812194824,-14.167434692382812,-14.555429935455322,-14.289865016937256,-15.760722637176514
der kollege fürchtet den starken sturm und taucht in das wasser des meeres,-6.984618186950684,-6.132411003112793,-8.472213745117188,-11.981782913208008,-12.18275499343872,-11.189713478088379
die kollegen fürchten den starken sturm und taucht in das wasser des meeres,-9.967002868652344,-7.530098915100098,-9.11154556274414,-13.184189319610596,-13.269879341125488,-11.838433265686035
die kollegen fürchten den starken sturm und tauchen in das wasser des meeres,-9.761284828186035,-7.970764636993408,-11.38273811340332,-11.178059577941895,-11.638484954833984,-10.935184478759766
der kollege fürchtet den starken sturm und tauchen in das wasser des meeres,-8.71790599822998,-7.431193828582764,-10.599096298217773,-11.095083236694336,-11.539515972137451,-13.067442893981934
der kollege fürchtet den starken sturm und kennt die antwort auf die frage,-9.734235763549805,-8.325201034545898,-9.559667587280273,-9.936287879943848,-11.005199432373047,-11.49109935760498
die kollegen fürchten den starken sturm und kennt die antwort auf die frage,-12.967978477478027,-10.515950202941895,-11.33686637878418,-11.752317428588867,-13.151514053344727,-12.604857444763184
die kollegen fürchten den starken sturm und kennen die antwort auf die frage,-12.527434349060059,-11.754142761230469,-11.073671340942383,-16.490034103393555,-14.597911834716797,-13.712255477905273
