sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
"der präsident , den das mitglied vermeidet , konstruieren",-15.948790550231934,-14.432562828063965,-18.878157138824463,-14.168047904968262,-13.46043872833252,-14.984704971313477
"die präsidenten , die die mitglieder vermeiden , konstruieren",-15.347219467163086,-12.787254333496094,-17.255701065063477,-13.718986511230469,-13.974505424499512,-13.513121604919434
"der präsident , den die mitglieder vermeiden , konstruieren",-15.233155250549316,-14.435059547424316,-18.35718059539795,-14.122121810913086,-14.87785816192627,-14.37047004699707
"der präsident , den das mitglied mag , fürchtet",-16.354997634887695,-18.29154396057129,-15.612884998321533,-15.329995155334473,-16.20480442047119,-21.905819416046143
"die präsidenten , die das mitglied mag , fürchtet",-16.93746042251587,-19.045321941375732,-15.378343105316162,-15.506627082824707,-15.8788161277771,-22.968148708343506
"der präsident , den die mitglieder mögen , fürchtet",-17.129796981811523,-18.361826419830322,-15.368420124053955,-13.176138877868652,-13.466575622558594,-19.927119255065918
"die präsidenten , die die mitglieder mögen , fürchtet",-17.734371185302734,-18.683613777160645,-14.947340965270996,-12.534468650817871,-13.882855892181396,-20.985768795013428
"die präsidenten , die das mitglied mag , fürchten",-18.0472149848938,-18.024840831756592,-13.69094705581665,-12.210365295410156,-12.377555847167969,-13.661436557769775
"der präsident , den das mitglied mag , fürchten",-18.066031455993652,-17.597793579101562,-13.483604431152344,-14.453744888305664,-14.82402229309082,-13.941795825958252
"die präsidenten , die die mitglieder mögen , fürchten",-18.634244918823242,-18.34098243713379,-13.617416858673096,-11.534061431884766,-12.831058025360107,-12.384536743164062
"der präsident , den die mitglieder mögen , fürchten",-18.53231716156006,-18.219339847564697,-13.722010612487793,-12.872668266296387,-13.590569496154785,-12.38545846939087
"der präsident , den das mitglied vermeidet , fürchtet",-16.760010719299316,-17.298855304718018,-14.03666877746582,-14.197301864624023,-15.05828332901001,-17.089563369750977
"die präsidenten , die das mitglied vermeidet , fürchtet",-17.267550945281982,-18.209024906158447,-13.829171657562256,-13.367276668548584,-14.224618911743164,-18.96409845352173
"der präsident , den die mitglieder vermeiden , fürchtet",-17.54876184463501,-16.646236896514893,-14.564304828643799,-13.967211246490479,-15.651556015014648,-18.080857753753662
"die präsidenten , die die mitglieder vermeiden , fürchtet",-17.960052490234375,-17.11998987197876,-14.242807388305664,-13.877812385559082,-15.346638679504395,-20.39147424697876
"die präsidenten , die das mitglied vermeidet , fürchten",-17.845688343048096,-17.03356695175171,-12.118725776672363,-13.501343727111816,-15.002505779266357,-12.813953399658203
"der präsident , den das mitglied vermeidet , fürchten",-17.829562187194824,-16.42491579055786,-11.840256214141846,-15.790997505187988,-17.800588607788086,-12.973362922668457
"die präsidenten , die die mitglieder vermeiden , fürchten",-18.284113883972168,-16.427539348602295,-13.13674545288086,-11.688594341278076,-13.696171760559082,-12.354783058166504
"der präsident , den die mitglieder vermeiden , fürchten",-18.378639698028564,-16.12802267074585,-13.09245491027832,-12.965219974517822,-15.2708740234375,-12.2198166847229
"der präsident , den das mitglied mag , schält",-19.41606616973877,-14.073355674743652,-15.162714958190918,-18.27734375,-16.320705890655518,-16.80172348022461
"die präsidenten , die das mitglied mag , schält",-19.36187171936035,-12.721342086791992,-15.357243537902832,-19.42814350128174,-16.265729427337646,-17.928232192993164
"der präsident , den die mitglieder mögen , schält",-18.779891967773438,-13.36962604522705,-14.898894309997559,-15.997217655181885,-16.132285118103027,-16.611370086669922
"die präsidenten , die die mitglieder mögen , schält",-18.81349802017212,-12.38284683227539,-14.92613697052002,-17.14724636077881,-15.939214706420898,-17.657814979553223
"die präsidenten , die das mitglied mag , schälen",-16.23526954650879,-13.482230186462402,-12.62655258178711,-18.947102546691895,-16.91588258743286,-20.395870208740234
"der präsident , den das mitglied mag , schälen",-16.84922218322754,-14.31356430053711,-12.870372772216797,-19.303552627563477,-18.029866695404053,-21.908291816711426
"die präsidenten , die die mitglieder mögen , schälen",-16.043437004089355,-13.718330383300781,-12.370285034179688,-15.683588027954102,-15.208932399749756,-18.11320686340332
"der präsident , den die mitglieder mögen , schälen",-16.535724639892578,-14.472539901733398,-12.908793449401855,-15.95776653289795,-16.263018131256104,-18.834441661834717
"der präsident , den das mitglied vermeidet , schält",-18.19346809387207,-12.929359436035156,-14.073738098144531,-17.053208351135254,-16.868475914001465,-16.159388065338135
"die präsidenten , die das mitglied vermeidet , schält",-18.204774856567383,-11.932353019714355,-14.321747779846191,-17.697093963623047,-16.149778366088867,-18.54106616973877
"der präsident , den die mitglieder vermeiden , schält",-19.09292459487915,-12.147883415222168,-14.69685173034668,-16.19386053085327,-16.017834186553955,-17.52314281463623
"die präsidenten , die die mitglieder vermeiden , schält",-19.027245044708252,-11.40665340423584,-14.84367847442627,-17.174328327178955,-15.704523086547852,-19.561817169189453
"die präsidenten , die das mitglied vermeidet , schälen",-15.856965065002441,-13.63815689086914,-12.572806358337402,-17.45932960510254,-15.714611053466797,-19.602609634399414
"der präsident , den das mitglied vermeidet , schälen",-16.349926948547363,-14.109513282775879,-13.062285423278809,-18.87186622619629,-18.228431701660156,-20.52755880355835
"die präsidenten , die die mitglieder vermeiden , schälen",-16.478416442871094,-13.652999877929688,-11.566112518310547,-16.131618976593018,-16.460609436035156,-18.68637180328369
"der präsident , den die mitglieder vermeiden , schälen",-17.082168579101562,-14.190895080566406,-12.093718528747559,-16.742872714996338,-17.681047916412354,-18.820096969604492
"der präsident , den das mitglied mag , taucht",-11.662271499633789,-13.708223342895508,-13.86373233795166,-10.272188663482666,-11.847209453582764,-10.707483291625977
"die präsidenten , die das mitglied mag , taucht",-11.069576263427734,-13.199894905090332,-13.923904418945312,-10.976916313171387,-11.611520290374756,-11.53868055343628
"der präsident , den die mitglieder mögen , taucht",-11.211982727050781,-14.487911224365234,-14.410629272460938,-9.599483966827393,-11.085193634033203,-11.33022928237915
"die präsidenten , die die mitglieder mögen , taucht",-10.693351745605469,-14.195634841918945,-14.478805541992188,-11.101988792419434,-10.926887035369873,-12.532912254333496
"die präsidenten , die das mitglied mag , tauchen",-11.995072364807129,-11.756635665893555,-13.143564224243164,-13.069218158721924,-12.989538669586182,-15.309046745300293
"der präsident , den das mitglied mag , tauchen",-12.523796081542969,-12.787676811218262,-13.589327812194824,-12.907209396362305,-13.330033779144287,-16.03226137161255
"die präsidenten , die die mitglieder mögen , tauchen",-12.415867805480957,-11.784403800964355,-12.476792335510254,-10.993171691894531,-10.412106990814209,-13.486451148986816
"der präsident , den die mitglieder mögen , tauchen",-13.144301414489746,-13.010794639587402,-12.885217666625977,-10.70317554473877,-10.619051933288574,-13.600661754608154
"der präsident , den das mitglied vermeidet , taucht",-11.575615882873535,-13.096181869506836,-12.925885200500488,-8.979739665985107,-11.00057315826416,-9.770387172698975
"die präsidenten , die das mitglied vermeidet , taucht",-11.10053825378418,-12.534971237182617,-12.990782737731934,-9.74763536453247,-10.189648151397705,-11.20365047454834
"der präsident , den die mitglieder vermeiden , taucht",-11.49008846282959,-13.266420364379883,-12.915149688720703,-8.194517135620117,-10.600634574890137,-10.77594518661499
"die präsidenten , die die mitglieder vermeiden , taucht",-10.966283798217773,-12.983769416809082,-12.85945987701416,-10.049473285675049,-10.519510269165039,-12.350869178771973
"die präsidenten , die das mitglied vermeidet , tauchen",-12.33300495147705,-11.028694152832031,-12.699125289916992,-10.900712490081787,-11.01160478591919,-13.058244705200195
"der präsident , den das mitglied vermeidet , tauchen",-12.954136848449707,-12.161273956298828,-13.104412078857422,-11.82849931716919,-12.949319839477539,-14.16658353805542
"die präsidenten , die die mitglieder vermeiden , tauchen",-12.962754249572754,-10.85507583618164,-12.219416618347168,-10.287514686584473,-10.544569969177246,-11.497298240661621
"der präsident , den die mitglieder vermeiden , tauchen",-13.754616737365723,-11.995123863220215,-12.793682098388672,-10.035175323486328,-10.836716651916504,-12.082665920257568
"der präsident , den das mitglied mag , kennt",-9.655913352966309,-8.573988914489746,-9.665223121643066,-8.236559867858887,-10.731730461120605,-8.2842435836792
"die präsidenten , die das mitglied mag , kennt",-9.889688491821289,-8.370132446289062,-9.423274993896484,-10.334368705749512,-12.380425453186035,-9.310751914978027
"der präsident , den die mitglieder mögen , kennt",-9.342866897583008,-9.049477577209473,-9.373193740844727,-9.312429428100586,-10.541072845458984,-10.029525756835938
"die präsidenten , die die mitglieder mögen , kennt",-9.573285102844238,-9.073295593261719,-9.344610214233398,-11.268969535827637,-12.18307113647461,-11.698432922363281
"die präsidenten , die das mitglied mag , kennen",-9.593648910522461,-8.834737777709961,-7.049999713897705,-9.826025009155273,-6.574873924255371,-6.682097911834717
"der präsident , den das mitglied mag , kennen",-9.366722106933594,-9.043460845947266,-7.57180118560791,-10.886183738708496,-10.061861038208008,-9.630203247070312
"die präsidenten , die die mitglieder mögen , kennen",-9.322271347045898,-9.023172378540039,-7.041985034942627,-9.302030563354492,-8.170989990234375,-9.01176643371582
"der präsident , den die mitglieder mögen , kennen",-9.052159309387207,-9.281341552734375,-7.494455337524414,-11.18863296508789,-10.17508602142334,-10.55725383758545
"der präsident , den das mitglied vermeidet , kennt",-9.624225616455078,-8.2607421875,-9.067670822143555,-6.233282566070557,-7.962464332580566,-8.403908729553223
"die präsidenten , die das mitglied vermeidet , kennt",-9.850833892822266,-7.803309440612793,-9.030729293823242,-7.682967185974121,-10.1356782913208,-9.744478225708008
"der präsident , den die mitglieder vermeiden , kennt",-9.588058471679688,-7.52599573135376,-8.390410423278809,-8.042308807373047,-9.28989028930664,-9.475066184997559
"die präsidenten , die die mitglieder vermeiden , kennt",-9.818913459777832,-7.519379615783691,-8.315536499023438,-10.338054656982422,-10.987237930297852,-11.167074203491211
"die präsidenten , die das mitglied vermeidet , kennen",-10.056560516357422,-8.654664993286133,-7.618341445922852,-9.412642478942871,-8.59636402130127,-9.657644271850586
"der präsident , den das mitglied vermeidet , kennen",-9.839183807373047,-9.03970718383789,-8.061522483825684,-11.806035041809082,-11.280430793762207,-12.42577838897705
"die präsidenten , die die mitglieder vermeiden , kennen",-9.641228675842285,-7.792908668518066,-7.32588005065918,-9.327512741088867,-8.041528701782227,-9.5090970993042
"der präsident , den die mitglieder vermeiden , kennen",-9.414530754089355,-7.9984130859375,-7.713780403137207,-12.061171531677246,-10.629402160644531,-10.933439254760742
"der präsident , den das mitglied mag , schreibt",-9.265295028686523,-10.615311622619629,-13.152142524719238,-8.599953651428223,-8.43427848815918,-8.79306697845459
"die präsidenten , die das mitglied mag , schreibt",-8.673185348510742,-10.46017837524414,-12.417037010192871,-9.916142463684082,-9.441997528076172,-10.707623481750488
"der präsident , den die mitglieder mögen , schreibt",-8.959149360656738,-10.608077049255371,-12.564981460571289,-7.690094947814941,-7.3006110191345215,-9.286399841308594
"die präsidenten , die die mitglieder mögen , schreibt",-8.480110168457031,-10.421168327331543,-12.030550003051758,-9.46756649017334,-8.556150436401367,-11.384573936462402
"die präsidenten , die das mitglied mag , schreiben",-9.822901725769043,-9.502090454101562,-9.623724937438965,-12.554258346557617,-9.314994812011719,-9.606739044189453
"der präsident , den das mitglied mag , schreiben",-9.793526649475098,-9.230143547058105,-9.735213279724121,-12.956836700439453,-12.513442993164062,-11.029768943786621
"die präsidenten , die die mitglieder mögen , schreiben",-9.966322898864746,-9.764922142028809,-10.274227142333984,-8.939010620117188,-9.472188949584961,-9.976101875305176
"der präsident , den die mitglieder mögen , schreiben",-9.907312393188477,-9.808731079101562,-10.563897132873535,-9.595952987670898,-11.414350509643555,-10.53738784790039
"der präsident , den das mitglied vermeidet , schreibt",-8.976858139038086,-10.538267135620117,-12.345802307128906,-6.3479390144348145,-7.295344352722168,-7.879522323608398
"die präsidenten , die das mitglied vermeidet , schreibt",-8.332478523254395,-10.315820693969727,-11.751611709594727,-7.312108039855957,-8.490382194519043,-10.01563835144043
"der präsident , den die mitglieder vermeiden , schreibt",-8.526639938354492,-9.826578140258789,-11.593955993652344,-6.334027290344238,-5.964079856872559,-8.589869499206543
"die präsidenten , die die mitglieder vermeiden , schreibt",-7.962798118591309,-9.706302642822266,-10.978999137878418,-7.918301105499268,-7.817867279052734,-10.794121742248535
"die präsidenten , die das mitglied vermeidet , schreiben",-10.760266304016113,-11.375449180603027,-11.029226303100586,-7.936497688293457,-8.6282377243042,-9.259604454040527
"der präsident , den das mitglied vermeidet , schreiben",-10.62228012084961,-11.281722068786621,-11.063112258911133,-9.363059043884277,-11.69297981262207,-10.676054954528809
"die präsidenten , die die mitglieder vermeiden , schreiben",-10.16903018951416,-10.518547058105469,-10.310599327087402,-7.251620292663574,-8.807655334472656,-9.198010444641113
"der präsident , den die mitglieder vermeiden , schreiben",-10.141191482543945,-10.492825508117676,-10.601227760314941,-8.904328346252441,-11.672954559326172,-10.027955055236816
"der präsident , den das mitglied mag , erzählt",-11.272652626037598,-10.60915756225586,-12.170465469360352,-9.450155258178711,-10.295635223388672,-11.481075286865234
"die präsidenten , die das mitglied mag , erzählt",-11.478802680969238,-10.204061508178711,-11.286574363708496,-10.919218063354492,-12.05999755859375,-12.287466049194336
"der präsident , den die mitglieder mögen , erzählt",-11.472485542297363,-10.547744750976562,-10.998854637145996,-9.867520332336426,-11.150256156921387,-13.443965911865234
"die präsidenten , die die mitglieder mögen , erzählt",-11.565053939819336,-10.120316505432129,-10.310717582702637,-11.270027160644531,-12.85051155090332,-14.777796745300293
"die präsidenten , die das mitglied mag , erzählen",-11.172442436218262,-11.459749221801758,-10.685457229614258,-13.711736679077148,-12.683037757873535,-10.784842491149902
"der präsident , den das mitglied mag , erzählen",-10.896254539489746,-11.12850570678711,-11.009427070617676,-14.153337478637695,-13.619674682617188,-11.336649894714355
"die präsidenten , die die mitglieder mögen , erzählen",-11.455636978149414,-11.705519676208496,-10.96848201751709,-11.79620361328125,-13.872381210327148,-10.533517837524414
"der präsident , den die mitglieder mögen , erzählen",-11.112613677978516,-11.47793960571289,-11.49614429473877,-11.77237319946289,-14.216346740722656,-10.613883972167969
"der präsident , den das mitglied vermeidet , erzählt",-10.669620513916016,-10.719213485717773,-11.647080421447754,-9.12442684173584,-9.787088871002197,-12.487127304077148
"die präsidenten , die das mitglied vermeidet , erzählt",-10.855939865112305,-10.249667167663574,-11.029117584228516,-10.527610778808594,-11.647486686706543,-14.126103401184082
"der präsident , den die mitglieder vermeiden , erzählt",-10.455713272094727,-9.648576736450195,-10.396795272827148,-9.754901885986328,-10.993467330932617,-14.407204627990723
"die präsidenten , die die mitglieder vermeiden , erzählt",-10.586871147155762,-9.349287033081055,-9.729147911071777,-11.60704231262207,-12.768298149108887,-16.27304172515869
"die präsidenten , die das mitglied vermeidet , erzählen",-11.508405685424805,-12.690214157104492,-11.318280220031738,-12.3089017868042,-11.921874046325684,-10.516067504882812
"der präsident , den das mitglied vermeidet , erzählen",-11.154830932617188,-12.74504280090332,-11.443078994750977,-13.138678550720215,-13.057652473449707,-10.40631103515625
"die präsidenten , die die mitglieder vermeiden , erzählen",-11.213483810424805,-11.44429874420166,-10.71151065826416,-11.624018669128418,-13.326340675354004,-10.91529655456543
"der präsident , den die mitglieder vermeiden , erzählen",-10.863951683044434,-11.306028366088867,-11.050261497497559,-12.141641616821289,-13.853649139404297,-10.484318733215332
"der präsident , den das mitglied mag , spielt",-9.93371295928955,-10.337874412536621,-8.98549747467041,-8.35013484954834,-9.338125228881836,-6.975592613220215
"die präsidenten , die das mitglied mag , spielt",-9.636092185974121,-10.145596504211426,-8.373254776000977,-11.041656494140625,-11.233738899230957,-8.59429931640625
"der präsident , den die mitglieder mögen , spielt",-10.172913551330566,-10.176891326904297,-9.068428993225098,-10.89699935913086,-10.854377746582031,-8.997885704040527
"die präsidenten , die die mitglieder mögen , spielt",-9.898730278015137,-10.016070365905762,-8.631507873535156,-14.3246488571167,-13.271024703979492,-11.701128005981445
"die präsidenten , die das mitglied mag , spielen",-10.994680404663086,-9.27175521850586,-8.178455352783203,-9.922393798828125,-10.073264122009277,-6.996171474456787
"der präsident , den das mitglied mag , spielen",-10.994410514831543,-9.28329849243164,-8.313587188720703,-10.538896560668945,-12.271061897277832,-8.563887596130371
"die präsidenten , die die mitglieder mögen , spielen",-11.481060981750488,-9.203266143798828,-9.152739524841309,-9.535709381103516,-12.258625984191895,-7.868617057800293
"der präsident , den die mitglieder mögen , spielen",-11.50724983215332,-9.204821586608887,-9.559141159057617,-10.003392219543457,-12.689011573791504,-8.197508811950684
"der präsident , den das mitglied vermeidet , spielt",-9.737115859985352,-9.982443809509277,-8.427018165588379,-8.084352493286133,-8.481256484985352,-7.921245574951172
"die präsidenten , die das mitglied vermeidet , spielt",-9.412334442138672,-9.562116622924805,-7.917618751525879,-10.947145462036133,-11.668664932250977,-10.02566909790039
"der präsident , den die mitglieder vermeiden , spielt",-9.916010856628418,-9.296928405761719,-8.35314655303955,-8.298992156982422,-8.917352676391602,-8.219697952270508
"die präsidenten , die die mitglieder vermeiden , spielt",-9.560503959655762,-9.10072135925293,-7.791474342346191,-12.605685234069824,-12.110867500305176,-11.284552574157715
"die präsidenten , die das mitglied vermeidet , spielen",-12.182170867919922,-11.156517028808594,-10.521963119506836,-8.84194564819336,-9.84664249420166,-7.9464874267578125
"der präsident , den das mitglied vermeidet , spielen",-12.047891616821289,-11.65928840637207,-10.70145034790039,-10.436185836791992,-11.570849418640137,-9.459549903869629
"die präsidenten , die die mitglieder vermeiden , spielen",-11.982953071594238,-10.15726089477539,-10.172252655029297,-7.888371467590332,-10.397833824157715,-7.781171798706055
"der präsident , den die mitglieder vermeiden , spielen",-11.989312171936035,-10.346678733825684,-10.624297142028809,-8.790225982666016,-11.314871788024902,-8.318774223327637
"der präsident , den das mitglied mag , kommt",-9.619884490966797,-9.781608581542969,-9.571746826171875,-7.1880574226379395,-7.751035213470459,-6.717990398406982
"die präsidenten , die das mitglied mag , kommt",-9.534276962280273,-9.698624610900879,-8.896553039550781,-9.713727951049805,-10.212785720825195,-8.336565017700195
"der präsident , den die mitglieder mögen , kommt",-9.192117691040039,-9.730212211608887,-9.53349494934082,-8.250466346740723,-7.562723636627197,-8.725584030151367
"die präsidenten , die die mitglieder mögen , kommt",-9.181222915649414,-9.976988792419434,-9.212120056152344,-11.53590202331543,-9.670687675476074,-11.154555320739746
"die präsidenten , die das mitglied mag , kommen",-9.467806816101074,-9.407876968383789,-8.105918884277344,-8.925858497619629,-6.709460258483887,-7.871852874755859
"der präsident , den das mitglied mag , kommen",-10.01950454711914,-9.401729583740234,-8.808738708496094,-9.353642463684082,-8.751960754394531,-9.386540412902832
"die präsidenten , die die mitglieder mögen , kommen",-9.362042427062988,-9.288919448852539,-8.93874740600586,-6.7131853103637695,-6.316987991333008,-8.688987731933594
"der präsident , den die mitglieder mögen , kommen",-9.868551254272461,-9.263138771057129,-9.58062744140625,-6.966463565826416,-7.482387542724609,-9.51933765411377
"der präsident , den das mitglied vermeidet , kommt",-9.426095008850098,-8.144432067871094,-8.150430679321289,-6.0253705978393555,-6.7053656578063965,-6.971906661987305
"die präsidenten , die das mitglied vermeidet , kommt",-9.179932594299316,-7.948174953460693,-7.6454291343688965,-7.964380264282227,-9.808889389038086,-8.810375213623047
"der präsident , den die mitglieder vermeiden , kommt",-8.818357467651367,-7.667842388153076,-7.951599597930908,-5.866109848022461,-6.538668632507324,-6.953365325927734
"die präsidenten , die die mitglieder vermeiden , kommt",-8.61710262298584,-7.943843841552734,-7.471443176269531,-9.433806419372559,-9.684441566467285,-10.079458236694336
"die präsidenten , die das mitglied vermeidet , kommen",-10.143472671508789,-9.844805717468262,-8.210421562194824,-5.097238063812256,-5.707828998565674,-8.177578926086426
"der präsident , den das mitglied vermeidet , kommen",-10.786144256591797,-10.319928169250488,-9.010553359985352,-7.138331890106201,-7.999824523925781,-9.36444091796875
"die präsidenten , die die mitglieder vermeiden , kommen",-9.821094512939453,-8.436241149902344,-8.426403045654297,-5.551619052886963,-5.645202159881592,-8.302000999450684
"der präsident , den die mitglieder vermeiden , kommen",-10.46387767791748,-8.533134460449219,-9.316865921020508,-6.962569713592529,-7.321829319000244,-8.711514472961426
"der präsident , den der bauer mag , zweifelt",-17.850280284881592,-18.63990306854248,-17.765646934509277,-19.552021980285645,-19.39317750930786,-23.45028591156006
"die präsidenten , die der bauer mag , zweifelt",-17.968403339385986,-18.532040119171143,-17.863285064697266,-20.096313953399658,-19.254929542541504,-21.751887798309326
"der präsident , den die bauern mögen , zweifelt",-18.65276050567627,-19.221667289733887,-18.18941307067871,-17.927241802215576,-23.27728509902954,-20.290618896484375
"die präsidenten , die die bauern mögen , zweifelt",-18.752720832824707,-19.141002655029297,-18.432991981506348,-18.01787519454956,-23.22635793685913,-19.68040895462036
"die präsidenten , die der bauer mag , zweifeln",-19.2485990524292,-19.47005558013916,-17.67402458190918,-18.648871898651123,-19.216188430786133,-16.393569469451904
"der präsident , den der bauer mag , zweifeln",-19.469141960144043,-19.69515895843506,-17.481966972351074,-17.436626434326172,-19.22313117980957,-17.71950626373291
"die präsidenten , die die bauern mögen , zweifeln",-20.14590549468994,-19.73713207244873,-18.113886833190918,-16.2580885887146,-17.575093746185303,-12.399308204650879
"der präsident , den die bauern mögen , zweifeln",-20.166508674621582,-20.01123332977295,-17.87632179260254,-14.593635559082031,-18.363877773284912,-12.787988185882568
"der präsident , den der bauer vermeidet , zweifelt",-17.982169151306152,-18.142841339111328,-18.12482261657715,-19.04338788986206,-22.100311279296875,-22.30300998687744
"die präsidenten , die der bauer vermeidet , zweifelt",-17.9363055229187,-18.160088539123535,-18.26304817199707,-18.746144771575928,-21.20673942565918,-21.281009674072266
"der präsident , den die bauern vermeiden , zweifelt",-18.509212017059326,-18.440292358398438,-18.800347328186035,-21.054261207580566,-26.133689403533936,-21.6477370262146
"die präsidenten , die die bauern vermeiden , zweifelt",-18.671234130859375,-18.661919593811035,-18.887381553649902,-21.083868503570557,-25.493921279907227,-20.932477951049805
"die präsidenten , die der bauer vermeidet , zweifeln",-20.000802993774414,-20.34946632385254,-18.331557273864746,-16.734882831573486,-19.03998851776123,-17.52666187286377
"der präsident , den der bauer vermeidet , zweifeln",-20.19325351715088,-20.212084770202637,-18.01656436920166,-15.528905868530273,-20.49607801437378,-18.11701202392578
"die präsidenten , die die bauern vermeiden , zweifeln",-20.57479953765869,-20.068227767944336,-18.483542442321777,-16.57390785217285,-18.39158535003662,-14.75188398361206
"der präsident , den die bauern vermeiden , zweifeln",-20.50788116455078,-19.951939582824707,-18.362945556640625,-15.390424728393555,-19.716651916503906,-14.924692153930664
"der präsident , den der bauer mag , konstruiert",-16.344072341918945,-16.845813751220703,-17.983741760253906,-12.82641887664795,-16.539193153381348,-11.50760269165039
"die präsidenten , die der bauer mag , konstruiert",-16.07389736175537,-15.539689064025879,-17.535051345825195,-13.825752258300781,-17.31884765625,-11.520563125610352
"der präsident , den die bauern mögen , konstruiert",-16.842317581176758,-17.029088020324707,-18.31912136077881,-12.0586519241333,-16.589600563049316,-12.036282539367676
"die präsidenten , die die bauern mögen , konstruiert",-17.049023628234863,-15.738525390625,-18.093801498413086,-12.72221851348877,-16.901859283447266,-12.142692565917969
"die präsidenten , die der bauer mag , konstruieren",-14.196066856384277,-15.386954307556152,-17.721296310424805,-17.29345417022705,-18.0564546585083,-13.969840049743652
"der präsident , den der bauer mag , konstruieren",-14.84414005279541,-16.887496948242188,-18.655203819274902,-17.203567504882812,-18.418417930603027,-15.589719772338867
"die präsidenten , die die bauern mögen , konstruieren",-15.591642379760742,-15.44937801361084,-17.937618255615234,-14.119786262512207,-16.13672161102295,-13.324178695678711
"der präsident , den die bauern mögen , konstruieren",-15.725074768066406,-17.02139377593994,-18.67933750152588,-14.137432098388672,-16.790746688842773,-14.449665069580078
"der präsident , den der bauer vermeidet , konstruiert",-15.68968391418457,-15.08202838897705,-16.62630271911621,-11.577251434326172,-13.718406677246094,-12.03295612335205
"die präsidenten , die der bauer vermeidet , konstruiert",-15.6034517288208,-13.665785789489746,-15.787667274475098,-12.170297622680664,-14.451725959777832,-12.68323802947998
"der präsident , den die bauern vermeiden , konstruiert",-15.246661186218262,-13.728293418884277,-17.87419319152832,-12.642534255981445,-14.845813751220703,-13.04190444946289
"die präsidenten , die die bauern vermeiden , konstruiert",-15.380767822265625,-12.596574783325195,-17.213027954101562,-13.352518081665039,-15.266361236572266,-13.478075981140137
"die präsidenten , die der bauer vermeidet , konstruieren",-15.852192878723145,-14.378016471862793,-16.482605934143066,-15.392742156982422,-14.46364688873291,-14.760281562805176
"der präsident , den der bauer vermeidet , konstruieren",-15.79812240600586,-16.01263999938965,-17.655699729919434,-15.910468101501465,-16.010374069213867,-16.28028392791748
"die präsidenten , die die bauern vermeiden , konstruieren",-15.238556861877441,-12.259509086608887,-16.91001033782959,-14.243392944335938,-14.3916015625,-13.356768608093262
"der präsident , den die bauern vermeiden , konstruieren",-15.144314765930176,-13.725873947143555,-17.97860813140869,-14.934772491455078,-15.670574188232422,-14.903641700744629
"der präsident , den der bauer mag , fürchtet",-15.750567436218262,-18.6232852935791,-14.194246768951416,-15.229276657104492,-15.455007076263428,-20.174670219421387
"die präsidenten , die der bauer mag , fürchtet",-16.5347843170166,-19.06757926940918,-14.00706958770752,-14.891438961029053,-16.208824634552002,-21.27372694015503
"der präsident , den die bauern mögen , fürchtet",-17.01114845275879,-18.871365547180176,-14.390843868255615,-12.382824420928955,-11.673436164855957,-17.40381669998169
"die präsidenten , die die bauern mögen , fürchtet",-17.820149421691895,-19.046874046325684,-14.029090404510498,-12.421712875366211,-12.321657657623291,-18.449545860290527
"die präsidenten , die der bauer mag , fürchten",-18.40458393096924,-18.77002239227295,-13.317557334899902,-14.351158142089844,-12.583728790283203,-13.18907356262207
"der präsident , den der bauer mag , fürchten",-18.28508186340332,-18.394670486450195,-12.936527729034424,-16.352741718292236,-13.934357643127441,-13.690927505493164
"die präsidenten , die die bauern mögen , fürchten",-18.571279525756836,-18.699811935424805,-13.563724040985107,-11.24539041519165,-10.211522102355957,-11.291764259338379
"der präsident , den die bauern mögen , fürchten",-18.377657890319824,-18.59923267364502,-13.384299278259277,-11.906710147857666,-10.854900360107422,-12.034284114837646
"der präsident , den der bauer vermeidet , fürchtet",-17.08558940887451,-17.323729515075684,-13.15760612487793,-14.0124831199646,-13.988653182983398,-16.5620756149292
"die präsidenten , die der bauer vermeidet , fürchtet",-17.598141193389893,-17.878451824188232,-12.767358303070068,-12.847302436828613,-14.268768310546875,-18.521655559539795
"der präsident , den die bauern vermeiden , fürchtet",-17.2928466796875,-16.450578212738037,-13.293550968170166,-12.929561138153076,-14.218116760253906,-16.457743167877197
"die präsidenten , die die bauern vermeiden , fürchtet",-17.760167121887207,-16.788958072662354,-12.877846240997314,-13.24115800857544,-13.886645317077637,-18.96500539779663
"die präsidenten , die der bauer vermeidet , fürchten",-18.263269901275635,-17.17527723312378,-12.110005378723145,-14.937713623046875,-14.492655277252197,-12.305433750152588
"der präsident , den der bauer vermeidet , fürchten",-18.304187774658203,-16.70176410675049,-11.899812698364258,-16.83485460281372,-16.45414924621582,-13.21593952178955
"die präsidenten , die die bauern vermeiden , fürchten",-17.762582778930664,-15.972033023834229,-12.539146423339844,-11.322862148284912,-10.795969009399414,-11.023592472076416
"der präsident , den die bauern vermeiden , fürchten",-17.882512092590332,-15.72956895828247,-12.400934219360352,-12.064889907836914,-12.556943893432617,-11.505068302154541
"der präsident , den der bauer mag , schält",-18.265094757080078,-12.950616836547852,-14.249417304992676,-16.692394733428955,-15.774405002593994,-16.915027141571045
"die präsidenten , die der bauer mag , schält",-18.32736873626709,-11.658159255981445,-14.17557144165039,-17.464123725891113,-16.16243314743042,-17.535699367523193
