sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
der präsident zweifelt und schreibt,-9.99293327331543,-9.019525527954102,-10.479519844055176,-10.433308601379395,-10.824296951293945,-10.51626968383789
die präsidenten zweifeln und schreibt,-12.33242130279541,-13.125544548034668,-12.638049125671387,-11.648971557617188,-13.950590133666992,-12.358048439025879
die präsidenten zweifeln und schreiben,-8.409997940063477,-8.395215034484863,-9.994874000549316,-11.868266105651855,-13.238579750061035,-10.694615364074707
der präsident zweifelt und schreiben,-9.566258430480957,-10.264200210571289,-11.760537147521973,-13.893208503723145,-10.81482219696045,-11.701812744140625
der präsident zweifelt und erzählt,-10.717013359069824,-8.879825592041016,-8.818004608154297,-10.016364097595215,-9.079256057739258,-9.551224708557129
die präsidenten zweifeln und erzählt,-13.97376537322998,-11.04102611541748,-11.574636459350586,-11.020971298217773,-13.198508262634277,-12.211042404174805
die präsidenten zweifeln und erzählen,-12.420379638671875,-10.49557876586914,-8.815316200256348,-15.002397537231445,-13.789482116699219,-13.059768676757812
der präsident zweifelt und erzählen,-10.833372116088867,-11.7832670211792,-8.775208473205566,-17.353435516357422,-12.970394134521484,-14.27642822265625
der präsident zweifelt und spielt,-8.279844284057617,-7.006433486938477,-7.6440582275390625,-10.248711585998535,-9.087332725524902,-10.618205070495605
die präsidenten zweifeln und spielt,-12.969976425170898,-12.283527374267578,-11.583406448364258,-12.894461631774902,-15.257464408874512,-14.428810119628906
die präsidenten zweifeln und spielen,-8.913223266601562,-7.480664253234863,-9.586891174316406,-8.310903549194336,-10.316530227661133,-8.997016906738281
der präsident zweifelt und spielen,-9.453484535217285,-9.370365142822266,-10.305083274841309,-12.041569709777832,-11.447693824768066,-10.878210067749023
der präsident zweifelt und kommt,-7.7629289627075195,-7.124484062194824,-7.769447326660156,-10.739884376525879,-8.704370498657227,-8.728239059448242
die präsidenten zweifeln und kommt,-10.70104694366455,-11.05788803100586,-9.990762710571289,-11.622138977050781,-12.301970481872559,-10.396937370300293
die präsidenten zweifeln und kommen,-8.260455131530762,-8.516971588134766,-9.020913124084473,-8.86829662322998,-9.778780937194824,-7.849063396453857
der präsident zweifelt und kommen,-7.733405113220215,-9.675432205200195,-10.112422943115234,-12.11909294128418,-9.841658592224121,-9.27369499206543
der präsident konstruiert und fürchtet,-14.802552700042725,-13.21539831161499,-13.92677927017212,-13.004423141479492,-11.806942462921143,-15.271345615386963
die präsidenten konstruieren und fürchtet,-14.898464679718018,-12.975144386291504,-13.896990299224854,-14.025846004486084,-14.102145195007324,-17.53951406478882
die präsidenten konstruieren und fürchten,-14.097858428955078,-11.618533611297607,-13.153589725494385,-11.558467388153076,-11.07227373123169,-11.003013610839844
der präsident konstruiert und fürchten,-15.806805610656738,-13.368095874786377,-14.162364482879639,-16.574531078338623,-13.581959247589111,-14.769986152648926
der präsident konstruiert und schält,-12.958809852600098,-11.255667686462402,-11.94717025756836,-15.0186448097229,-17.83726215362549,-15.078195571899414
die präsidenten konstruieren und schält,-12.555316925048828,-11.300151824951172,-12.047287940979004,-15.552988529205322,-17.392035961151123,-15.44605827331543
die präsidenten konstruieren und schälen,-10.172280311584473,-12.115466117858887,-10.846570014953613,-14.714167594909668,-18.479918479919434,-16.107792377471924
der präsident konstruiert und schälen,-12.964289665222168,-14.755529403686523,-13.10978889465332,-18.682518005371094,-21.641918659210205,-23.206812381744385
der präsident konstruiert und taucht,-10.147860527038574,-8.051880836486816,-9.959086418151855,-7.6791911125183105,-12.094585418701172,-10.793853759765625
die präsidenten konstruieren und taucht,-12.020544052124023,-10.191486358642578,-11.423460960388184,-10.64519453048706,-13.856203079223633,-12.777363777160645
die präsidenten konstruieren und tauchen,-9.141548156738281,-9.360212326049805,-10.109609603881836,-8.78140926361084,-11.422492980957031,-11.215476036071777
der präsident konstruiert und tauchen,-10.249654769897461,-9.575615882873535,-10.912909507751465,-9.378881931304932,-12.375949382781982,-13.313161373138428
der präsident konstruiert und kennt,-8.709362030029297,-8.326691627502441,-8.835987091064453,-6.494443893432617,-7.891695976257324,-8.196796417236328
die präsidenten konstruieren und kennt,-11.323089599609375,-10.718045234680176,-10.577322006225586,-8.62006664276123,-9.17978286743164,-7.227333068847656
die präsidenten konstruieren und kennen,-10.498104095458984,-8.03585433959961,-7.591763973236084,-9.162983894348145,-11.757148742675781,-13.71589469909668
der präsident konstruiert und kennen,-11.300621032714844,-10.522138595581055,-10.809261322021484,-12.29466438293457,-13.9649658203125,-15.263341903686523
der präsident konstruiert und schreibt,-8.590582847595215,-9.71622371673584,-8.761638641357422,-7.951840877532959,-7.461968898773193,-8.599353790283203
die präsidenten konstruieren und schreibt,-11.044788360595703,-12.206086158752441,-10.770286560058594,-9.605247497558594,-10.836223602294922,-10.376232147216797
die präsidenten konstruieren und schreiben,-7.49489164352417,-6.981056213378906,-6.781764030456543,-5.131569862365723,-7.962621212005615,-6.839336395263672
der präsident konstruiert und schreiben,-9.709726333618164,-10.514740943908691,-10.244854927062988,-9.953591346740723,-10.06701946258545,-10.628477096557617
der präsident konstruiert und erzählt,-9.40911865234375,-9.473714828491211,-9.031100273132324,-8.241375923156738,-8.83362865447998,-9.791988372802734
die präsidenten konstruieren und erzählt,-11.533609390258789,-10.61948013305664,-10.442277908325195,-10.819945335388184,-10.760169982910156,-11.7923583984375
die präsidenten konstruieren und erzählen,-9.857488632202148,-9.904052734375,-8.800470352172852,-9.915853500366211,-12.520729064941406,-12.276726722717285
der präsident konstruiert und erzählen,-10.817854881286621,-12.605109214782715,-10.552953720092773,-12.591093063354492,-12.215069770812988,-14.740118980407715
der präsident konstruiert und spielt,-8.429240226745605,-7.817127227783203,-6.571281909942627,-8.678826332092285,-7.317935943603516,-9.488826751708984
die präsidenten konstruieren und spielt,-11.916407585144043,-11.350747108459473,-10.254618644714355,-13.076438903808594,-12.090893745422363,-12.695971488952637
die präsidenten konstruieren und spielen,-7.599355220794678,-7.444347381591797,-7.696475982666016,-7.680977821350098,-6.011823654174805,-7.622823238372803
der präsident konstruiert und spielen,-10.19021987915039,-10.962616920471191,-10.612653732299805,-11.273580551147461,-8.999495506286621,-11.33514404296875
der präsident konstruiert und kommt,-7.505990028381348,-6.848600387573242,-7.260936737060547,-7.883020401000977,-7.126791477203369,-7.806188106536865
die präsidenten konstruieren und kommt,-10.366307258605957,-10.738164901733398,-10.193671226501465,-10.944868087768555,-9.190885543823242,-10.231844902038574
die präsidenten konstruieren und kommen,-7.993520736694336,-9.567392349243164,-8.427441596984863,-6.0204267501831055,-6.551014423370361,-7.311369895935059
der präsident konstruiert und kommen,-8.821346282958984,-11.078059196472168,-10.632838249206543,-8.700584411621094,-9.132020950317383,-9.558769226074219
der präsident fürchtet und schält,-11.083969116210938,-10.336812019348145,-9.076950073242188,-14.978196620941162,-16.749119758605957,-13.86026906967163
die präsidenten fürchten und schält,-13.20506763458252,-9.962536811828613,-11.351336479187012,-15.723155498504639,-15.555715084075928,-14.321748733520508
die präsidenten fürchten und schälen,-9.999671459197998,-10.438630104064941,-9.93393325805664,-13.464667320251465,-17.739266395568848,-14.400699615478516
der präsident fürchtet und schälen,-10.53213119506836,-12.516341209411621,-10.825390815734863,-17.785537719726562,-20.090275764465332,-21.227370738983154
der präsident fürchtet und taucht,-10.09839153289795,-7.744438171386719,-10.085480690002441,-10.238931655883789,-11.114802837371826,-10.098721027374268
die präsidenten fürchten und taucht,-13.84190845489502,-11.54518985748291,-12.4016752243042,-13.927652359008789,-13.084751605987549,-14.636734962463379
die präsidenten fürchten und tauchen,-10.539621353149414,-10.041422843933105,-12.836626052856445,-11.963593482971191,-12.108341217041016,-11.781433582305908
der präsident fürchtet und tauchen,-10.8951997756958,-9.521902084350586,-10.534994125366211,-11.861701011657715,-11.484217166900635,-12.706117153167725
der präsident fürchtet und kennt,-9.105361938476562,-7.513254165649414,-8.23817253112793,-7.00827169418335,-9.32429313659668,-8.887746810913086
die präsidenten fürchten und kennt,-13.498285293579102,-11.511297225952148,-12.3114595413208,-12.504569053649902,-11.661873817443848,-10.101486206054688
die präsidenten fürchten und kennen,-10.064827919006348,-8.953449249267578,-9.532652854919434,-13.633627891540527,-11.30093765258789,-11.96673583984375
der präsident fürchtet und kennen,-10.3301420211792,-10.30881404876709,-11.070940971374512,-14.966146469116211,-13.25500202178955,-15.601163864135742
der präsident fürchtet und schreibt,-8.926484107971191,-8.342848777770996,-9.15596866607666,-8.511813163757324,-8.24972915649414,-9.290362358093262
die präsidenten fürchten und schreibt,-13.283496856689453,-12.076041221618652,-13.937150955200195,-12.126474380493164,-11.183774948120117,-11.4205961227417
die präsidenten fürchten und schreiben,-7.198474884033203,-5.984319686889648,-9.762638092041016,-8.642374038696289,-7.919552803039551,-6.649649620056152
der präsident fürchtet und schreiben,-9.135950088500977,-8.16177749633789,-10.240469932556152,-12.508829116821289,-6.61273193359375,-10.633604049682617
der präsident fürchtet und erzählt,-9.074030876159668,-8.04903793334961,-6.683435916900635,-9.505424499511719,-9.290775299072266,-7.066901683807373
die präsidenten fürchten und erzählt,-13.86171817779541,-9.725079536437988,-10.45987319946289,-13.365185737609863,-11.33743667602539,-11.59770393371582
die präsidenten fürchten und erzählen,-12.319183349609375,-9.152946472167969,-10.776758193969727,-16.952478408813477,-11.798627853393555,-12.788299560546875
der präsident fürchtet und erzählen,-11.172282218933105,-9.894765853881836,-9.552437782287598,-14.711411476135254,-10.94596004486084,-13.414346694946289
der präsident fürchtet und spielt,-7.030009746551514,-7.584423542022705,-6.728419780731201,-9.939754486083984,-9.372730255126953,-8.934195518493652
die präsidenten fürchten und spielt,-13.293314933776855,-12.460274696350098,-12.173945426940918,-14.057465553283691,-12.36120891571045,-14.97812271118164
die präsidenten fürchten und spielen,-8.373350143432617,-7.671170711517334,-9.822623252868652,-8.70249080657959,-7.973803520202637,-9.539085388183594
der präsident fürchtet und spielen,-8.686624526977539,-8.756512641906738,-10.08514404296875,-11.017237663269043,-9.12800121307373,-10.793025970458984
der präsident fürchtet und kommt,-7.514819145202637,-7.588019847869873,-7.300068378448486,-9.215356826782227,-8.77433967590332,-9.412031173706055
die präsidenten fürchten und kommt,-11.31029224395752,-11.499740600585938,-10.154759407043457,-12.355871200561523,-8.457707405090332,-12.148456573486328
die präsidenten fürchten und kommen,-8.29637622833252,-10.097208023071289,-9.74382209777832,-9.292950630187988,-6.857992172241211,-8.909890174865723
der präsident fürchtet und kommen,-8.112266540527344,-9.379297256469727,-11.027483940124512,-10.359527587890625,-9.155064582824707,-10.057221412658691
der präsident schält und taucht,-11.402912139892578,-6.999552249908447,-10.073287963867188,-13.148173809051514,-13.888608932495117,-12.85927438735962
die präsidenten schälen und taucht,-13.791086196899414,-10.068052291870117,-12.045003890991211,-13.85092306137085,-13.896561622619629,-14.809685230255127
die präsidenten schälen und tauchen,-8.475895881652832,-7.4563212394714355,-9.679922103881836,-11.292798519134521,-10.804688453674316,-11.295064449310303
der präsident schält und tauchen,-11.235190391540527,-8.750216960906982,-10.790783882141113,-13.019084930419922,-13.247092723846436,-14.211780071258545
der präsident schält und kennt,-10.37967300415039,-8.273696899414062,-7.595128059387207,-9.947153091430664,-10.023204803466797,-10.610099792480469
die präsidenten schälen und kennt,-13.995012283325195,-10.067434310913086,-9.486488342285156,-10.682317733764648,-11.568575859069824,-10.0980863571167
die präsidenten schälen und kennen,-11.646524429321289,-7.711282730102539,-6.697134017944336,-11.840176582336426,-13.118874549865723,-13.26019287109375
der präsident schält und kennen,-12.919203758239746,-10.215755462646484,-10.375052452087402,-14.882781982421875,-14.41578483581543,-14.843448638916016
der präsident schält und schreibt,-8.94365119934082,-9.027372360229492,-9.306855201721191,-11.150728225708008,-10.25749683380127,-10.461387634277344
die präsidenten schälen und schreibt,-12.63863754272461,-12.09812068939209,-12.587129592895508,-10.844168663024902,-13.72713851928711,-12.238776206970215
die präsidenten schälen und schreiben,-8.390222549438477,-7.461844444274902,-7.928904056549072,-9.424064636230469,-10.095856666564941,-9.098400115966797
der präsident schält und schreiben,-10.227470397949219,-9.685528755187988,-10.403098106384277,-12.747220993041992,-10.959330558776855,-11.74802303314209
der präsident schält und erzählt,-9.875295639038086,-10.120770454406738,-8.201967239379883,-10.260473251342773,-10.586112022399902,-7.9382524490356445
die präsidenten schälen und erzählt,-12.595232963562012,-10.713268280029297,-10.861769676208496,-12.226532936096191,-13.148073673248291,-12.380599021911621
die präsidenten schälen und erzählen,-11.747550010681152,-9.466766357421875,-8.68490982055664,-13.921611785888672,-13.543764114379883,-12.553571701049805
der präsident schält und erzählen,-12.254934310913086,-12.364531517028809,-10.282907485961914,-15.419618606567383,-12.716376304626465,-14.790231704711914
der präsident schält und spielt,-7.973811149597168,-7.684551239013672,-5.3722004890441895,-13.060792922973633,-10.620560646057129,-12.587442398071289
die präsidenten schälen und spielt,-13.241148948669434,-11.74707317352295,-9.91688060760498,-14.234269142150879,-14.840134620666504,-14.168922424316406
die präsidenten schälen und spielen,-8.249273300170898,-8.031023025512695,-7.081705093383789,-7.820032119750977,-8.56600570678711,-7.397465229034424
der präsident schält und spielen,-9.44446849822998,-10.754140853881836,-9.219366073608398,-12.77315616607666,-12.054903984069824,-12.339412689208984
der präsident schält und kommt,-6.860378265380859,-6.727541446685791,-6.993464946746826,-11.347567558288574,-9.794044494628906,-10.299248695373535
die präsidenten schälen und kommt,-10.915396690368652,-10.282208442687988,-9.978899002075195,-12.130087852478027,-10.902843475341797,-11.064762115478516
die präsidenten schälen und kommen,-7.210468769073486,-8.551121711730957,-8.036580085754395,-9.016303062438965,-6.858585357666016,-7.3497395515441895
der präsident schält und kommen,-8.093160629272461,-10.641283988952637,-10.489067077636719,-11.33376407623291,-11.064574241638184,-11.469441413879395
der präsident taucht und kennt,-8.37349796295166,-8.175174713134766,-9.216765403747559,-6.833902835845947,-8.582548141479492,-7.908892631530762
die präsidenten tauchen und kennt,-12.686352729797363,-9.891268730163574,-9.768793106079102,-11.602923393249512,-12.333754539489746,-10.82651424407959
die präsidenten tauchen und kennen,-12.62102222442627,-10.235511779785156,-7.8202924728393555,-13.762222290039062,-10.829344749450684,-13.317605972290039
der präsident taucht und kennen,-12.927826881408691,-12.699766159057617,-12.237088203430176,-13.672904014587402,-12.280624389648438,-14.977588653564453
der präsident taucht und schreibt,-7.555704116821289,-7.608852386474609,-7.534311771392822,-7.821221351623535,-7.461704254150391,-8.413066864013672
die präsidenten tauchen und schreibt,-12.534807205200195,-10.962403297424316,-11.52748966217041,-12.450547218322754,-13.043065071105957,-12.777727127075195
die präsidenten tauchen und schreiben,-9.486032485961914,-9.23047161102295,-9.233869552612305,-11.95927906036377,-10.112710952758789,-9.157123565673828
der präsident taucht und schreiben,-10.234689712524414,-12.547850608825684,-10.52577018737793,-10.488937377929688,-8.559647560119629,-11.386752128601074
der präsident taucht und erzählt,-8.216785430908203,-10.554825782775879,-7.365352153778076,-8.17201042175293,-8.14608907699585,-8.123077869415283
die präsidenten tauchen und erzählt,-12.400941848754883,-10.549814224243164,-9.487546920776367,-12.207108497619629,-12.794431209564209,-12.699554443359375
die präsidenten tauchen und erzählen,-12.676535606384277,-10.128478050231934,-9.719849586486816,-12.44565200805664,-12.817065238952637,-12.443963050842285
der präsident taucht und erzählen,-11.768026351928711,-13.118915557861328,-9.310320854187012,-13.062280654907227,-10.761361122131348,-13.659781455993652
der präsident taucht und spielt,-6.506889820098877,-6.213652610778809,-5.842477798461914,-7.639142990112305,-7.771374702453613,-8.171109199523926
die präsidenten tauchen und spielt,-12.885601997375488,-9.962292671203613,-10.084955215454102,-14.296737670898438,-13.85022258758545,-14.426695823669434
die präsidenten tauchen und spielen,-8.794575691223145,-8.141302108764648,-9.606608390808105,-9.062174797058105,-7.733973979949951,-7.326149940490723
der präsident taucht und spielen,-11.301304817199707,-12.466651916503906,-10.700410842895508,-10.118390083312988,-8.512187957763672,-10.155632019042969
der präsident taucht und kommt,-5.148479461669922,-4.824885368347168,-6.386612415313721,-7.1797404289245605,-6.048294544219971,-6.920627117156982
die präsidenten tauchen und kommt,-9.896475791931152,-8.852298736572266,-9.39029312133789,-12.669015884399414,-11.01589584350586,-10.217503547668457
die präsidenten tauchen und kommen,-6.909400463104248,-8.090675354003906,-8.374842643737793,-9.553935050964355,-8.01060676574707,-7.468881130218506
der präsident taucht und kommen,-8.796032905578613,-10.092245101928711,-10.179031372070312,-8.918505668640137,-8.49496841430664,-10.266656875610352
der präsident kennt und schreibt,-10.281867027282715,-7.318202972412109,-7.21195650100708,-6.998535633087158,-7.968361854553223,-7.256112575531006
die präsidenten kennen und schreibt,-13.809586524963379,-12.18315601348877,-12.619501113891602,-7.930901527404785,-10.013503074645996,-8.463836669921875
die präsidenten kennen und schreiben,-6.869803428649902,-5.489509105682373,-5.971258163452148,-5.459387302398682,-7.902646541595459,-7.277312278747559
der präsident kennt und schreiben,-9.731212615966797,-8.207021713256836,-7.702427864074707,-9.91220760345459,-10.341736793518066,-10.785543441772461
der präsident kennt und erzählt,-9.37509822845459,-7.354211330413818,-6.824392795562744,-9.149965286254883,-9.33248519897461,-8.272128105163574
die präsidenten kennen und erzählt,-13.213994979858398,-9.94082260131836,-10.244819641113281,-9.631217956542969,-11.853413581848145,-8.63947582244873
die präsidenten kennen und erzählen,-10.294448852539062,-8.680959701538086,-7.812675476074219,-9.117691040039062,-10.256499290466309,-12.499189376831055
der präsident kennt und erzählen,-10.370481491088867,-9.692621231079102,-8.183523178100586,-13.23684310913086,-10.993680000305176,-13.453081130981445
der präsident kennt und spielt,-9.053404808044434,-6.469322204589844,-4.709481716156006,-8.303363800048828,-9.53354263305664,-8.37451171875
die präsidenten kennen und spielt,-15.185914993286133,-12.41301441192627,-11.102391242980957,-11.03620433807373,-12.310379028320312,-10.406890869140625
die präsidenten kennen und spielen,-7.637921333312988,-7.102150917053223,-7.682934761047363,-7.382869243621826,-7.381677627563477,-6.538578033447266
der präsident kennt und spielen,-9.259119987487793,-9.608621597290039,-9.020108222961426,-10.86909008026123,-8.53860092163086,-10.376463890075684
der präsident kennt und kommt,-7.941773414611816,-6.117276668548584,-7.681293964385986,-6.20621395111084,-6.91346549987793,-7.9608540534973145
die präsidenten kennen und kommt,-11.726061820983887,-10.909067153930664,-11.211639404296875,-9.074936866760254,-9.936882972717285,-8.802573204040527
die präsidenten kennen und kommen,-8.153120994567871,-8.097249984741211,-8.224737167358398,-5.276741027832031,-5.36535120010376,-6.453989505767822
der präsident kennt und kommen,-9.297906875610352,-9.676183700561523,-9.814899444580078,-7.94061279296875,-8.914632797241211,-9.297143936157227
der präsident schreibt und erzählt,-8.189166069030762,-8.083492279052734,-6.491469860076904,-8.70229721069336,-8.506592750549316,-7.34390115737915
die präsidenten schreiben und erzählt,-11.828123092651367,-10.235010147094727,-9.829130172729492,-10.72255802154541,-10.618461608886719,-9.857832908630371
die präsidenten schreiben und erzählen,-8.608829498291016,-7.851885795593262,-5.6039347648620605,-10.915063858032227,-11.4286470413208,-11.692831993103027
der präsident schreibt und erzählen,-11.51120662689209,-11.944284439086914,-8.35742473602295,-13.233487129211426,-10.474632263183594,-13.957592010498047
der präsident schreibt und spielt,-5.5225090980529785,-5.282118797302246,-4.168460845947266,-8.379698753356934,-9.156098365783691,-8.969306945800781
die präsidenten schreiben und spielt,-12.610982894897461,-10.740578651428223,-9.658577919006348,-12.519819259643555,-11.299120903015137,-12.097052574157715
die präsidenten schreiben und spielen,-6.519961357116699,-5.419193744659424,-5.646444320678711,-6.346776962280273,-5.696763038635254,-7.649285793304443
der präsident schreibt und spielen,-10.156883239746094,-11.023012161254883,-9.5172700881958,-11.385926246643066,-6.410323143005371,-9.744792938232422
der präsident schreibt und kommt,-6.2700300216674805,-5.416818141937256,-6.246849536895752,-6.907862186431885,-6.296549320220947,-8.078044891357422
die präsidenten schreiben und kommt,-10.854852676391602,-10.41161823272705,-9.695795059204102,-11.042675971984863,-8.52830696105957,-10.35748291015625
die präsidenten schreiben und kommen,-7.869705677032471,-7.104064464569092,-7.209012985229492,-6.3873443603515625,-6.994904518127441,-7.126015663146973
der präsident schreibt und kommen,-9.729991912841797,-11.673894882202148,-10.541760444641113,-7.222004413604736,-7.1844892501831055,-8.692586898803711
der präsident erzählt und spielt,-8.454419136047363,-8.344216346740723,-6.934826374053955,-7.477908611297607,-7.248898983001709,-9.146899223327637
die präsidenten erzählen und spielt,-11.488529205322266,-10.195446968078613,-8.78380298614502,-13.06891918182373,-11.81199836730957,-12.601676940917969
die präsidenten erzählen und spielen,-6.983188629150391,-7.667649745941162,-6.862119674682617,-6.040533542633057,-5.261097431182861,-5.6245436668396
der präsident erzählt und spielen,-9.779033660888672,-11.420553207397461,-10.011613845825195,-10.474559783935547,-8.002103805541992,-10.753973007202148
der präsident erzählt und kommt,-7.965320587158203,-7.5348076820373535,-8.178264617919922,-6.700600624084473,-6.076175689697266,-7.515707015991211
die präsidenten erzählen und kommt,-9.914687156677246,-9.599205017089844,-10.221688270568848,-11.74960994720459,-10.823722839355469,-12.014876365661621
die präsidenten erzählen und kommen,-7.29824686050415,-7.963109970092773,-9.506500244140625,-7.021795749664307,-6.111640930175781,-7.335082054138184
der präsident erzählt und kommen,-8.66616439819336,-11.05280590057373,-10.665003776550293,-8.197835922241211,-8.553508758544922,-8.851373672485352
der präsident spielt und kommt,-6.825408935546875,-5.53660774230957,-6.925063610076904,-7.825873851776123,-6.148159503936768,-7.535815238952637
die präsidenten spielen und kommt,-12.157590866088867,-11.228375434875488,-11.057330131530762,-10.157971382141113,-8.309218406677246,-8.546032905578613
die präsidenten spielen und kommen,-7.786987781524658,-8.046034812927246,-8.816140174865723,-6.616950035095215,-6.497583866119385,-6.681882381439209
der präsident spielt und kommen,-10.36207389831543,-11.198570251464844,-11.06176471710205,-9.770600318908691,-9.359838485717773,-10.280081748962402
der kollege zweifelt und konstruiert,-9.955266952514648,-15.000088691711426,-14.438319206237793,-11.692569732666016,-9.582626342773438,-10.43148136138916
die kollegen zweifeln und konstruiert,-12.376083374023438,-13.389341354370117,-14.247762680053711,-13.739123344421387,-16.332626342773438,-12.309220314025879
die kollegen zweifeln und konstruieren,-11.203232765197754,-11.704229354858398,-13.614579200744629,-12.142736434936523,-13.003315925598145,-11.975406646728516
der kollege zweifelt und konstruieren,-10.177422523498535,-15.636502265930176,-15.407169818878174,-14.700385093688965,-13.130444526672363,-14.429495811462402
der kollege zweifelt und fürchtet,-12.091641426086426,-12.096646785736084,-11.621935844421387,-15.903579235076904,-11.284607887268066,-19.32026195526123
die kollegen zweifeln und fürchtet,-14.02189302444458,-14.014940738677979,-12.394132614135742,-16.842144012451172,-16.671120166778564,-22.287521362304688
die kollegen zweifeln und fürchten,-12.850493431091309,-14.690325260162354,-12.42880392074585,-11.430206775665283,-12.428626537322998,-13.069364547729492
der kollege zweifelt und fürchten,-12.954639434814453,-14.155012607574463,-12.576041221618652,-14.05890941619873,-11.456363201141357,-13.482860565185547
der kollege zweifelt und schält,-14.45922565460205,-11.499368667602539,-11.31191635131836,-15.131735801696777,-17.457622051239014,-16.721099376678467
die kollegen zweifeln und schält,-14.825094223022461,-11.220230102539062,-13.606844902038574,-16.020864963531494,-17.4127140045166,-17.07201910018921
die kollegen zweifeln und schälen,-13.055238723754883,-10.85611629486084,-11.17605972290039,-14.368979930877686,-15.625301361083984,-14.845645904541016
der kollege zweifelt und schälen,-14.521614074707031,-14.321466445922852,-12.096113204956055,-17.000211238861084,-18.826106548309326,-17.955400943756104
der kollege zweifelt und taucht,-10.453900337219238,-10.333492279052734,-11.907073020935059,-9.291449069976807,-10.296922206878662,-9.176425457000732
die kollegen zweifeln und taucht,-12.88508415222168,-12.931227684020996,-12.865673065185547,-11.809322834014893,-10.640840530395508,-10.21086835861206
die kollegen zweifeln und tauchen,-10.43424129486084,-10.722219944000244,-9.996322631835938,-10.942994594573975,-8.814019203186035,-7.6018242835998535
der kollege zweifelt und tauchen,-10.754297256469727,-11.135200500488281,-9.812530517578125,-10.50899076461792,-11.305457592010498,-10.284329891204834
der kollege zweifelt und kennt,-10.186290740966797,-9.633755683898926,-9.518743515014648,-10.269951820373535,-10.113967895507812,-9.493247985839844
die kollegen zweifeln und kennt,-12.412656784057617,-12.614954948425293,-12.214634895324707,-10.915719032287598,-10.505510330200195,-10.56466007232666
die kollegen zweifeln und kennen,-11.02190113067627,-10.139759063720703,-10.387629508972168,-9.860177993774414,-12.882219314575195,-10.631093978881836
der kollege zweifelt und kennen,-10.780437469482422,-11.811375617980957,-11.499716758728027,-13.106226921081543,-13.75894832611084,-13.944158554077148
der kollege zweifelt und schreibt,-9.88463306427002,-9.168493270874023,-10.358414649963379,-11.341160774230957,-10.170132637023926,-8.92210865020752
die kollegen zweifeln und schreibt,-12.277308464050293,-12.516697883605957,-12.020997047424316,-9.958658218383789,-11.274715423583984,-10.796462059020996
die kollegen zweifeln und schreiben,-9.157590866088867,-9.331548690795898,-9.309173583984375,-11.093193054199219,-10.600275993347168,-8.363420486450195
der kollege zweifelt und schreiben,-10.458317756652832,-12.056714057922363,-11.966878890991211,-13.783832550048828,-8.7503080368042,-9.236059188842773
der kollege zweifelt und erzählt,-9.569808959960938,-9.372822761535645,-8.595842361450195,-9.960102081298828,-8.071492671966553,-9.065731048583984
die kollegen zweifeln und erzählt,-12.76127815246582,-12.245772361755371,-12.021966934204102,-9.227876663208008,-13.051255226135254,-12.410375595092773
die kollegen zweifeln und erzählen,-10.815276145935059,-11.491358757019043,-8.447299003601074,-12.066216468811035,-10.5181884765625,-9.214335441589355
der kollege zweifelt und erzählen,-10.515450477600098,-12.696274757385254,-8.471566200256348,-13.587846755981445,-11.3433198928833,-11.594832420349121
der kollege zweifelt und spielt,-8.485213279724121,-7.21930456161499,-7.831013202667236,-9.672590255737305,-8.672983169555664,-8.99808120727539
die kollegen zweifeln und spielt,-11.988937377929688,-12.54278564453125,-11.396759033203125,-12.48387336730957,-14.801894187927246,-14.082721710205078
die kollegen zweifeln und spielen,-8.783610343933105,-8.53345775604248,-8.344945907592773,-8.632954597473145,-8.774333953857422,-6.829712867736816
der kollege zweifelt und spielen,-10.732587814331055,-10.968880653381348,-9.82397747039795,-11.457977294921875,-10.761436462402344,-8.398579597473145
der kollege zweifelt und kommt,-7.032531261444092,-7.094595909118652,-7.313424587249756,-11.145771980285645,-8.83404541015625,-9.237825393676758
die kollegen zweifeln und kommt,-9.271459579467773,-10.372334480285645,-9.155082702636719,-11.633954048156738,-12.739830017089844,-11.260790824890137
die kollegen zweifeln und kommen,-7.708623886108398,-8.041938781738281,-7.7586164474487305,-8.108049392700195,-10.719932556152344,-6.971136093139648
der kollege zweifelt und kommen,-8.289739608764648,-9.983833312988281,-10.014066696166992,-11.982836723327637,-9.669934272766113,-8.96938419342041
der kollege konstruiert und fürchtet,-12.864636421203613,-13.135766983032227,-13.235638618469238,-15.137615203857422,-12.208630561828613,-17.196685314178467
die kollegen konstruieren und fürchtet,-14.268843173980713,-13.625679016113281,-13.198741912841797,-17.13637924194336,-16.375240325927734,-19.201281547546387
die kollegen konstruieren und fürchten,-13.408930778503418,-12.599600315093994,-11.99966812133789,-12.71440601348877,-12.087631702423096,-12.517510414123535
der kollege konstruiert und fürchten,-14.653499603271484,-13.974671363830566,-13.25613784790039,-15.845130443572998,-13.098508834838867,-14.276222705841064
der kollege konstruiert und schält,-14.243622779846191,-11.434858322143555,-13.130736351013184,-13.818908214569092,-18.53739356994629,-15.97700548171997
die kollegen konstruieren und schält,-13.629497528076172,-12.116253852844238,-13.008007049560547,-15.362587928771973,-18.532413482666016,-15.43358325958252
