sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
"die zwillinge , die die familien mögen , schaukelt",-13.059720039367676,-13.606884956359863,-12.661696434020996,-24.890578269958496,-21.24869728088379,-17.599797248840332
"die zwillinge , die die familie mögen , schaukeln",-14.68123722076416,-13.924647331237793,-14.22707748413086,-28.71863842010498,-18.758500576019287,-21.585182189941406
"der zwilling , der die familie mag , schaukeln",-13.21946907043457,-12.232933044433594,-13.455180168151855,-29.084922790527344,-21.818467617034912,-24.549988746643066
"die zwillinge , die die familien mögen , schaukeln",-15.057500839233398,-15.28064250946045,-14.186722755432129,-28.254590034484863,-18.380402088165283,-21.740212440490723
"der zwilling , der die familien mag , schaukeln",-14.453746795654297,-14.059457778930664,-13.765520095825195,-29.150997161865234,-21.484899520874023,-24.536855697631836
"der zwilling , der die familie vermeidet , schaukelt",-12.662358283996582,-12.970123291015625,-11.03993034362793,-22.934357166290283,-21.67237663269043,-21.0244402885437
"die zwillinge , die die familie vermeiden , schaukelt",-12.256007194519043,-13.584630966186523,-11.712167739868164,-24.412220001220703,-21.111084461212158,-18.585965633392334
"der zwilling , der die familien vermeidet , schaukelt",-12.430477142333984,-13.172449111938477,-11.240015983581543,-22.899458408355713,-21.640522480010986,-21.17082929611206
"die zwillinge , die die familien vermeiden , schaukelt",-12.193017959594727,-13.691364288330078,-11.8488130569458,-24.672568321228027,-22.025795459747314,-19.61083984375
"die zwillinge , die die familie vermeiden , schaukeln",-15.495190620422363,-16.65493392944336,-15.111391067504883,-28.167120933532715,-19.169134616851807,-23.3391056060791
"der zwilling , der die familie vermeidet , schaukeln",-15.323112487792969,-16.54416275024414,-15.587461471557617,-28.40671157836914,-22.007004737854004,-24.106621742248535
"die zwillinge , die die familien vermeiden , schaukeln",-15.963546752929688,-17.115093231201172,-15.137384414672852,-28.041080474853516,-18.878457069396973,-23.659790992736816
"der zwilling , der die familien vermeidet , schaukeln",-15.608907699584961,-16.902841567993164,-15.1219482421875,-28.313998222351074,-20.901090621948242,-24.084274291992188
"der zwilling , der die familie mag , flüchtet",-19.30898427963257,-18.693462371826172,-17.65681552886963,-13.365792274475098,-12.562514781951904,-14.225622653961182
"die zwillinge , die die familie mögen , flüchtet",-19.293705463409424,-18.558209896087646,-17.726228713989258,-15.807919025421143,-12.13090991973877,-14.205544471740723
"der zwilling , der die familien mag , flüchtet",-19.782055854797363,-19.955149173736572,-17.620184421539307,-14.513736724853516,-11.987702369689941,-14.008445739746094
"die zwillinge , die die familien mögen , flüchtet",-19.987454891204834,-20.233274459838867,-17.976048946380615,-16.425323963165283,-12.354837894439697,-14.97954511642456
"die zwillinge , die die familie mögen , flüchten",-16.921849250793457,-20.70823907852173,-16.96722984313965,-15.42051362991333,-12.048887252807617,-13.287339210510254
"der zwilling , der die familie mag , flüchten",-16.70609188079834,-19.080909729003906,-17.351248264312744,-19.33415460586548,-15.6772141456604,-15.855374813079834
"die zwillinge , die die familien mögen , flüchten",-16.419273376464844,-21.633498191833496,-16.213900089263916,-14.886651515960693,-11.773601055145264,-13.243152141571045
"der zwilling , der die familien mag , flüchten",-16.744396209716797,-20.264434337615967,-16.363508701324463,-19.140953063964844,-13.827099800109863,-14.7064847946167
"der zwilling , der die familie vermeidet , flüchtet",-19.32864761352539,-19.25551414489746,-17.041898727416992,-12.35673475265503,-11.462951183319092,-11.908569812774658
"die zwillinge , die die familie vermeiden , flüchtet",-17.74772071838379,-17.639716148376465,-16.56558084487915,-15.272319793701172,-11.415202140808105,-14.48411750793457
"der zwilling , der die familien vermeidet , flüchtet",-19.717939853668213,-19.34412908554077,-16.683937549591064,-13.080058097839355,-11.345344066619873,-11.946774959564209
"die zwillinge , die die familien vermeiden , flüchtet",-18.885692596435547,-18.682097911834717,-17.072312831878662,-16.54338836669922,-11.589241981506348,-15.600550174713135
"die zwillinge , die die familie vermeiden , flüchten",-16.457173347473145,-20.419341564178467,-16.591164112091064,-15.572769165039062,-13.278580665588379,-13.741862297058105
"der zwilling , der die familie vermeidet , flüchten",-17.814348220825195,-20.13034439086914,-17.79867696762085,-18.970491409301758,-16.697227954864502,-15.12638807296753
"die zwillinge , die die familien vermeiden , flüchten",-15.61505126953125,-20.379775524139404,-16.131532669067383,-15.86089038848877,-12.672128677368164,-14.177971363067627
"der zwilling , der die familien vermeidet , flüchten",-17.37160301208496,-20.313175678253174,-16.7847318649292,-19.318337440490723,-16.269150257110596,-15.059749126434326
"der zwilling , der die familie mag , riecht",-13.40552043914795,-13.13875961303711,-10.065973281860352,-15.796164512634277,-13.641073226928711,-12.13191032409668
"die zwillinge , die die familie mögen , riecht",-12.437857627868652,-13.487210273742676,-9.944079399108887,-14.389863967895508,-11.417806625366211,-12.582618713378906
"der zwilling , der die familien mag , riecht",-12.732643127441406,-13.354517936706543,-10.032404899597168,-15.755358695983887,-13.059672355651855,-11.74002456665039
"die zwillinge , die die familien mögen , riecht",-12.19107437133789,-13.81167221069336,-10.011064529418945,-15.125015258789062,-12.083871841430664,-14.217968940734863
"die zwillinge , die die familie mögen , riechen",-13.830453872680664,-11.416874885559082,-10.177953720092773,-8.855504989624023,-9.267884254455566,-14.210417747497559
"der zwilling , der die familie mag , riechen",-13.595690727233887,-10.068244934082031,-8.830777168273926,-12.346389770507812,-12.829635620117188,-17.17146396636963
"die zwillinge , die die familien mögen , riechen",-13.28826904296875,-12.271201133728027,-9.962519645690918,-8.544034957885742,-9.127304077148438,-14.88231372833252
"der zwilling , der die familien mag , riechen",-13.776180267333984,-11.843728065490723,-9.069282531738281,-11.508956909179688,-11.291357040405273,-15.620091438293457
"der zwilling , der die familie vermeidet , riecht",-12.926412582397461,-12.847898483276367,-9.080988883972168,-15.647859573364258,-12.791106224060059,-11.941946983337402
"die zwillinge , die die familie vermeiden , riecht",-12.301776885986328,-13.596851348876953,-9.216538429260254,-15.371414184570312,-10.835455894470215,-13.31989860534668
"der zwilling , der die familien vermeidet , riecht",-12.350394248962402,-12.378763198852539,-9.114524841308594,-15.428458213806152,-12.504648208618164,-12.750724792480469
"die zwillinge , die die familien vermeiden , riecht",-11.751432418823242,-13.114333152770996,-9.31014347076416,-16.987521171569824,-11.267210960388184,-15.200163841247559
"die zwillinge , die die familie vermeiden , riechen",-14.609318733215332,-14.233505249023438,-10.351776123046875,-9.048421859741211,-8.724630355834961,-13.258770942687988
"der zwilling , der die familie vermeidet , riechen",-15.05947208404541,-14.94697093963623,-11.02202320098877,-11.757519721984863,-11.605496406555176,-16.12906265258789
"die zwillinge , die die familien vermeiden , riechen",-13.87759017944336,-14.011856079101562,-10.02178955078125,-9.40280532836914,-8.35096549987793,-14.013931274414062
"der zwilling , der die familien vermeidet , riechen",-14.748887062072754,-14.689421653747559,-10.642387390136719,-10.660357475280762,-10.52291488647461,-16.232894897460938
"der zwilling , der die familie mag , wandert",-16.84293556213379,-15.859878540039062,-16.31859588623047,-11.41156005859375,-11.267144203186035,-10.949006080627441
"die zwillinge , die die familie mögen , wandert",-17.92278003692627,-16.065478324890137,-17.32746124267578,-12.12376880645752,-10.313403129577637,-13.177370071411133
"der zwilling , der die familien mag , wandert",-16.563061714172363,-15.277213096618652,-15.674351692199707,-12.15195369720459,-10.767438888549805,-10.85403060913086
"die zwillinge , die die familien mögen , wandert",-17.451672554016113,-15.555243492126465,-16.13786220550537,-13.963976860046387,-11.099512100219727,-13.60109567642212
"die zwillinge , die die familie mögen , wandern",-13.968599319458008,-10.030242919921875,-11.133959770202637,-10.075770378112793,-10.433378219604492,-8.063263893127441
"der zwilling , der die familie mag , wandern",-12.966967582702637,-8.58830451965332,-10.574975967407227,-14.040064811706543,-13.796671867370605,-10.896135330200195
"die zwillinge , die die familien mögen , wandern",-13.82873249053955,-10.219945907592773,-11.241728782653809,-10.138875007629395,-9.602879524230957,-7.944962024688721
"der zwilling , der die familien mag , wandern",-13.515275001525879,-9.380688667297363,-11.032049179077148,-12.257060050964355,-11.628798484802246,-9.849506378173828
"der zwilling , der die familie vermeidet , wandert",-17.366071701049805,-13.886950492858887,-15.9308500289917,-9.82314395904541,-9.990797996520996,-10.108195304870605
"die zwillinge , die die familie vermeiden , wandert",-17.224160194396973,-14.110126495361328,-15.765485763549805,-10.637458801269531,-9.20398235321045,-11.789048671722412
"der zwilling , der die familien vermeidet , wandert",-16.593786239624023,-13.540658950805664,-15.750373840332031,-10.016789436340332,-9.822196960449219,-10.104525566101074
"die zwillinge , die die familien vermeiden , wandert",-17.609278678894043,-14.035738945007324,-15.945995330810547,-12.404757499694824,-9.886225700378418,-11.876741886138916
"die zwillinge , die die familie vermeiden , wandern",-15.138420104980469,-11.457877159118652,-12.759716987609863,-8.544231414794922,-10.973563194274902,-7.380038738250732
"der zwilling , der die familie vermeidet , wandern",-15.102837562561035,-11.494878768920898,-13.104593276977539,-11.77701187133789,-12.797018051147461,-10.447492599487305
"die zwillinge , die die familien vermeiden , wandern",-15.244752883911133,-11.660417556762695,-12.149638175964355,-8.795315742492676,-10.00445556640625,-7.10467004776001
"der zwilling , der die familien vermeidet , wandern",-14.755882263183594,-11.524003028869629,-12.999580383300781,-10.285002708435059,-11.721747398376465,-9.812026023864746
"der zwilling , der die familie mag , feiert",-14.106245040893555,-13.1408052444458,-12.80143928527832,-9.478851318359375,-11.62044906616211,-9.017670631408691
"die zwillinge , die die familie mögen , feiert",-12.917566299438477,-12.523770332336426,-13.060307502746582,-10.811441421508789,-12.552002906799316,-10.031643867492676
"der zwilling , der die familien mag , feiert",-13.693764686584473,-13.48237419128418,-12.811882972717285,-10.066354751586914,-12.788368225097656,-9.017452239990234
"die zwillinge , die die familien mögen , feiert",-12.65946102142334,-13.081489562988281,-13.251479148864746,-11.752279281616211,-13.534467697143555,-10.133448600769043
"die zwillinge , die die familie mögen , feiern",-14.587583541870117,-10.027164459228516,-11.724593162536621,-9.03217601776123,-11.946053981781006,-9.36165714263916
"der zwilling , der die familie mag , feiern",-12.83277416229248,-7.572761535644531,-10.100112915039062,-12.015833854675293,-13.078700542449951,-9.80461835861206
"die zwillinge , die die familien mögen , feiern",-14.755622863769531,-11.425847053527832,-11.946606636047363,-8.616560459136963,-12.33823823928833,-9.571896076202393
"der zwilling , der die familien mag , feiern",-13.694573402404785,-9.48770809173584,-10.673042297363281,-10.931043148040771,-12.880560398101807,-9.6384859085083
"der zwilling , der die familie vermeidet , feiert",-13.278575897216797,-12.163865089416504,-11.00537395477295,-9.232561111450195,-12.647500038146973,-8.811041831970215
"die zwillinge , die die familie vermeiden , feiert",-12.095698356628418,-12.258025169372559,-11.694915771484375,-9.292470932006836,-11.730807304382324,-10.905682563781738
"der zwilling , der die familien vermeidet , feiert",-12.81295394897461,-12.177751541137695,-11.39799690246582,-9.017903327941895,-12.780253410339355,-8.653341293334961
"die zwillinge , die die familien vermeiden , feiert",-11.665974617004395,-12.324739456176758,-12.039302825927734,-9.817572593688965,-12.489784240722656,-11.005602836608887
"die zwillinge , die die familie vermeiden , feiern",-15.603486061096191,-12.185969352722168,-11.859831809997559,-8.829039573669434,-12.327390670776367,-10.663244724273682
"der zwilling , der die familie vermeidet , feiern",-15.678470611572266,-11.717232704162598,-11.724461555480957,-11.43997573852539,-13.613552570343018,-9.313222885131836
"die zwillinge , die die familien vermeiden , feiern",-15.759902000427246,-12.549388885498047,-11.864946365356445,-8.420056819915771,-12.04418134689331,-10.327202796936035
"der zwilling , der die familien vermeidet , feiern",-15.473299980163574,-11.941680908203125,-11.64314079284668,-10.685062885284424,-13.613097667694092,-9.148221015930176
"der zwilling , der die familie mag , verschwindet",-15.680122375488281,-12.793837547302246,-14.506718635559082,-10.224074363708496,-10.557936668395996,-8.347285270690918
"die zwillinge , die die familie mögen , verschwindet",-14.628815650939941,-12.6412992477417,-14.166862487792969,-12.12464714050293,-9.973366260528564,-8.675376892089844
"der zwilling , der die familien mag , verschwindet",-14.540610313415527,-12.275847434997559,-14.545114517211914,-10.275897026062012,-10.21972370147705,-8.806081771850586
"die zwillinge , die die familien mögen , verschwindet",-13.861224174499512,-12.66265869140625,-14.142317771911621,-13.564408302307129,-11.14222002029419,-10.299639701843262
"die zwillinge , die die familie mögen , verschwinden",-15.153221130371094,-13.928375244140625,-15.16667652130127,-10.654324531555176,-9.05141019821167,-9.60261344909668
"der zwilling , der die familie mag , verschwinden",-14.507065773010254,-14.015324592590332,-14.885722160339355,-13.646356582641602,-12.685749053955078,-12.142762184143066
"die zwillinge , die die familien mögen , verschwinden",-14.119251251220703,-14.36295223236084,-14.116372108459473,-10.291560173034668,-8.330040454864502,-9.292717933654785
"der zwilling , der die familien mag , verschwinden",-14.125934600830078,-14.371188163757324,-14.04330825805664,-12.31605052947998,-10.359256744384766,-11.334220886230469
"der zwilling , der die familie vermeidet , verschwindet",-13.77005386352539,-11.128705978393555,-13.708202362060547,-10.609341621398926,-9.803418159484863,-7.8248820304870605
"die zwillinge , die die familie vermeiden , verschwindet",-13.419466972351074,-11.393592834472656,-13.792163848876953,-10.351926803588867,-8.913827419281006,-8.326775550842285
"der zwilling , der die familien vermeidet , verschwindet",-13.314970016479492,-11.0227689743042,-13.5252046585083,-10.050040245056152,-9.152735710144043,-8.212240219116211
"die zwillinge , die die familien vermeiden , verschwindet",-12.543400764465332,-11.307169914245605,-13.817960739135742,-11.704961776733398,-10.075687885284424,-10.24670696258545
"die zwillinge , die die familie vermeiden , verschwinden",-15.385377883911133,-13.57416820526123,-14.392609596252441,-9.840089797973633,-8.59332799911499,-8.406761169433594
"der zwilling , der die familie vermeidet , verschwinden",-15.272356986999512,-13.434477806091309,-14.65531063079834,-13.088227272033691,-12.809647560119629,-11.594264507293701
"die zwillinge , die die familien vermeiden , verschwinden",-13.859800338745117,-12.27940845489502,-13.17653751373291,-9.29419994354248,-7.801377773284912,-8.449836730957031
"der zwilling , der die familien vermeidet , verschwinden",-14.139134407043457,-12.873239517211914,-13.410181999206543,-11.627964973449707,-10.574335098266602,-10.999329566955566
"der zwilling , der die familie mag , denkt",-12.255937576293945,-10.695329666137695,-8.981674194335938,-10.906761646270752,-16.950156211853027,-17.661855697631836
"die zwillinge , die die familie mögen , denkt",-11.540657043457031,-10.308671951293945,-9.832906723022461,-12.185388088226318,-16.02933359146118,-16.212356090545654
"der zwilling , der die familien mag , denkt",-12.092838287353516,-10.662557601928711,-8.880982398986816,-11.746220111846924,-16.988462924957275,-17.09779167175293
"die zwillinge , die die familien mögen , denkt",-11.419048309326172,-10.454341888427734,-9.728988647460938,-13.046743392944336,-15.75767993927002,-15.537179470062256
"die zwillinge , die die familie mögen , denken",-14.161624908447266,-11.729100227355957,-13.67160701751709,-8.893205642700195,-11.165212631225586,-12.516094207763672
"der zwilling , der die familie mag , denken",-14.0451021194458,-11.19326114654541,-13.126895904541016,-11.795469284057617,-13.779065132141113,-14.18093490600586
"die zwillinge , die die familien mögen , denken",-13.901849746704102,-12.502227783203125,-13.158721923828125,-8.478630065917969,-10.066441535949707,-11.70444107055664
"der zwilling , der die familien mag , denken",-14.412176132202148,-12.478963851928711,-12.905752182006836,-10.527261734008789,-12.274946212768555,-13.388461112976074
"der zwilling , der die familie vermeidet , denkt",-12.081000328063965,-10.328568458557129,-8.230039596557617,-11.816080570220947,-16.563838005065918,-16.776427268981934
"die zwillinge , die die familie vermeiden , denkt",-11.620521545410156,-10.180633544921875,-9.06485652923584,-12.541911602020264,-16.995051383972168,-16.59757947921753
"der zwilling , der die familien vermeidet , denkt",-12.057092666625977,-10.127537727355957,-8.080068588256836,-12.924830913543701,-16.7298641204834,-16.616395950317383
"die zwillinge , die die familien vermeiden , denkt",-10.977092742919922,-10.030275344848633,-8.897314071655273,-14.12712287902832,-17.10981035232544,-17.02412700653076
"die zwillinge , die die familie vermeiden , denken",-13.967267036437988,-13.162582397460938,-12.435858726501465,-7.967203140258789,-11.542878150939941,-11.180306434631348
"der zwilling , der die familie vermeidet , denken",-15.255008697509766,-13.841703414916992,-13.129890441894531,-10.503925323486328,-12.181509971618652,-13.705888748168945
"die zwillinge , die die familien vermeiden , denken",-13.715173721313477,-13.142123222351074,-12.331592559814453,-7.8605146408081055,-10.399859428405762,-10.657052993774414
"der zwilling , der die familien vermeidet , denken",-15.053460121154785,-14.006973266601562,-12.814746856689453,-9.619279861450195,-11.27271556854248,-13.199188232421875
"der zwilling , der die familie mag , spricht",-11.119136810302734,-12.196866989135742,-10.951379776000977,-10.28477954864502,-7.964938640594482,-9.130517959594727
"die zwillinge , die die familie mögen , spricht",-10.722347259521484,-11.873973846435547,-11.043242454528809,-12.112968444824219,-8.363243103027344,-10.04242992401123
"der zwilling , der die familien mag , spricht",-11.131442070007324,-12.717537879943848,-10.91696834564209,-11.54732608795166,-8.17196273803711,-9.299230575561523
"die zwillinge , die die familien mögen , spricht",-10.961116790771484,-12.613201141357422,-11.012263298034668,-12.884654998779297,-9.128222465515137,-9.795284271240234
"die zwillinge , die die familie mögen , sprechen",-11.037954330444336,-10.569910049438477,-9.292635917663574,-11.734314918518066,-8.90606689453125,-9.042051315307617
"der zwilling , der die familie mag , sprechen",-9.169848442077637,-9.129400253295898,-7.974534034729004,-14.109655380249023,-11.266692161560059,-11.90401554107666
"die zwillinge , die die familien mögen , sprechen",-10.81818675994873,-11.848227500915527,-8.863594055175781,-11.090645790100098,-8.4586763381958,-8.408055305480957
"der zwilling , der die familien mag , sprechen",-10.053688049316406,-11.345917701721191,-8.090597152709961,-13.204259872436523,-9.882487297058105,-11.2240629196167
"der zwilling , der die familie vermeidet , spricht",-10.678845405578613,-11.854048728942871,-9.955470085144043,-8.722742080688477,-6.701774597167969,-9.05739974975586
"die zwillinge , die die familie vermeiden , spricht",-10.107614517211914,-12.427122116088867,-10.497106552124023,-9.869073867797852,-7.797529220581055,-9.880634307861328
"der zwilling , der die familien vermeidet , spricht",-10.654549598693848,-11.864296913146973,-10.00112247467041,-8.647659301757812,-6.684817790985107,-8.784524917602539
"die zwillinge , die die familien vermeiden , spricht",-9.707977294921875,-12.191254615783691,-10.468507766723633,-10.461922645568848,-8.315526008605957,-9.196097373962402
"die zwillinge , die die familie vermeiden , sprechen",-11.796544075012207,-13.337063789367676,-9.650158882141113,-10.094755172729492,-8.408090591430664,-7.859218120574951
"der zwilling , der die familie vermeidet , sprechen",-11.237180709838867,-13.962442398071289,-10.771621704101562,-12.363232612609863,-10.703092575073242,-10.486823081970215
"die zwillinge , die die familien vermeiden , sprechen",-11.218480110168457,-13.4518461227417,-9.358723640441895,-9.288714408874512,-7.744542598724365,-7.369894504547119
"der zwilling , der die familien vermeidet , sprechen",-11.098638534545898,-14.111343383789062,-10.157755851745605,-11.344087600708008,-10.188101768493652,-9.955565452575684
"der zwilling , der die familie mag , arbeitet",-11.790766716003418,-10.215641021728516,-11.42766284942627,-10.568161964416504,-9.959615707397461,-9.369329452514648
"die zwillinge , die die familie mögen , arbeitet",-11.998268127441406,-10.833732604980469,-11.873505592346191,-10.946727752685547,-9.714699745178223,-9.342558860778809
"der zwilling , der die familien mag , arbeitet",-11.874428749084473,-10.728285789489746,-11.4923095703125,-10.882185935974121,-9.530487060546875,-9.619169235229492
"die zwillinge , die die familien mögen , arbeitet",-12.290840148925781,-11.468165397644043,-12.026494026184082,-11.474153518676758,-10.283523559570312,-9.873762130737305
"die zwillinge , die die familie mögen , arbeiten",-13.903331756591797,-9.774330139160156,-11.915322303771973,-12.069491386413574,-10.644414901733398,-9.818836212158203
"der zwilling , der die familie mag , arbeiten",-11.823572158813477,-8.171777725219727,-11.745490074157715,-14.665145874023438,-13.503427505493164,-11.619040489196777
"die zwillinge , die die familien mögen , arbeiten",-14.031484603881836,-10.898001670837402,-11.49875545501709,-11.501436233520508,-10.001995086669922,-9.460223197937012
"der zwilling , der die familien mag , arbeiten",-12.808709144592285,-10.007537841796875,-11.684106826782227,-13.898902893066406,-12.06628131866455,-10.77589225769043
"der zwilling , der die familie vermeidet , arbeitet",-11.403690338134766,-11.155731201171875,-10.3182954788208,-10.569087982177734,-9.8849458694458,-9.491804122924805
"die zwillinge , die die familie vermeiden , arbeitet",-11.57474136352539,-10.754120826721191,-11.048839569091797,-10.46078109741211,-8.365081787109375,-9.696403503417969
"der zwilling , der die familien vermeidet , arbeitet",-11.40255355834961,-11.235326766967773,-10.517566680908203,-10.165806770324707,-9.636896133422852,-9.481782913208008
"die zwillinge , die die familien vermeiden , arbeitet",-11.291149139404297,-11.401937484741211,-11.28820514678955,-10.574776649475098,-8.875025749206543,-10.080055236816406
"die zwillinge , die die familie vermeiden , arbeiten",-14.605263710021973,-11.798789024353027,-11.938551902770996,-11.026082992553711,-9.505148887634277,-9.396963119506836
"der zwilling , der die familie vermeidet , arbeiten",-13.48006820678711,-11.944278717041016,-12.552884101867676,-12.824850082397461,-12.131170272827148,-10.909618377685547
"die zwillinge , die die familien vermeiden , arbeiten",-14.535260200500488,-12.30807113647461,-11.687216758728027,-10.579821586608887,-8.698249816894531,-9.32866096496582
"der zwilling , der die familien vermeidet , arbeiten",-13.596780776977539,-12.339133262634277,-12.220569610595703,-11.97169303894043,-11.130855560302734,-10.45724105834961
"der zwilling , der die familie mag , liegt",-11.804443359375,-9.919507026672363,-8.827874183654785,-5.082592964172363,-5.284481048583984,-5.22551155090332
"die zwillinge , die die familie mögen , liegt",-11.825957298278809,-11.22823715209961,-9.469008445739746,-8.49492359161377,-6.24091100692749,-7.171715259552002
"der zwilling , der die familien mag , liegt",-11.34652042388916,-9.823780059814453,-8.54025936126709,-7.440603733062744,-5.950037479400635,-5.745660781860352
"die zwillinge , die die familien mögen , liegt",-11.833136558532715,-11.561041831970215,-9.262988090515137,-10.946138381958008,-7.827518463134766,-7.94075870513916
"die zwillinge , die die familie mögen , liegen",-12.623156547546387,-11.50732135772705,-11.594564437866211,-8.634075164794922,-7.556394100189209,-5.404196739196777
"der zwilling , der die familie mag , liegen",-12.370481491088867,-9.351388931274414,-11.526318550109863,-11.252155303955078,-10.031503677368164,-8.425922393798828
"die zwillinge , die die familien mögen , liegen",-12.716054916381836,-11.656896591186523,-11.560782432556152,-8.489295959472656,-7.2486572265625,-5.486185073852539
"der zwilling , der die familien mag , liegen",-13.066507339477539,-9.973970413208008,-11.771627426147461,-10.102655410766602,-8.745973587036133,-7.485691547393799
"der zwilling , der die familie vermeidet , liegt",-11.1322660446167,-8.728202819824219,-7.07339334487915,-5.390688896179199,-4.4665021896362305,-5.435063362121582
"die zwillinge , die die familie vermeiden , liegt",-10.964133262634277,-9.645844459533691,-7.939143180847168,-8.195867538452148,-5.513332843780518,-7.459341526031494
"der zwilling , der die familien vermeidet , liegt",-10.700435638427734,-8.593581199645996,-6.9833784103393555,-5.976728916168213,-4.704916000366211,-5.291919708251953
"die zwillinge , die die familien vermeiden , liegt",-9.997611999511719,-9.352094650268555,-8.053464889526367,-10.00848388671875,-6.707456588745117,-7.782064437866211
"die zwillinge , die die familie vermeiden , liegen",-13.15222454071045,-10.319775581359863,-11.358454704284668,-6.656517505645752,-6.860857963562012,-4.952438831329346
"der zwilling , der die familie vermeidet , liegen",-13.623690605163574,-11.134852409362793,-12.065312385559082,-9.598153114318848,-8.540830612182617,-7.64925479888916
"die zwillinge , die die familien vermeiden , liegen",-12.530608177185059,-10.13613224029541,-11.39102840423584,-6.998300552368164,-6.44720983505249,-4.98219108581543
"der zwilling , der die familien vermeidet , liegen",-13.792786598205566,-11.147193908691406,-11.886449813842773,-8.414735794067383,-7.847264289855957,-7.000010967254639
"der polizist , der der matrose mag , schaukelt",-13.519261360168457,-13.801196098327637,-12.501895904541016,-23.06556224822998,-22.075000762939453,-22.823457717895508
"die polizisten , die der matrose mögen , schaukelt",-12.49207592010498,-13.445901870727539,-13.363494873046875,-25.714745044708252,-21.149471282958984,-19.996378898620605
"der polizist , der die matrosen mag , schaukelt",-12.880154609680176,-14.301733016967773,-12.809599876403809,-24.308536052703857,-22.418306827545166,-21.624000549316406
"die polizisten , die die matrosen mögen , schaukelt",-12.447343826293945,-14.194910049438477,-13.429710388183594,-25.78278636932373,-21.845606327056885,-18.958014488220215
"die polizisten , die der matrose mögen , schaukeln",-14.894585609436035,-14.980172157287598,-14.656925201416016,-30.124733924865723,-19.174115657806396,-22.991353034973145
"der polizist , der der matrose mag , schaukeln",-14.44646167755127,-14.038975715637207,-13.695634841918945,-31.74373960494995,-23.691792011260986,-27.595877647399902
"die polizisten , die die matrosen mögen , schaukeln",-14.797592163085938,-15.834512710571289,-14.457489967346191,-28.52988052368164,-18.80390501022339,-22.024120330810547
"der polizist , der die matrosen mag , schaukeln",-14.770228385925293,-15.00777530670166,-14.196959495544434,-29.315500259399414,-21.9703631401062,-25.472846031188965
"der polizist , der der matrose vermeidet , schaukelt",-12.39456844329834,-13.909310340881348,-11.688918113708496,-23.763671875,-23.37719964981079,-22.5413875579834
"die polizisten , die der matrose vermeiden , schaukelt",-11.522775650024414,-13.20652961730957,-12.334715843200684,-26.103912830352783,-22.022647857666016,-20.07029390335083
"der polizist , der die matrosen vermeidet , schaukelt",-11.996940612792969,-14.275075912475586,-12.143501281738281,-24.481138229370117,-24.049327850341797,-21.735525131225586
"die polizisten , die die matrosen vermeiden , schaukelt",-11.466151237487793,-14.027199745178223,-12.65694808959961,-26.351884365081787,-22.558176517486572,-21.064045906066895
"die polizisten , die der matrose vermeiden , schaukeln",-15.597085952758789,-16.676176071166992,-15.877225875854492,-30.273889541625977,-19.457011222839355,-24.22531795501709
"der polizist , der der matrose vermeidet , schaukeln",-15.385162353515625,-17.3433837890625,-15.64709758758545,-31.09342384338379,-24.09540843963623,-25.558320999145508
"die polizisten , die die matrosen vermeiden , schaukeln",-15.352724075317383,-17.253860473632812,-15.553281784057617,-29.08871364593506,-19.400039672851562,-24.277565002441406
"der polizist , der die matrosen vermeidet , schaukeln",-15.241409301757812,-17.727121353149414,-16.02226448059082,-29.658658027648926,-23.177889823913574,-24.904494285583496
"der polizist , der der matrose mag , flüchtet",-19.407382011413574,-19.326560497283936,-16.68778705596924,-14.666291236877441,-12.617525100708008,-16.26235342025757
"die polizisten , die der matrose mögen , flüchtet",-19.07085084915161,-19.681910514831543,-17.151596069335938,-15.74614953994751,-12.45180892944336,-16.98999786376953
"der polizist , der die matrosen mag , flüchtet",-20.169716835021973,-19.75789499282837,-18.08142900466919,-15.225994110107422,-12.481106758117676,-15.53578233718872
"die polizisten , die die matrosen mögen , flüchtet",-19.589884757995605,-20.019811153411865,-18.11457395553589,-17.271335124969482,-13.931800365447998,-17.30628776550293
"die polizisten , die der matrose mögen , flüchten",-17.210902214050293,-21.997621536254883,-16.466869831085205,-15.859591007232666,-10.805862426757812,-13.410880088806152
"der polizist , der der matrose mag , flüchten",-17.808833122253418,-22.17864227294922,-16.60381317138672,-22.07595920562744,-15.02706527709961,-19.178592205047607
"die polizisten , die die matrosen mögen , flüchten",-16.93198585510254,-22.019111156463623,-16.467866897583008,-15.269320011138916,-10.715243816375732,-12.856170654296875
"der polizist , der die matrosen mag , flüchten",-17.90311336517334,-22.418312072753906,-17.04553985595703,-20.09975528717041,-12.82191276550293,-16.436543941497803
"der polizist , der der matrose vermeidet , flüchtet",-19.18293285369873,-19.853808403015137,-16.530399799346924,-13.436391830444336,-11.53527545928955,-12.817645072937012
"die polizisten , die der matrose vermeiden , flüchtet",-17.955899238586426,-18.43941593170166,-16.80443572998047,-15.658009052276611,-11.372137546539307,-17.681227684020996
"der polizist , der die matrosen vermeidet , flüchtet",-19.478152751922607,-19.727338314056396,-17.547847270965576,-13.380441665649414,-11.423155784606934,-13.11979055404663
