sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the fireman draws a nice picture and rests on the couch,-14.438262939453125,-15.62752628326416,-12.579205513000488,-8.086804866790771,-7.754319190979004,-7.978176116943359
the firemen draw a nice picture and rests on the couch,-16.380186080932617,-14.770931243896484,-13.647573471069336,-9.400489330291748,-7.835345268249512,-8.336209774017334
the firemen draw a nice picture and rest on the couch,-10.427278518676758,-8.966758728027344,-9.353233337402344,-7.35347318649292,-6.683352470397949,-6.810518741607666
the fireman draws a nice picture and rest on the couch,-9.776531219482422,-10.677374839782715,-9.760449409484863,-7.744664669036865,-7.639540672302246,-7.445695877075195
the fireman draws a nice picture and runs at the park,-10.734161376953125,-12.175981521606445,-9.522100448608398,-4.94434928894043,-5.460616111755371,-4.507582187652588
the firemen draw a nice picture and runs at the park,-10.867733001708984,-11.599321365356445,-10.283730506896973,-5.615894317626953,-7.125710964202881,-6.499750137329102
the firemen draw a nice picture and run at the park,-8.279877662658691,-9.225970268249512,-9.477490425109863,-6.2047319412231445,-7.215602874755859,-6.879273414611816
the fireman draws a nice picture and run at the park,-8.59537410736084,-9.14216423034668,-9.370965957641602,-8.085619926452637,-9.242410659790039,-7.893795013427734
the fireman draws a nice picture and plays with the toys,-8.87835693359375,-9.023075103759766,-8.387356758117676,-5.786665916442871,-5.870686054229736,-4.444435119628906
the firemen draw a nice picture and plays with the toys,-9.421969413757324,-9.21469783782959,-9.521299362182617,-6.439939975738525,-7.519031047821045,-5.48231840133667
the firemen draw a nice picture and play with the toys,-7.1883344650268555,-6.979677200317383,-7.355067729949951,-5.730722904205322,-6.165523052215576,-4.637964725494385
the fireman draws a nice picture and play with the toys,-7.544729709625244,-7.395937442779541,-7.1219482421875,-7.621347427368164,-8.260218620300293,-6.359641075134277
the fireman draws a nice picture and works on a new project,-7.9290313720703125,-9.632859230041504,-9.369379997253418,-5.148839473724365,-6.7455735206604,-5.868061542510986
the firemen draw a nice picture and works on a new project,-8.97800350189209,-9.19359302520752,-10.552773475646973,-6.65341329574585,-7.380404949188232,-6.84856653213501
the firemen draw a nice picture and work on a new project,-7.673185348510742,-8.847390174865723,-10.20229721069336,-6.744160175323486,-6.7171173095703125,-6.57377815246582
the fireman draws a nice picture and work on a new project,-6.410721778869629,-7.7417707443237305,-8.250040054321289,-7.990936279296875,-7.929486274719238,-7.7401533126831055
the fireman rests on the couch and runs at the park,-7.701632976531982,-10.511554718017578,-9.774910926818848,-4.491540431976318,-5.259976387023926,-3.403885841369629
the firemen rest on the couch and runs at the park,-8.375459671020508,-11.358333587646484,-10.416729927062988,-8.710737228393555,-8.041173934936523,-7.551102638244629
the firemen rest on the couch and run at the park,-6.571645259857178,-8.769028663635254,-8.001582145690918,-7.431587219238281,-6.797853946685791,-5.866760730743408
the fireman rests on the couch and run at the park,-6.463287353515625,-7.863459587097168,-7.715306758880615,-8.30208969116211,-7.3811445236206055,-7.0794782638549805
the fireman rests on the couch and plays with the toys,-8.318915367126465,-8.666449546813965,-9.7684326171875,-6.8996195793151855,-9.136688232421875,-5.748828887939453
the firemen rest on the couch and plays with the toys,-8.822056770324707,-9.82922649383545,-10.584163665771484,-9.4402494430542,-11.116996765136719,-8.783456802368164
the firemen rest on the couch and play with the toys,-4.773176670074463,-6.448633670806885,-5.8183770179748535,-8.629399299621582,-8.564119338989258,-5.603182315826416
the fireman rests on the couch and play with the toys,-5.357919216156006,-6.330502033233643,-5.878898620605469,-9.157330513000488,-9.500372886657715,-6.815702438354492
the fireman rests on the couch and works on a new project,-8.794388771057129,-9.644001960754395,-8.397581100463867,-6.686010360717773,-9.17021369934082,-8.281839370727539
the firemen rest on the couch and works on a new project,-9.6746826171875,-9.328627586364746,-8.744029998779297,-9.081795692443848,-10.574108123779297,-10.134112358093262
the firemen rest on the couch and work on a new project,-7.6227264404296875,-8.219002723693848,-8.369153022766113,-7.566305160522461,-8.374491691589355,-7.28310489654541
the fireman rests on the couch and work on a new project,-7.229151725769043,-7.2738237380981445,-6.866460800170898,-8.247917175292969,-9.38770866394043,-8.96701717376709
the fireman runs at the park and plays with the toys,-4.947656631469727,-6.086605072021484,-6.305262088775635,-6.547579765319824,-7.852653980255127,-6.529709815979004
the firemen run at the park and plays with the toys,-6.059516906738281,-7.711563587188721,-8.525388717651367,-8.337852478027344,-10.323426246643066,-8.187105178833008
the firemen run at the park and play with the toys,-6.048483371734619,-5.718525409698486,-3.7162022590637207,-5.85398530960083,-7.018089771270752,-5.715039253234863
the fireman runs at the park and play with the toys,-8.892494201660156,-7.123222351074219,-5.296799659729004,-8.147274017333984,-8.252079010009766,-7.2331743240356445
the fireman runs at the park and works on a new project,-7.152775287628174,-5.526113986968994,-8.398797035217285,-8.253066062927246,-9.240453720092773,-8.164926528930664
the firemen run at the park and works on a new project,-9.341711044311523,-7.0151472091674805,-10.344472885131836,-10.164857864379883,-11.30794620513916,-9.537558555603027
the firemen run at the park and work on a new project,-9.364513397216797,-7.230869293212891,-9.896815299987793,-8.038383483886719,-8.420135498046875,-7.271833419799805
the fireman runs at the park and work on a new project,-9.781030654907227,-7.126269817352295,-9.344934463500977,-9.666434288024902,-9.166971206665039,-9.001388549804688
the fireman plays with the toys and works on a new project,-9.61573314666748,-9.73942756652832,-10.33594799041748,-6.562568187713623,-8.311279296875,-6.771979331970215
the firemen play with the toys and works on a new project,-11.343862533569336,-10.576963424682617,-11.926423072814941,-7.399953365325928,-10.162330627441406,-7.997885704040527
the firemen play with the toys and work on a new project,-8.31967544555664,-8.211684226989746,-9.042523384094238,-6.974638938903809,-9.024361610412598,-7.741422653198242
the fireman plays with the toys and work on a new project,-7.329792022705078,-7.645085334777832,-8.439384460449219,-7.653604507446289,-8.575521469116211,-8.507715225219727
the superhero grinds the coffee beans and exaggerates with laughs,-24.715554237365723,-21.701568603515625,-24.627254009246826,-10.073837757110596,-15.822736740112305,-14.46088171005249
the superheroes grind the coffee beans and exaggerates with laughs,-25.445911407470703,-22.4638934135437,-23.713473320007324,-10.483380317687988,-16.358134269714355,-14.74086856842041
the superheroes grind the coffee beans and exaggerate with laughs,-24.587883949279785,-21.436601161956787,-20.910917282104492,-11.438033103942871,-17.381714820861816,-14.095739364624023
the superhero grinds the coffee beans and exaggerate with laughs,-23.942798137664795,-21.11054563522339,-21.679927825927734,-11.38942289352417,-16.966567993164062,-14.770154476165771
the superhero grinds the coffee beans and screams very loudly,-16.32995319366455,-14.546077728271484,-16.4598331451416,-9.077969551086426,-11.598836898803711,-10.16296911239624
the superheroes grind the coffee beans and screams very loudly,-16.251922607421875,-14.360666275024414,-16.12111186981201,-9.323438167572021,-11.785735607147217,-10.712624073028564
the superheroes grind the coffee beans and scream very loudly,-13.759469985961914,-13.028748512268066,-13.757893562316895,-9.127184391021729,-11.420836925506592,-10.479306697845459
the superhero grinds the coffee beans and scream very loudly,-13.989728927612305,-13.8087158203125,-14.205667495727539,-9.004136085510254,-11.474983215332031,-9.986999034881592
the superhero grinds the coffee beans and swims in the pool,-14.307580947875977,-15.061509132385254,-15.090999603271484,-12.204170227050781,-16.39035129547119,-12.50891637802124
the superheroes grind the coffee beans and swims in the pool,-13.975471496582031,-14.24510669708252,-14.668046951293945,-11.970396995544434,-16.627305030822754,-13.23605728149414
the superheroes grind the coffee beans and swim in the pool,-11.232141494750977,-9.954627990722656,-10.646573066711426,-8.5985107421875,-8.811307907104492,-8.691466331481934
the superhero grinds the coffee beans and swim in the pool,-11.338504791259766,-10.686946868896484,-11.379218101501465,-7.97773551940918,-8.873247146606445,-7.943422794342041
the superhero grinds the coffee beans and enjoys the company of friends,-19.72096586227417,-21.15863800048828,-20.694621086120605,-13.42478609085083,-14.473649501800537,-9.31828498840332
the superheroes grind the coffee beans and enjoys the company of friends,-19.056315898895264,-20.676461219787598,-19.31872797012329,-13.958238124847412,-14.146344661712646,-9.89855146408081
the superheroes grind the coffee beans and enjoy the company of friends,-11.015506744384766,-13.034420013427734,-11.176775932312012,-9.046972274780273,-9.96853256225586,-8.810344696044922
the superhero grinds the coffee beans and enjoy the company of friends,-11.325614929199219,-13.391581535339355,-11.653355598449707,-8.48849105834961,-10.48182201385498,-8.567557334899902
the superhero grinds the coffee beans and draws a nice picture,-12.119348526000977,-14.80119514465332,-17.343495845794678,-8.470532417297363,-8.839536666870117,-8.316041946411133
the superheroes grind the coffee beans and draws a nice picture,-12.302337646484375,-15.446934700012207,-17.015052795410156,-9.122706413269043,-9.317222595214844,-8.693015098571777
the superheroes grind the coffee beans and draw a nice picture,-10.461316108703613,-12.297114372253418,-13.60646915435791,-8.921456336975098,-8.310160636901855,-8.54355239868164
the superhero grinds the coffee beans and draw a nice picture,-11.042790412902832,-12.58395767211914,-14.065898895263672,-8.330657005310059,-8.454680442810059,-8.278971672058105
the superhero grinds the coffee beans and rests on the couch,-20.219684600830078,-16.223211765289307,-13.441055297851562,-10.217037200927734,-9.70147705078125,-13.041919231414795
the superheroes grind the coffee beans and rests on the couch,-20.42494821548462,-16.496551036834717,-14.304485321044922,-11.087024688720703,-10.720734596252441,-14.762856006622314
the superheroes grind the coffee beans and rest on the couch,-12.439122200012207,-10.261521339416504,-10.806389808654785,-9.59716510772705,-8.651592254638672,-9.874265670776367
the superhero grinds the coffee beans and rest on the couch,-12.498834609985352,-11.034558296203613,-11.162989616394043,-9.258526802062988,-8.811138153076172,-9.113231658935547
the superhero grinds the coffee beans and runs at the park,-13.177193641662598,-13.096785545349121,-12.700380325317383,-7.594930648803711,-8.179859161376953,-9.29517936706543
the superheroes grind the coffee beans and runs at the park,-13.069768905639648,-12.865987777709961,-12.146303176879883,-8.431695938110352,-8.970137596130371,-11.002166748046875
the superheroes grind the coffee beans and run at the park,-10.781254768371582,-10.475131034851074,-10.808349609375,-6.528721332550049,-8.147761344909668,-7.929436683654785
the superhero grinds the coffee beans and run at the park,-11.180471420288086,-11.040338516235352,-11.507417678833008,-6.257938385009766,-8.688867568969727,-8.059760093688965
the superhero grinds the coffee beans and plays with the toys,-10.263418197631836,-11.978893280029297,-12.051886558532715,-9.146825790405273,-9.806388854980469,-9.886335372924805
the superheroes grind the coffee beans and plays with the toys,-10.081026077270508,-11.723377227783203,-11.896933555603027,-10.006452560424805,-10.182848930358887,-11.245803833007812
the superheroes grind the coffee beans and play with the toys,-8.21719741821289,-7.658583641052246,-7.771841049194336,-9.272703170776367,-9.078934669494629,-8.610847473144531
the superhero grinds the coffee beans and play with the toys,-8.77515983581543,-8.104193687438965,-8.087417602539062,-8.876880645751953,-9.586397171020508,-8.421669006347656
the superhero grinds the coffee beans and works on a new project,-12.565112113952637,-11.609248161315918,-12.79794979095459,-8.828697204589844,-8.676734924316406,-9.131051063537598
the superheroes grind the coffee beans and works on a new project,-12.714442253112793,-11.600861549377441,-12.847794532775879,-9.80220890045166,-9.313589096069336,-9.976948738098145
the superheroes grind the coffee beans and work on a new project,-9.85987663269043,-10.21435832977295,-10.789630889892578,-11.019911766052246,-9.129493713378906,-7.88120698928833
the superhero grinds the coffee beans and work on a new project,-9.892208099365234,-10.315564155578613,-10.935827255249023,-10.517436027526855,-9.333580017089844,-7.769524097442627
the superhero exaggerates with laughs and screams very loudly,-5.896384239196777,-7.110898017883301,-5.482808589935303,-8.313563346862793,-8.489317893981934,-8.874489784240723
the superheroes exaggerate with laughs and screams very loudly,-5.922244071960449,-6.7231035232543945,-5.713107585906982,-8.805305480957031,-8.976486206054688,-9.329861640930176
the superheroes exaggerate with laughs and scream very loudly,-5.760614395141602,-6.330092430114746,-4.922057628631592,-8.431004524230957,-8.546602249145508,-9.036850929260254
the superhero exaggerates with laughs and scream very loudly,-5.650581359863281,-6.866061210632324,-4.7384209632873535,-8.196605682373047,-8.408242225646973,-8.694528579711914
the superhero exaggerates with laughs and swims in the pool,-10.148152351379395,-11.498567581176758,-11.496068000793457,-11.127309799194336,-15.250975131988525,-10.94246530532837
the superheroes exaggerate with laughs and swims in the pool,-10.520966529846191,-11.49194049835205,-11.81230640411377,-11.361292362213135,-15.247902393341064,-11.83349084854126
the superheroes exaggerate with laughs and swim in the pool,-8.50529670715332,-9.192420959472656,-9.04122257232666,-7.147371292114258,-8.511724472045898,-8.347373008728027
the superhero exaggerates with laughs and swim in the pool,-8.388635635375977,-9.17485237121582,-8.746642112731934,-7.4501776695251465,-8.247227668762207,-8.741412162780762
the superhero exaggerates with laughs and enjoys the company of friends,-16.55752182006836,-17.26152467727661,-16.614567279815674,-13.344460010528564,-15.177021503448486,-10.519803047180176
the superheroes exaggerate with laughs and enjoys the company of friends,-16.471797466278076,-18.05385684967041,-16.288817405700684,-14.10429573059082,-15.948307991027832,-11.544858455657959
the superheroes exaggerate with laughs and enjoy the company of friends,-7.672479152679443,-9.130370140075684,-9.01822566986084,-7.8685455322265625,-10.823470115661621,-9.57474422454834
the superhero exaggerates with laughs and enjoy the company of friends,-7.760758876800537,-8.802990913391113,-8.996511459350586,-8.916255950927734,-10.911479949951172,-9.526925086975098
the superhero exaggerates with laughs and draws a nice picture,-10.562541007995605,-12.270959854125977,-13.380919456481934,-6.247456073760986,-7.909163475036621,-6.574097633361816
the superheroes exaggerate with laughs and draws a nice picture,-10.495635032653809,-12.846745491027832,-13.415541648864746,-7.032107830047607,-8.570393562316895,-6.611179828643799
the superheroes exaggerate with laughs and draw a nice picture,-10.070457458496094,-10.975284576416016,-11.19473934173584,-6.923823833465576,-7.870400428771973,-6.484470844268799
the superhero exaggerates with laughs and draw a nice picture,-10.215265274047852,-10.927183151245117,-11.209136009216309,-6.169161319732666,-7.729704856872559,-6.360014915466309
the superhero exaggerates with laughs and rests on the couch,-12.62824821472168,-10.295596599578857,-9.924077987670898,-8.509326934814453,-9.075069427490234,-11.200553894042969
the superheroes exaggerate with laughs and rests on the couch,-12.717032432556152,-11.563271522521973,-9.534703254699707,-9.197246551513672,-9.567334651947021,-11.769477367401123
the superheroes exaggerate with laughs and rest on the couch,-7.556387424468994,-7.066417694091797,-8.152118682861328,-8.573073387145996,-6.721230983734131,-6.935463905334473
the superhero exaggerates with laughs and rest on the couch,-7.387744903564453,-6.785630226135254,-8.116880416870117,-8.320151329040527,-7.295208930969238,-7.3254499435424805
the superhero exaggerates with laughs and runs at the park,-9.487215995788574,-10.393150329589844,-11.490351676940918,-6.7165045738220215,-8.498117446899414,-7.548661231994629
the superheroes exaggerate with laughs and runs at the park,-9.861675262451172,-10.449703216552734,-11.722993850708008,-8.614989280700684,-9.088729858398438,-8.397961616516113
the superheroes exaggerate with laughs and run at the park,-8.291290283203125,-9.501867294311523,-9.19397258758545,-7.948883056640625,-9.244357109069824,-8.08714485168457
the superhero exaggerates with laughs and run at the park,-8.043288230895996,-9.481011390686035,-8.798727035522461,-8.781556129455566,-9.206018447875977,-8.210043907165527
the superhero exaggerates with laughs and plays with the toys,-7.466047286987305,-10.103880882263184,-9.317381858825684,-6.5139899253845215,-8.618030548095703,-6.722983360290527
the superheroes exaggerate with laughs and plays with the toys,-7.9452056884765625,-10.321496963500977,-9.626007080078125,-8.017802238464355,-9.264954566955566,-7.874882698059082
the superheroes exaggerate with laughs and play with the toys,-7.149956703186035,-8.179187774658203,-6.600399017333984,-7.495473861694336,-8.967607498168945,-7.189730644226074
the superhero exaggerates with laughs and play with the toys,-6.867506980895996,-8.12820816040039,-6.321652412414551,-8.385427474975586,-9.143538475036621,-6.966251850128174
the superhero exaggerates with laughs and works on a new project,-9.116751670837402,-9.770440101623535,-13.10202407836914,-7.159659385681152,-8.663331031799316,-7.342578887939453
the superheroes exaggerate with laughs and works on a new project,-8.989258766174316,-9.80969524383545,-13.247480392456055,-8.551814079284668,-8.75851058959961,-8.653545379638672
the superheroes exaggerate with laughs and work on a new project,-7.61747407913208,-10.18645191192627,-8.731485366821289,-8.536002159118652,-9.42386531829834,-7.445821285247803
the superhero exaggerates with laughs and work on a new project,-7.685522556304932,-9.855749130249023,-8.615482330322266,-8.587789535522461,-9.43242073059082,-7.638092994689941
the superhero screams very loudly and swims in the pool,-13.496723175048828,-10.036432266235352,-14.004573822021484,-13.347875118255615,-16.50002670288086,-12.20073413848877
the superheroes scream very loudly and swims in the pool,-13.410590171813965,-9.989262580871582,-13.330402374267578,-13.326106071472168,-16.707695960998535,-11.771949768066406
the superheroes scream very loudly and swim in the pool,-10.310002326965332,-8.242170333862305,-10.636221885681152,-10.099289894104004,-9.055870056152344,-9.839794158935547
the superhero screams very loudly and swim in the pool,-10.176872253417969,-8.332905769348145,-11.163054466247559,-9.974407196044922,-9.45605182647705,-10.117843627929688
the superhero screams very loudly and enjoys the company of friends,-17.14948320388794,-19.96257209777832,-18.65811252593994,-12.186219215393066,-13.449848651885986,-11.569763660430908
the superheroes scream very loudly and enjoys the company of friends,-17.00261878967285,-19.784541130065918,-17.60915184020996,-12.154285430908203,-13.234848976135254,-12.027790069580078
the superheroes scream very loudly and enjoy the company of friends,-7.261558532714844,-8.458207130432129,-8.636767387390137,-6.865626335144043,-9.383585929870605,-8.412580490112305
the superhero screams very loudly and enjoy the company of friends,-7.221275329589844,-8.778847694396973,-8.708386421203613,-6.601221561431885,-10.113463401794434,-8.056894302368164
the superhero screams very loudly and draws a nice picture,-13.21222972869873,-12.6952486038208,-16.908047676086426,-6.714576244354248,-7.656266212463379,-6.464766502380371
the superheroes scream very loudly and draws a nice picture,-13.610103607177734,-14.33956241607666,-16.103816032409668,-7.637688636779785,-8.860389232635498,-6.893057346343994
the superheroes scream very loudly and draw a nice picture,-12.84410572052002,-11.402297973632812,-12.853311538696289,-6.708982467651367,-7.7075324058532715,-6.557175159454346
the superhero screams very loudly and draw a nice picture,-12.903228759765625,-11.11811637878418,-13.586075782775879,-6.234046459197998,-7.384256362915039,-6.298912048339844
the superhero screams very loudly and rests on the couch,-16.78658437728882,-17.06348991394043,-15.163949966430664,-9.489044189453125,-9.677071571350098,-12.132864952087402
the superheroes scream very loudly and rests on the couch,-17.3125581741333,-18.385900497436523,-14.990622520446777,-10.039655685424805,-10.919548988342285,-12.462293148040771
the superheroes scream very loudly and rest on the couch,-10.489520072937012,-12.274937629699707,-12.327216148376465,-8.850156784057617,-8.722183227539062,-7.882842063903809
the superhero screams very loudly and rest on the couch,-10.415253639221191,-12.237138748168945,-12.85998249053955,-8.630016326904297,-8.526288986206055,-8.088486671447754
the superhero screams very loudly and runs at the park,-9.872687339782715,-8.834199905395508,-11.128155708312988,-9.06868839263916,-7.230101585388184,-8.779212951660156
the superheroes scream very loudly and runs at the park,-9.879975318908691,-9.041162490844727,-11.133746147155762,-9.959924697875977,-8.813894271850586,-8.671791076660156
the superheroes scream very loudly and run at the park,-6.573498725891113,-7.453208923339844,-8.999115943908691,-7.819981575012207,-8.078657150268555,-8.215472221374512
the superhero screams very loudly and run at the park,-6.967612266540527,-7.648819923400879,-8.875191688537598,-8.29455852508545,-8.718717575073242,-8.172173500061035
the superhero screams very loudly and plays with the toys,-9.275580406188965,-9.137419700622559,-10.62326717376709,-8.102945327758789,-7.311087608337402,-6.453587055206299
the superheroes scream very loudly and plays with the toys,-9.446906089782715,-9.585005760192871,-10.955167770385742,-9.02409553527832,-8.654322624206543,-7.298589706420898
the superheroes scream very loudly and play with the toys,-8.134729385375977,-8.028474807739258,-8.784618377685547,-6.884852886199951,-8.177186012268066,-6.5457634925842285
the superhero screams very loudly and play with the toys,-8.165560722351074,-8.274603843688965,-8.712516784667969,-7.465265274047852,-8.480802536010742,-6.040653228759766
the superhero screams very loudly and works on a new project,-10.078572273254395,-8.872007369995117,-11.799370765686035,-7.919704914093018,-7.2711358070373535,-8.880237579345703
the superheroes scream very loudly and works on a new project,-10.157490730285645,-9.755752563476562,-12.418525695800781,-8.753044128417969,-7.867278575897217,-9.34526538848877
the superheroes scream very loudly and work on a new project,-10.232650756835938,-9.824084281921387,-10.845927238464355,-9.115823745727539,-9.26112174987793,-7.981820106506348
the superhero screams very loudly and work on a new project,-9.808351516723633,-9.49396800994873,-10.814285278320312,-9.3112154006958,-9.26375675201416,-8.002500534057617
the superhero swims in the pool and enjoys the company of friends,-20.12068796157837,-21.4271183013916,-18.98308801651001,-11.596250057220459,-12.897297382354736,-12.766201496124268
the superheroes swim in the pool and enjoys the company of friends,-19.207597732543945,-21.128756046295166,-17.65183973312378,-12.67501163482666,-11.315097332000732,-11.943902492523193
the superheroes swim in the pool and enjoy the company of friends,-7.931849956512451,-9.257246017456055,-10.086628913879395,-9.449520111083984,-11.044055938720703,-10.150344848632812
the superhero swims in the pool and enjoy the company of friends,-8.460431098937988,-9.220745086669922,-10.866360664367676,-11.49004077911377,-10.962915420532227,-11.25729751586914
the superhero swims in the pool and draws a nice picture,-11.742573738098145,-13.819509506225586,-14.35556697845459,-10.210291862487793,-8.900029182434082,-8.878838539123535
the superheroes swim in the pool and draws a nice picture,-12.131044387817383,-13.91921615600586,-14.387700080871582,-9.095763206481934,-8.249930381774902,-7.509201526641846
the superheroes swim in the pool and draw a nice picture,-11.87643051147461,-11.080729484558105,-12.106549263000488,-8.984023094177246,-7.577643394470215,-7.374643802642822
the superhero swims in the pool and draw a nice picture,-11.503037452697754,-11.100055694580078,-12.304590225219727,-9.832082748413086,-8.456125259399414,-8.59947395324707
the superhero swims in the pool and rests on the couch,-19.46546745300293,-17.37696933746338,-11.620022773742676,-12.06972599029541,-9.90522289276123,-12.167558670043945
the superheroes swim in the pool and rests on the couch,-16.67829990386963,-17.213944911956787,-9.800893783569336,-11.27124309539795,-10.15202522277832,-11.274599075317383
the superheroes swim in the pool and rest on the couch,-10.327469825744629,-11.049102783203125,-7.472273826599121,-9.167434692382812,-7.941181182861328,-7.434967994689941
the superhero swims in the pool and rest on the couch,-11.640120506286621,-11.164039611816406,-8.7671480178833,-10.133220672607422,-8.000641822814941,-8.682151794433594
the superhero swims in the pool and runs at the park,-6.5701141357421875,-7.736574172973633,-7.787161827087402,-8.944220542907715,-9.1725492477417,-7.756226539611816
the superheroes swim in the pool and runs at the park,-7.019604682922363,-9.582320213317871,-8.55826473236084,-7.757944107055664,-7.265875816345215,-7.133774757385254
the superheroes swim in the pool and run at the park,-6.49044942855835,-7.534534454345703,-7.308271408081055,-4.499839782714844,-7.231800556182861,-5.773855209350586
the superhero swims in the pool and run at the park,-7.0039238929748535,-7.861688613891602,-9.023435592651367,-7.200166702270508,-8.036836624145508,-6.402574062347412
the superhero swims in the pool and plays with the toys,-5.661281585693359,-6.6767683029174805,-5.796952247619629,-8.980460166931152,-10.085978507995605,-9.106873512268066
the superheroes swim in the pool and plays with the toys,-6.474496841430664,-8.748414993286133,-8.042841911315918,-9.554962158203125,-9.887944221496582,-8.856698989868164
the superheroes swim in the pool and play with the toys,-6.7877349853515625,-5.174290657043457,-4.405725002288818,-7.889059066772461,-8.515377044677734,-5.974732398986816
the superhero swims in the pool and play with the toys,-7.095976829528809,-5.822109222412109,-5.696070671081543,-9.39642333984375,-8.733574867248535,-5.870468616485596
the superhero swims in the pool and works on a new project,-8.937471389770508,-8.230892181396484,-7.95706844329834,-10.120849609375,-10.658767700195312,-11.057560920715332
the superheroes swim in the pool and works on a new project,-8.57625961303711,-9.887210845947266,-10.012368202209473,-10.721205711364746,-10.988746643066406,-10.391571998596191
the superheroes swim in the pool and work on a new project,-7.927181243896484,-8.972991943359375,-9.213255882263184,-9.63724136352539,-10.895648002624512,-8.552873611450195
the superhero swims in the pool and work on a new project,-8.12928295135498,-8.91482925415039,-10.270980834960938,-11.983360290527344,-10.797737121582031,-9.870133399963379
the superhero enjoys the company of friends and draws a nice picture,-13.538241386413574,-15.264822959899902,-16.048317909240723,-7.916935443878174,-10.290051460266113,-10.316938400268555
the superheroes enjoy the company of friends and draws a nice picture,-13.426026344299316,-14.306212425231934,-15.721012592315674,-8.93635368347168,-10.640464782714844,-11.180914878845215
the superheroes enjoy the company of friends and draw a nice picture,-12.46442699432373,-11.651527404785156,-13.15358829498291,-7.076885223388672,-8.609601020812988,-7.590271949768066
the superhero enjoys the company of friends and draw a nice picture,-12.533488273620605,-12.626429557800293,-13.555371284484863,-6.663950443267822,-8.80780029296875,-7.965139389038086
the superhero enjoys the company of friends and rests on the couch,-16.80280876159668,-13.799003601074219,-11.475846290588379,-11.726749420166016,-13.11687183380127,-13.913386821746826
the superheroes enjoy the company of friends and rests on the couch,-15.985294818878174,-12.9341721534729,-13.067842483520508,-12.497354507446289,-14.582143306732178,-14.324474811553955
the superheroes enjoy the company of friends and rest on the couch,-9.844123840332031,-8.704219818115234,-9.761101722717285,-9.530462265014648,-9.791840553283691,-8.694218635559082
the superhero enjoys the company of friends and rest on the couch,-10.914950370788574,-9.710192680358887,-9.19365119934082,-8.899895668029785,-9.628307342529297,-9.076163291931152
the superhero enjoys the company of friends and runs at the park,-11.72891616821289,-12.428780555725098,-13.693196296691895,-7.2326860427856445,-8.106184959411621,-10.436286926269531
the superheroes enjoy the company of friends and runs at the park,-11.734749794006348,-12.348321914672852,-14.497952461242676,-8.351012229919434,-8.250738143920898,-11.390460968017578
the superheroes enjoy the company of friends and run at the park,-9.804513931274414,-9.794941902160645,-10.824126243591309,-7.549685478210449,-10.51191234588623,-10.642395973205566
the superhero enjoys the company of friends and run at the park,-9.87907886505127,-10.545708656311035,-10.507379531860352,-7.912154674530029,-10.65446662902832,-10.161809921264648
the superhero enjoys the company of friends and plays with the toys,-8.995680809020996,-10.606131553649902,-8.452227592468262,-6.58617639541626,-8.197359085083008,-7.831061363220215
the superheroes enjoy the company of friends and plays with the toys,-9.367342948913574,-10.333844184875488,-9.396517753601074,-7.33433723449707,-8.209893226623535,-8.41019058227539
the superheroes enjoy the company of friends and play with the toys,-7.354601860046387,-6.032299995422363,-4.896662712097168,-6.085241317749023,-8.382014274597168,-7.108221054077148
the superhero enjoys the company of friends and play with the toys,-7.381505012512207,-6.471718788146973,-4.278711318969727,-6.851224899291992,-8.677106857299805,-6.871144771575928
the superhero enjoys the company of friends and works on a new project,-10.70582389831543,-9.806463241577148,-10.855706214904785,-6.186379909515381,-7.103649616241455,-6.623371601104736
the superheroes enjoy the company of friends and works on a new project,-11.063758850097656,-10.017169952392578,-11.466750144958496,-7.107122898101807,-6.990602970123291,-7.252818584442139
the superheroes enjoy the company of friends and work on a new project,-7.897045135498047,-5.793056964874268,-7.609673500061035,-5.7011189460754395,-6.618017673492432,-7.765000820159912
the superhero enjoys the company of friends and work on a new project,-7.9842681884765625,-6.231359481811523,-7.717233657836914,-6.57713508605957,-6.806610107421875,-7.993319034576416
the superhero draws a nice picture and rests on the couch,-16.03593349456787,-15.856246948242188,-13.94544506072998,-8.135126113891602,-7.8300628662109375,-8.149045467376709
the superheroes draw a nice picture and rests on the couch,-16.515389919281006,-15.74120569229126,-14.183562278747559,-8.915528297424316,-8.399726390838623,-9.294343948364258
the superheroes draw a nice picture and rest on the couch,-10.594422340393066,-9.910909652709961,-11.253207206726074,-8.042940139770508,-7.176970958709717,-7.589646339416504
the superhero draws a nice picture and rest on the couch,-10.816337585449219,-10.462165832519531,-11.401909828186035,-7.9328765869140625,-7.713600158691406,-7.708633899688721
the superhero draws a nice picture and runs at the park,-9.72951602935791,-13.72672176361084,-10.98080825805664,-4.951339244842529,-6.54594612121582,-4.17833137512207
the superheroes draw a nice picture and runs at the park,-9.886758804321289,-14.30984115600586,-10.846817970275879,-6.728456020355225,-8.738600730895996,-7.626871585845947
the superheroes draw a nice picture and run at the park,-8.262459754943848,-11.086542129516602,-10.608697891235352,-6.354102611541748,-7.501162528991699,-6.562213897705078
the superhero draws a nice picture and run at the park,-8.515427589416504,-10.713175773620605,-10.51097583770752,-8.041765213012695,-8.549222946166992,-7.550658226013184
